Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,1e-06,24.026947,[46  7] ; [1 8],[40.17741935 12.82258065] ; [6.82258065 2.17741935],1
a3,1,0.001112,10.63125,[45  9] ; [3 6],[41.14285714 12.85714286] ; [6.85714286 2.14285714],0
d3,1,0.004309,8.148921,[42 11] ; [3 6],[38.46774194 14.53225806] ; [6.53225806 2.46774194],0
s6,1,0.004833,7.940848,[52  1] ; [6 2],[50.39344262  2.60655738] ; [7.60655738 0.39344262],0
n5,1,0.034919,4.449153,[52  2] ; [7 2],[50.57142857  3.42857143] ; [8.42857143 0.57142857],0
n4,1,0.034919,4.449153,[52  2] ; [7 2],[50.57142857  3.42857143] ; [8.42857143 0.57142857],0
p7,1,0.046753,3.954248,[43  8] ; [5 4],[40.8 10.2] ; [7.2 1.8],0
a5,1,0.097431,2.747093,[39 15] ; [4 5],[36.85714286 17.14285714] ; [6.14285714 2.85714286],0
v3,1,0.130305,2.288869,[32 21] ; [3 6],[29.91935484 23.08064516] ; [5.08064516 3.91935484],0
v4,1,0.142418,2.151639,[53  1] ; [8 1],[52.28571429  1.71428571] ; [8.71428571 0.28571429],0
r2,1,0.147589,2.096995,[52  1] ; [8 1],[51.29032258  1.70967742] ; [8.70967742 0.29032258],0
p8,1,0.17546,1.835664,[46  8] ; [6 3],[44.57142857  9.42857143] ; [7.42857143 1.57142857],0
s2,1,0.17546,1.835664,[46  8] ; [6 3],[44.57142857  9.42857143] ; [7.42857143 1.57142857],0
p12,1,0.178675,1.808612,[18 36] ; [1 8],[16.28571429 37.71428571] ; [2.71428571 6.28571429],0
b4,1,0.216522,1.527273,[30 24] ; [3 6],[28.28571429 25.71428571] ; [4.71428571 4.28571429],0
p11,1,0.238455,1.389706,[45  9] ; [6 3],[43.71428571 10.28571429] ; [7.28571429 1.71428571],0
d1,1,0.254891,1.296296,[40 14] ; [5 4],[38.57142857 15.42857143] ; [6.42857143 2.57142857],0
b1,1,0.293114,1.105263,[20 34] ; [5 4],[21.42857143 32.57142857] ; [3.57142857 5.42857143],0
b5,1,0.293114,1.105263,[20 34] ; [5 4],[21.42857143 32.57142857] ; [3.57142857 5.42857143],0
p6,1,0.35084,0.870416,[37 15] ; [5 4],[35.80327869 16.19672131] ; [6.19672131 2.80327869],0
r1,1,0.353993,0.859091,[48  6] ; [7 2],[47.14285714  6.85714286] ; [7.85714286 1.14285714],0
u2,1,0.398025,0.714286,[5 4] ; [2 4],[4.2 4.8] ; [2.8 3.2],0
p1,1,0.445009,0.583333,[19 35] ; [2 7],[18. 36.] ; [3. 6.],0
a4,1,0.468717,0.525,[25 29] ; [3 6],[24. 30.] ; [4. 5.],0
d4,1,0.477818,0.503839,[46  7] ; [7 2],[45.30645161  7.69354839] ; [7.69354839 1.30645161],0
s5,1,0.493088,0.46978,[35 15] ; [4 3],[34.21052632 15.78947368] ; [4.78947368 2.21052632],0
a6,1,0.497953,0.459296,[30 23] ; [4 5],[29.06451613 23.93548387] ; [4.93548387 4.06451613],0
v2,1,0.567963,0.326102,[29 24] ; [4 5],[28.20967742 24.79032258] ; [4.79032258 4.20967742],0
d2,1,0.571639,0.319948,[30 23] ; [6 3],[30.77419355 22.22580645] ; [5.22580645 3.77419355],0
s4,1,0.573428,0.316981,[ 8 46] ; [2 7],[ 8.57142857 45.42857143] ; [1.42857143 7.57142857],0
d5,1,0.590892,0.288953,[45  8] ; [7 2],[44.4516129  8.5483871] ; [7.5483871 1.4516129],0
b3,1,0.61481,0.25323,[19 24] ; [2 4],[18.42857143 24.57142857] ; [2.57142857 3.42857143],0
b2,1,0.61481,0.25323,[19 24] ; [2 4],[18.42857143 24.57142857] ; [2.57142857 3.42857143],0
a8,1,0.646942,0.209778,[ 8 42] ; [2 7],[ 8.47457627 41.52542373] ; [1.52542373 7.47457627],0
u3,1,0.666955,0.185185,[5 4] ; [4 2],[5.4 3.6] ; [3.6 2.4],0
a2,1,0.684405,0.16521,[ 9 45] ; [2 7],[ 9.42857143 44.57142857] ; [1.57142857 7.42857143],0
p9,1,0.703528,0.144828,[50  4] ; [8 1],[49.71428571  4.28571429] ; [8.28571429 0.71428571],0
r4,1,0.703528,0.144828,[50  4] ; [8 1],[49.71428571  4.28571429] ; [8.28571429 0.71428571],0
v1,1,0.758495,0.09453,[38 15] ; [6 3],[37.61290323 15.38709677] ; [6.38709677 2.61290323],0
u1,1,0.793346,0.068627,[10 44] ; [2 7],[10.28571429 43.71428571] ; [1.71428571 7.28571429],0
p3,1,0.813825,0.055458,[43 10] ; [7 2],[42.74193548 10.25806452] ; [7.25806452 1.74193548],0
p10,1,0.862291,0.030088,[46  7] ; [8 1],[46.16129032  6.83870968] ; [7.83870968 1.16129032],0
a7,1,0.912016,0.012209,[37 17] ; [6 3],[36.85714286 17.14285714] ; [6.14285714 2.85714286],0
p2,1,1.0,0.0,[48  6] ; [8 1],[48.  6.] ; [8. 1.],0
