Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.595132,[14 32] ; [62 15],[28.42276423 17.57723577] ; [47.57723577 29.42276423],1
d4,1,4.9e-05,16.501863,[24 22] ; [66 11],[33.65853659 12.34146341] ; [56.34146341 20.65853659],1
a3,1,0.00038,12.627873,[21 25] ; [58 17],[30.03305785 15.96694215] ; [48.96694215 26.03305785],1
r3,1,0.001086,10.674106,[25 21] ; [63 14],[32.91056911 13.08943089] ; [55.08943089 21.91056911],0
d5,1,0.001285,10.364087,[27 18] ; [66 11],[34.30327869 10.69672131] ; [58.69672131 18.30327869],0
v2,1,0.001628,9.928345,[10 35] ; [39 37],[18.2231405 26.7768595] ; [30.7768595 45.2231405],0
a5,1,0.002107,9.454193,[20 26] ; [55 22],[28.04878049 17.95121951] ; [46.95121951 30.04878049],0
r2,1,0.004854,7.93301,[32 13] ; [69  7],[37.56198347  7.43801653] ; [63.43801653 12.56198347],0
b4,1,0.008274,6.973217,[18 28] ; [49 28],[25.05691057 20.94308943] ; [41.94308943 35.05691057],0
p10,1,0.008706,6.882242,[14 30] ; [42 32],[20.88135593 23.11864407] ; [35.11864407 38.88135593],0
v4,1,0.008882,6.846365,[31 15] ; [67 10],[36.6504065  9.3495935] ; [61.3495935 15.6504065],0
s7,1,0.01001,6.633151,[ 5 37] ; [24 47],[10.77876106 31.22123894] ; [18.22123894 52.77876106],0
s8,1,0.010898,6.481917,[ 4 42] ; [21 54],[ 9.50413223 36.49586777] ; [15.49586777 59.50413223],0
a2,1,0.023515,5.13006,[ 6 40] ; [24 53],[11.2195122 34.7804878] ; [18.7804878 58.2195122],0
s6,1,0.03178,4.610329,[13 33] ; [36 39],[18.62809917 27.37190083] ; [30.37190083 44.62809917],0
d1,1,0.036862,4.356785,[15 31] ; [40 37],[20.56910569 25.43089431] ; [34.43089431 42.56910569],0
a7,1,0.04353,4.074705,[24 21] ; [55 22],[29.13934426 15.86065574] ; [49.86065574 27.13934426],0
n3,1,0.043987,4.057043,[ 6 12] ; [19 11],[9.375 8.625] ; [15.625 14.375],0
p1,1,0.044428,4.04024,[ 4 42] ; [ 1 76],[ 1.8699187 44.1300813] ; [ 3.1300813 73.8699187],0
u3,1,0.045742,3.991075,[ 7 18] ; [11  8],[10.22727273 14.77272727] ; [ 7.77272727 11.22727273],0
a4,1,0.04618,3.975013,[15 30] ; [40 37],[20.28688525 24.71311475] ; [34.71311475 42.28688525],0
v3,1,0.048233,3.901861,[11 35] ; [30 42],[15.98305085 30.01694915] ; [25.01694915 46.98305085],0
v1,1,0.061712,3.490779,[12 34] ; [33 44],[16.82926829 29.17073171] ; [28.17073171 48.82926829],0
p3,1,0.094,2.804509,[11 35] ; [29 46],[15.20661157 30.79338843] ; [24.79338843 50.20661157],0
p4,1,0.106539,2.604822,[12 34] ; [30 44],[16.1 29.9] ; [25.9 48.1],0
p6,1,0.109795,2.557167,[ 7 38] ; [21 53],[10.58823529 34.41176471] ; [17.41176471 56.58823529],0
b2,1,0.122106,2.390104,[11 13] ; [12 32],[ 8.11764706 15.88235294] ; [14.88235294 29.11764706],0
b3,1,0.122106,2.390104,[11 13] ; [12 32],[ 8.11764706 15.88235294] ; [14.88235294 29.11764706],0
u1,1,0.137228,2.208776,[ 3 43] ; [12 65],[ 5.6097561 40.3902439] ; [ 9.3902439 67.6097561],0
p2,1,0.163399,1.942485,[21 25] ; [44 31],[24.7107438 21.2892562] ; [40.2892562 34.7107438],0
n2,1,0.163996,1.936988,[ 7 11] ; [19 13],[9.36 8.64] ; [16.64 15.36],0
p8,1,0.178936,1.806441,[ 9 37] ; [23 52],[12.16528926 33.83471074] ; [19.83471074 55.16528926],0
a1,1,0.218055,1.517127,[ 6 40] ; [ 5 72],[ 4.11382114 41.88617886] ; [ 6.88617886 70.11382114],0
