Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,7.1e-05,15.787613,[88 79] ; [37  6],[99.4047619 67.5952381] ; [25.5952381 17.4047619],1
p12,1,0.000191,13.915289,[ 15 156] ; [13 30],[ 22.37383178 148.62616822] ; [ 5.62616822 37.37383178],1
a1,1,0.000345,12.806697,[  6 165] ; [ 8 35],[ 11.18691589 159.81308411] ; [ 2.81308411 40.18691589],1
p1,1,0.000461,12.266861,[ 14 155] ; [12 31],[ 20.72641509 148.27358491] ; [ 5.27358491 37.72641509],1
p4,1,0.000732,11.406463,[108  62] ; [38  4],[117.0754717  52.9245283] ; [28.9245283 13.0754717],1
v3,1,0.000767,11.320096,[69 99] ; [30 13],[78.82464455 89.17535545] ; [20.17535545 22.82464455],1
p6,1,0.001047,10.742719,[77 92] ; [31 11],[86.50236967 82.49763033] ; [21.49763033 20.50236967],0
p3,1,0.008389,6.948557,[92 79] ; [32 10],[99.54929577 71.45070423] ; [24.45070423 17.54929577],0
n4,1,0.010486,6.550433,[127  42] ; [40  3],[133.12735849  35.87264151] ; [33.87264151  9.12735849],0
s4,1,0.012073,6.30016,[ 56 111] ; [ 6 37],[ 49.3047619 117.6952381] ; [12.6952381 30.3047619],0
b5,1,0.013765,6.068048,[107  64] ; [18 25],[99.88317757 71.11682243] ; [25.11682243 17.88317757],0
p11,1,0.029452,4.740977,[129  42] ; [39  4],[134.24299065  36.75700935] ; [33.75700935  9.24299065],0
n5,1,0.051002,3.808192,[130  38] ; [39  4],[134.55924171  33.44075829] ; [34.44075829  8.55924171],0
v1,1,0.05904,3.564163,[108  61] ; [34  9],[113.19811321  55.80188679] ; [28.80188679 14.19811321],0
n6,1,0.090608,2.863544,[149  18] ; [41  1],[151.81818182  15.18181818] ; [38.18181818  3.81818182],0
a2,1,0.093639,2.810675,[ 54 117] ; [ 8 35],[ 49.54205607 121.45794393] ; [12.45794393 30.54205607],0
p7,1,0.103952,2.643844,[116  49] ; [34  7],[120.14563107  44.85436893] ; [29.85436893 11.14563107],0
n1,1,0.107511,2.590427,[18 23] ; [6 2],[20.08163265 20.91836735] ; [3.91836735 4.08163265],0
u2,1,0.116551,2.463069,[17 18] ; [7 2],[19.09090909 15.90909091] ; [4.90909091 4.09090909],0
u1,1,0.118412,2.438197,[ 43 128] ; [ 6 37],[ 39.15420561 131.84579439] ; [ 9.84579439 33.15420561],0
r2,1,0.135645,2.226683,[167   2] ; [41  2],[165.81132075   3.18867925] ; [42.18867925  0.81132075],0
a6,1,0.156503,2.007695,[113  57] ; [23 19],[109.05660377  60.94339623] ; [26.94339623 15.05660377],0
s7,1,0.178311,1.811642,[124  39] ; [36  6],[127.2195122  35.7804878] ; [32.7804878  9.2195122],0
u4,1,0.26098,1.263549,[  3 168] ; [ 2 41],[  3.9953271 167.0046729] ; [ 1.0046729 41.9953271],0
s8,1,0.410045,0.678671,[110  60] ; [30 12],[112.26415094  57.73584906] ; [27.73584906 14.26415094],0
