Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,84.209278,[279  59] ; [21 50],[247.92176039  90.07823961] ; [52.07823961 18.92176039],1
s6,1,0.096408,2.763984,[223 114] ; [39 31],[216.93857494 120.06142506] ; [45.06142506 24.93857494],0
u3,1,0.116202,2.467784,[60 34] ; [17 18],[56.10852713 37.89147287] ; [20.89147287 14.10852713],0
p11,1,0.153451,2.037607,[253  85] ; [48 24],[248.14146341  89.85853659] ; [52.85853659 19.14146341],0
n3,1,0.165674,1.921656,[59 23] ; [19  3],[61.5 20.5] ; [16.5  5.5],0
s3,1,0.170623,1.877465,[182 155] ; [32 39],[176.75980392 160.24019608] ; [37.24019608 33.75980392],0
n4,1,0.19318,1.693195,[245  93] ; [46 25],[240.48410758  97.51589242] ; [50.51589242 20.48410758],0
a8,1,0.328344,0.955417,[ 46 264] ; [ 7 61],[ 43.46560847 266.53439153] ; [ 9.53439153 58.46560847],0
r4,1,0.372527,0.795218,[295  43] ; [60 12],[292.65853659  45.34146341] ; [62.34146341  9.65853659],0
p4,1,0.386219,0.750813,[192 145] ; [37 35],[188.68704156 148.31295844] ; [40.31295844 31.68704156],0
p8,1,0.413648,0.668292,[166 169] ; [30 38],[162.9280397 172.0719603] ; [33.0719603 34.9280397],0
n5,1,0.416252,0.660874,[224 111] ; [51 20],[226.908867 108.091133] ; [48.091133 22.908867],0
p5,1,0.446121,0.580489,[ 28 309] ; [ 4 67],[ 26.43137255 310.56862745] ; [ 5.56862745 65.43137255],0
u4,1,0.471138,0.519305,[  2 336] ; [ 1 71],[  2.47317073 335.52682927] ; [ 0.52682927 71.47317073],0
n2,1,0.475581,0.508979,[57 25] ; [17  5],[58.34615385 23.65384615] ; [15.65384615  6.34615385],0
n1,1,0.488419,0.480008,[31 52] ; [10 12],[32.40952381 50.59047619] ; [ 8.59047619 13.40952381],0
b5,1,0.491048,0.474228,[221 117] ; [44 28],[218.46341463 119.53658537] ; [46.53658537 25.46341463],0
r3,1,0.502659,0.449319,[314  21] ; [65  6],[312.72167488  22.27832512] ; [66.27832512  4.72167488],0
v1,1,0.577989,0.309498,[141 189] ; [32 37],[143.08270677 186.91729323] ; [29.91729323 39.08270677],0
p9,1,0.578868,0.308069,[272  62] ; [55 15],[270.34158416  63.65841584] ; [56.65841584 13.34158416],0
p3,1,0.602944,0.270579,[149 188] ; [29 42],[147.0245098 189.9754902] ; [30.9754902 40.0245098],0
s7,1,0.633845,0.226883,[134 190] ; [26 42],[132.24489796 191.75510204] ; [27.75510204 40.24489796],0
b1,1,0.683095,0.166663,[126 212] ; [25 47],[124.48292683 213.51707317] ; [26.51707317 45.48292683],0
s8,1,0.686858,0.162508,[120 218] ; [27 44],[121.48166259 216.51833741] ; [25.51833741 45.48166259],0
s4,1,0.712928,0.13537,[ 64 269] ; [15 56],[ 65.11633663 267.88366337] ; [13.88366337 57.11633663],0
p10,1,0.730374,0.118768,[260  75] ; [53 17],[258.90123457  76.09876543] ; [54.09876543 15.90123457],0
s1,1,0.773181,0.083069,[ 12 324] ; [ 3 67],[ 12.4137931 323.5862069] ; [ 2.5862069 67.4137931],0
p7,1,0.791049,0.070198,[195 133] ; [41 30],[194.00501253 133.99498747] ; [41.99498747 29.00501253],0
a1,1,0.800316,0.063978,[ 12 326] ; [ 3 69],[ 12.36585366 325.63414634] ; [ 2.63414634 69.36585366],0
p2,1,0.826138,0.04825,[278  60] ; [60 12],[278.64390244  59.35609756] ; [59.35609756 12.64390244],0
n6,1,0.87879,0.023257,[268  68] ; [58 14],[268.47058824  67.52941176] ; [57.52941176 14.47058824],0
