Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.00207,9.486166,[86  2] ; [6 2],[84.33333333  3.66666667] ; [7.66666667 0.33333333],0
s8,1,0.003924,8.318423,[55 30] ; [1 7],[51.1827957 33.8172043] ; [4.8172043 3.1827957],0
a7,1,0.00697,7.280668,[63 25] ; [2 6],[59.58333333 28.41666667] ; [5.41666667 2.58333333],0
s7,1,0.007862,7.064569,[62 20] ; [2 5],[58.96629213 23.03370787] ; [5.03370787 1.96629213],0
r4,1,0.008814,6.860042,[81  7] ; [5 3],[78.83333333  9.16666667] ; [7.16666667 0.83333333],0
v4,1,0.008991,6.824713,[84  3] ; [6 2],[82.42105263  4.57894737] ; [7.57894737 0.42105263],0
r1,1,0.012455,6.244906,[75 13] ; [4 4],[72.41666667 15.58333333] ; [6.58333333 1.41666667],0
p6,1,0.016864,5.710511,[58 28] ; [2 6],[54.89361702 31.10638298] ; [5.10638298 2.89361702],0
s3,1,0.016864,5.710511,[58 28] ; [2 6],[54.89361702 31.10638298] ; [5.10638298 2.89361702],0
p8,1,0.026643,4.913793,[72 15] ; [4 4],[69.6 17.4] ; [6.4 1.6],0
s2,1,0.048932,3.877678,[53 34] ; [2 6],[50.36842105 36.63157895] ; [4.63157895 3.36842105],0
r3,1,0.117115,2.455486,[80  7] ; [6 2],[78.75789474  8.24210526] ; [7.24210526 0.75789474],0
p7,1,0.174212,1.846324,[70 15] ; [5 3],[68.5483871 16.4516129] ; [6.4516129 1.5483871],0
d3,1,0.273576,1.198728,[60 27] ; [4 4],[58.61052632 28.38947368] ; [5.38947368 2.61052632],0
b1,1,0.32307,0.976478,[39 49] ; [5 3],[40.33333333 47.66666667] ; [3.66666667 4.33333333],0
p2,1,0.330482,0.947009,[76 11] ; [6 2],[75.09473684 11.90526316] ; [6.90526316 1.09473684],0
s5,1,0.358925,0.841653,[53 27] ; [4 4],[51.81818182 28.18181818] ; [5.18181818 2.81818182],0
n2,1,0.389424,0.740741,[14  4] ; [1 1],[13.5  4.5] ; [1.5 0.5],0
a5,1,0.393769,0.727273,[67 21] ; [5 3],[66. 22.] ; [6. 2.],0
s6,1,0.450343,0.569788,[69 12] ; [6 2],[68.25842697 12.74157303] ; [6.74157303 1.25842697],0
b4,1,0.486734,0.483738,[55 33] ; [4 4],[54.08333333 33.91666667] ; [4.91666667 3.08333333],0
a2,1,0.54439,0.367464,[19 69] ; [1 7],[18.33333333 69.66666667] ; [1.66666667 6.33333333],0
p9,1,0.561551,0.337026,[81  6] ; [7 1],[80.58947368  6.41052632] ; [7.41052632 0.58947368],0
d4,1,0.58378,0.300164,[72 15] ; [6 2],[71.43157895 15.56842105] ; [6.56842105 1.43157895],0
u1,1,0.58875,0.292301,[18 70] ; [1 7],[17.41666667 70.58333333] ; [1.58333333 6.41666667],0
a4,1,0.621246,0.24412,[41 47] ; [3 5],[40.33333333 47.66666667] ; [3.66666667 4.33333333],0
v1,1,0.633522,0.227315,[60 25] ; [5 3],[59.40860215 25.59139785] ; [5.59139785 2.40860215],0
d2,1,0.689628,0.159489,[48 39] ; [5 3],[48.53684211 38.46315789] ; [4.46315789 3.53684211],0
p1,1,0.690377,0.158678,[28 60] ; [2 6],[27.5 60.5] ; [2.5 5.5],0
v3,1,0.715297,0.133044,[48 38] ; [5 3],[48.4893617 37.5106383] ; [4.5106383 3.4893617],0
v2,1,0.715297,0.133044,[48 38] ; [5 3],[48.4893617 37.5106383] ; [4.5106383 3.4893617],0
d5,1,0.774744,0.081897,[69 18] ; [6 2],[68.68421053 18.31578947] ; [6.31578947 1.68421053],0
u3,1,0.783892,0.075214,[12  8] ; [1 1],[11.81818182  8.18181818] ; [1.18181818 0.81818182],0
p11,1,0.799297,0.064646,[74 14] ; [7 1],[74.25 13.75] ; [6.75 1.25],0
p3,1,0.836647,0.042512,[68 19] ; [6 2],[67.76842105 19.23157895] ; [6.23157895 1.76842105],0
p10,1,0.849246,0.036131,[78  9] ; [7 1],[77.84210526  9.15789474] ; [7.15789474 0.84210526],0
p4,1,0.858292,0.03188,[77  9] ; [7 1],[76.85106383  9.14893617] ; [7.14893617 0.85106383],0
a3,1,0.883579,0.021443,[68 20] ; [6 2],[67.83333333 20.16666667] ; [6.16666667 1.83333333],0
u2,1,0.892295,0.018333,[11  9] ; [1 1],[10.90909091  9.09090909] ; [1.09090909 0.90909091],0
p12,1,0.929626,0.0078,[23 64] ; [2 6],[22.89473684 64.10526316] ; [2.10526316 5.89473684],0
b3,1,0.941629,0.005362,[31 33] ; [3 3],[31.08571429 32.91428571] ; [2.91428571 3.08571429],0
b2,1,0.941629,0.005362,[31 33] ; [3 3],[31.08571429 32.91428571] ; [2.91428571 3.08571429],0
d1,1,0.949022,0.004088,[56 32] ; [5 3],[55.91666667 32.08333333] ; [5.08333333 2.91666667],0
b5,1,0.950914,0.00379,[43 45] ; [4 4],[43.08333333 44.91666667] ; [3.91666667 4.08333333],0
a8,1,0.959459,0.002584,[12 68] ; [1 6],[11.95402299 68.04597701] ; [1.04597701 5.95402299],0
a6,1,0.967846,0.001625,[55 32] ; [5 3],[54.94736842 32.05263158] ; [5.05263158 2.94736842],0
