Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000421,12.434804,[142 121] ; [27  4],[151.18027211 111.81972789] ; [17.81972789 13.18027211],1
s3,1,0.00083,11.173739,[143 113] ; [27  4],[151.63763066 104.36236934] ; [18.36236934 12.63763066],1
s6,1,0.002144,9.421681,[172  89] ; [28  2],[179.3814433  81.6185567] ; [20.6185567  9.3814433],0
s5,1,0.002359,9.247123,[ 90 168] ; [19 11],[ 97.64583333 160.35416667] ; [11.35416667 18.64583333],0
s7,1,0.030421,4.68534,[148 100] ; [24  6],[153.43884892  94.56115108] ; [18.56115108 11.43884892],0
b3,1,0.068013,3.330324,[ 77 106] ; [ 3 13],[ 73.5678392 109.4321608] ; [6.4321608 9.5678392],0
b2,1,0.068013,3.330324,[ 77 106] ; [ 3 13],[ 73.5678392 109.4321608] ; [6.4321608 9.5678392],0
n5,1,0.085643,2.954416,[241  24] ; [26  6],[238.23232323  26.76767677] ; [28.76767677  3.23232323],0
a7,1,0.094196,2.801169,[186  77] ; [18 14],[181.87118644  81.12881356] ; [22.12881356  9.87118644],0
u1,1,0.096971,2.754661,[ 50 216] ; [10 22],[ 53.55704698 212.44295302] ; [ 6.44295302 25.55704698],0
d1,1,0.110154,2.552017,[170  96] ; [25  7],[174.06040268  91.93959732] ; [20.93959732 11.06040268],0
p11,1,0.11993,2.418231,[221  45] ; [23  9],[217.79865772  48.20134228] ; [26.20134228  5.79865772],0
s8,1,0.127296,2.325173,[143 119] ; [22 10],[147.04081633 114.95918367] ; [17.95918367 14.04081633],0
n6,1,0.147704,2.095804,[243  21] ; [27  5],[240.81081081  23.18918919] ; [29.18918919  2.81081081],0
a3,1,0.155802,2.014507,[201  62] ; [28  4],[204.15932203  58.84067797] ; [24.84067797  7.15932203],0
p1,1,0.240654,1.376759,[ 36 229] ; [ 2 30],[ 33.90572391 231.09427609] ; [ 4.09427609 27.90572391],0
d4,1,0.24102,1.374618,[216  46] ; [29  3],[218.33333333  43.66666667] ; [26.66666667  5.33333333],0
a4,1,0.261393,1.261364,[129 135] ; [19 13],[132. 132.] ; [16. 16.],0
d5,1,0.266256,1.235933,[219  45] ; [29  3],[221.18918919  42.81081081] ; [26.81081081  5.18918919],0
d3,1,0.266666,1.233817,[181  83] ; [25  7],[183.72972973  80.27027027] ; [22.27027027  9.72972973],0
s1,1,0.269587,1.218846,[  7 254] ; [ 2 30],[  8.01706485 252.98293515] ; [ 0.98293515 31.01706485],0
r4,1,0.278166,1.17603,[243  23] ; [31  1],[244.57718121  21.42281879] ; [29.42281879  2.57718121],0
v2,1,0.384989,0.75471,[206  56] ; [23  9],[204.07482993  57.92517007] ; [24.92517007  7.07482993],0
a8,1,0.393639,0.727671,[ 40 195] ; [ 3 25],[ 38.42205323 196.57794677] ; [ 4.57794677 23.42205323],0
d2,1,0.42803,0.628163,[145 118] ; [20 12],[147.10169492 115.89830508] ; [17.89830508 14.10169492],0
p3,1,0.481254,0.496021,[155 107] ; [21 11],[156.84353741 105.15646259] ; [19.15646259 12.84353741],0
