Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.0,25.490733,[101  10] ; [37 26],[88.03448276 22.96551724] ; [49.96551724 13.03448276],1
r3,1,2e-06,22.238875,[97 14] ; [35 28],[84.20689655 26.79310345] ; [47.79310345 15.20689655],1
p4,1,3e-06,21.695555,[54 58] ; [ 8 54],[39.90804598 72.09195402] ; [22.09195402 39.90804598],1
p11,1,5e-06,20.956143,[79 33] ; [22 41],[64.64 47.36] ; [36.36 26.64],1
p6,1,3.5e-05,17.09832,[33 79] ; [ 2 60],[22.52873563 89.47126437] ; [12.47126437 49.52873563],1
p9,1,9.7e-05,15.192831,[80 31] ; [25 35],[68.15789474 42.84210526] ; [36.84210526 23.15789474],1
n6,1,0.000128,14.668014,[84 27] ; [29 33],[72.50289017 38.49710983] ; [40.49710983 21.50289017],1
p8,1,0.000176,14.070033,[47 64] ; [ 9 53],[35.93063584 75.06936416] ; [20.06936416 41.93063584],1
p7,1,0.000342,12.826063,[56 55] ; [14 48],[44.9132948 66.0867052] ; [25.0867052 36.9132948],1
p10,1,0.000492,12.145267,[74 38] ; [24 38],[63.08045977 48.91954023] ; [34.91954023 27.08045977],1
r4,1,0.001127,10.606481,[81 31] ; [30 33],[71.04 40.96] ; [39.96 23.04],0
a1,1,0.002833,8.912037,[  2 110] ; [ 8 55],[  6.4 105.6] ; [ 3.6 59.4],0
p3,1,0.005002,7.878694,[42 69] ; [11 52],[33.81034483 77.18965517] ; [19.18965517 43.81034483],0
s4,1,0.020202,5.394354,[16 96] ; [ 2 61],[ 11.52 100.48] ; [ 6.48 56.52],0
s1,1,0.022982,5.169845,[  3 107] ; [ 7 56],[  6.3583815 103.6416185] ; [ 3.6416185 59.3583815],0
a7,1,0.035008,4.444787,[76 35] ; [33 30],[69.53448276 41.46551724] ; [39.46551724 23.53448276],0
n1,1,0.041629,4.150223,[ 7 23] ; [15 16],[10.81967213 19.18032787] ; [11.18032787 19.81967213],0
d5,1,0.067462,3.343723,[77 34] ; [35 28],[71.44827586 39.55172414] ; [40.55172414 22.44827586],0
b5,1,0.074507,3.180834,[74 38] ; [33 30],[68.48 43.52] ; [38.52 24.48],0
v1,1,0.105986,2.613069,[35 74] ; [13 50],[30.41860465 78.58139535] ; [17.58139535 45.41860465],0
r1,1,0.11106,2.539078,[65 46] ; [29 34],[59.96551724 51.03448276] ; [34.03448276 28.96551724],0
s7,1,0.14224,2.153561,[25 82] ; [ 8 50],[21.4 85.6] ; [11.6 46.4],0
d3,1,0.14451,2.129261,[65 45] ; [30 33],[60.40462428 49.59537572] ; [34.59537572 28.40462428],0
u3,1,0.174403,1.844683,[25 24] ; [ 9 17],[22.21333333 26.78666667] ; [11.78666667 14.21333333],0
d2,1,0.199578,1.645462,[42 70] ; [29 32],[45.96531792 66.03468208] ; [25.03468208 35.96531792],0
s5,1,0.257094,1.284341,[11 99] ; [ 3 57],[  9.05882353 100.94117647] ; [ 4.94117647 55.05882353],0
p1,1,0.26278,1.254054,[  7 104] ; [ 7 56],[  8.93103448 102.06896552] ; [ 5.06896552 57.93103448],0
a8,1,0.3152,1.00876,[13 87] ; [ 5 58],[11.04294479 88.95705521] ; [ 6.95705521 56.04294479],0
r2,1,0.321479,0.98292,[94 17] ; [48 13],[91.63953488 19.36046512] ; [50.36046512 10.63953488],0
a4,1,0.452526,0.564318,[37 75] ; [24 38],[39.26436782 72.73563218] ; [21.73563218 40.26436782],0
b1,1,0.505625,0.443111,[44 68] ; [28 35],[46.08 65.92] ; [25.92 37.08],0
s2,1,0.50916,0.435793,[20 90] ; [ 9 54],[18.43930636 91.56069364] ; [10.56069364 52.43930636],0
p5,1,0.520976,0.411961,[  2 110] ; [ 2 58],[  2.60465116 109.39534884] ; [ 1.39534884 58.60465116],0
b2,1,0.522023,0.409894,[20 39] ; [18 27],[21.55769231 37.44230769] ; [16.44230769 28.55769231],0
b3,1,0.522023,0.409894,[20 39] ; [18 27],[21.55769231 37.44230769] ; [16.44230769 28.55769231],0
a2,1,0.533535,0.387655,[14 98] ; [10 53],[15.36 96.64] ; [ 8.64 54.36],0
a5,1,0.542962,0.370077,[64 48] ; [33 30],[62.08 49.92] ; [34.92 28.08],0
n3,1,0.549077,0.358974,[19 12] ; [15 13],[17.86440678 13.13559322] ; [16.13559322 11.86440678],0
s8,1,0.55252,0.352823,[14 98] ; [ 6 57],[12.8 99.2] ; [ 7.2 55.8],0
v3,1,0.554756,0.348866,[13 97] ; [ 9 51],[14.23529412 95.76470588] ; [ 7.76470588 52.23529412],0
n2,1,0.606735,0.264957,[19 12] ; [17 14],[18. 13.] ; [18. 13.],0
n5,1,0.620612,0.245008,[68 44] ; [40 22],[69.51724138 42.48275862] ; [38.48275862 23.51724138],0
p12,1,0.688014,0.161244,[  1 109] ; [ 1 62],[  1.2716763 108.7283237] ; [ 0.7283237 62.2716763],0
a6,1,0.699676,0.14881,[66 46] ; [39 24],[67.2 44.8] ; [37.8 25.2],0
s3,1,0.70611,0.142193,[29 81] ; [18 44],[30.05813953 79.94186047] ; [16.94186047 45.05813953],0
a3,1,0.758891,0.09421,[63 47] ; [37 25],[63.95348837 46.04651163] ; [36.04651163 25.95348837],0
d1,1,0.797046,0.066138,[44 68] ; [26 37],[44.8 67.2] ; [25.2 37.8],0
u2,1,0.815674,0.054341,[24 25] ; [12 14],[23.52 25.48] ; [12.48 13.52],0
b4,1,0.949586,0.003998,[61 51] ; [34 29],[60.8 51.2] ; [34.2 28.8],0
d4,1,0.956922,0.002918,[76 36] ; [43 20],[76.16 35.84] ; [42.84 20.16],0
n4,1,0.968987,0.001512,[69 43] ; [39 24],[69.12 42.88] ; [38.88 24.12],0
u1,1,0.981475,0.000539,[  9 103] ; [ 5 58],[  8.96 103.04] ; [ 5.04 57.96],0
