Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.908134,[102  10] ; [1 7],[96.13333333 15.86666667] ; [6.86666667 1.13333333],1
r2,1,0.0,29.281544,[106   6] ; [3 5],[101.73333333  10.26666667] ; [7.26666667 0.73333333],1
n6,1,1.8e-05,18.383249,[96 16] ; [2 6],[91.46666667 20.53333333] ; [6.53333333 1.46666667],1
s1,1,9.9e-05,15.164311,[  4 105] ; [3 5],[  6.52136752 102.47863248] ; [0.47863248 7.52136752],1
r3,1,0.001551,10.016835,[104   8] ; [4 3],[101.64705882  10.35294118] ; [6.35294118 0.64705882],0
p11,1,0.005041,7.864823,[90 22] ; [3 5],[86.8 25.2] ; [6.2 1.8],0
s6,1,0.006051,7.534972,[67 41] ; [1 7],[63.31034483 44.68965517] ; [4.68965517 3.31034483],0
r1,1,0.01123,6.428571,[87 25] ; [3 5],[84. 28.] ; [6. 2.],0
p2,1,0.011903,6.325275,[86 25] ; [3 5],[83.01680672 27.98319328] ; [5.98319328 2.01680672],0
n2,1,0.027469,4.861111,[22  2] ; [2 2],[20.57142857  3.42857143] ; [3.42857143 0.57142857],0
v2,1,0.031733,4.612881,[57 53] ; [1 7],[54.06779661 55.93220339] ; [3.93220339 4.06779661],0
p9,1,0.040664,4.189972,[88 21] ; [4 4],[85.70940171 23.29059829] ; [6.29059829 1.70940171],0
p10,1,0.061131,3.506422,[86 23] ; [4 4],[83.84615385 25.15384615] ; [6.15384615 1.84615385],0
s7,1,0.067651,3.339116,[48 57] ; [1 7],[45.53097345 59.46902655] ; [3.46902655 4.53097345],0
d3,1,0.077485,3.116883,[64 48] ; [2 6],[61.6 50.4] ; [4.4 3.6],0
a6,1,0.080284,3.059145,[76 36] ; [3 5],[73.73333333 38.26666667] ; [5.26666667 2.73333333],0
n4,1,0.08392,2.987295,[75 36] ; [3 5],[72.75630252 38.24369748] ; [5.24369748 2.75630252],0
p3,1,0.105818,2.615591,[46 65] ; [1 7],[43.84033613 67.15966387] ; [3.15966387 4.84033613],0
v3,1,0.115721,2.474298,[45 66] ; [1 7],[42.90756303 68.09243697] ; [3.09243697 4.90756303],0
b5,1,0.13057,2.285714,[72 40] ; [3 5],[70. 42.] ; [5. 3.],0
n3,1,0.132529,2.262626,[20  4] ; [2 2],[18.85714286  5.14285714] ; [3.14285714 0.85714286],0
p4,1,0.149811,2.074173,[56 53] ; [2 6],[54.03418803 54.96581197] ; [3.96581197 4.03418803],0
s2,1,0.196293,1.669742,[53 56] ; [2 6],[51.23931624 57.76068376] ; [3.76068376 4.23931624],0
b1,1,0.196862,1.665503,[44 68] ; [5 3],[45.73333333 66.26666667] ; [3.26666667 4.73333333],0
a1,1,0.22211,1.490683,[  4 108] ; [1 7],[  4.66666667 107.33333333] ; [0.33333333 7.66666667],0
n5,1,0.256413,1.288019,[77 34] ; [4 4],[75.55462185 35.44537815] ; [5.44537815 2.55462185],0
d4,1,0.279754,1.168283,[64 48] ; [3 5],[62.53333333 49.46666667] ; [4.46666667 3.53333333],0
d2,1,0.292955,1.105991,[24 88] ; [3 5],[25.2 86.8] ; [1.8 6.2],0
s3,1,0.297571,1.085047,[61 47] ; [3 5],[59.5862069 48.4137931] ; [4.4137931 3.5862069],0
u2,1,0.297953,1.083333,[25 23] ; [1 3],[24. 24.] ; [2. 2.],0
s5,1,0.315954,1.005621,[31 76] ; [1 7],[29.77391304 77.22608696] ; [2.22608696 5.77391304],0
p7,1,0.513714,0.426495,[66 41] ; [4 4],[65.13043478 41.86956522] ; [4.86956522 3.13043478],0
d1,1,0.578368,0.30888,[  8 104] ; [1 7],[  8.4 103.6] ; [0.6 7.4],0
v1,1,0.61097,0.258765,[51 58] ; [3 5],[50.30769231 58.69230769] ; [3.69230769 4.30769231],0
a5,1,0.620691,0.244898,[66 46] ; [4 4],[65.33333333 46.66666667] ; [4.66666667 3.33333333],0
s4,1,0.643975,0.21358,[21 89] ; [1 7],[20.50847458 89.49152542] ; [1.49152542 6.50847458],0
b4,1,0.693672,0.155139,[64 48] ; [4 4],[63.46666667 48.53333333] ; [4.53333333 3.46666667],0
p8,1,0.803306,0.062036,[57 52] ; [4 3],[57.31896552 51.68103448] ; [3.68103448 3.31896552],0
a2,1,0.80725,0.059524,[ 11 101] ; [1 7],[ 11.2 100.8] ; [0.8 7.2],0
b2,1,0.843685,0.038881,[21 38] ; [2 3],[21.203125 37.796875] ; [1.796875 3.203125],0
b3,1,0.843685,0.038881,[21 38] ; [2 3],[21.203125 37.796875] ; [1.796875 3.203125],0
a4,1,0.871629,0.026111,[25 86] ; [2 6],[25.18487395 85.81512605] ; [1.81512605 6.18487395],0
n1,1,0.935989,0.00645,[11 12] ; [2 2],[11.07407407 11.92592593] ; [1.92592593 2.07407407],0
a3,1,0.946963,0.004425,[62 49] ; [4 3],[62.08474576 48.91525424] ; [3.91525424 3.08474576],0
a8,1,0.984364,0.000384,[13 93] ; [1 7],[13.01754386 92.98245614] ; [0.98245614 7.01754386],0
p6,1,0.98976,0.000165,[41 69] ; [3 5],[41.01694915 68.98305085] ; [2.98305085 5.01694915],0
p1,1,0.992605,8.6e-05,[14 97] ; [1 7],[13.99159664 97.00840336] ; [1.00840336 6.99159664],0
