Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,5e-06,21.0368,[124 170] ; [46 16],[140.39325843 153.60674157] ; [29.60674157 32.39325843],1
p1,1,0.001322,10.311321,[  9 289] ; [ 8 57],[ 13.95592287 284.04407713] ; [ 3.04407713 61.95592287],0
s7,1,0.011292,6.418767,[100 189] ; [33 31],[108.88668555 180.11331445] ; [24.11331445 39.88668555],0
p3,1,0.020495,5.369244,[ 58 243] ; [21 44],[ 64.96994536 236.03005464] ; [14.03005464 50.96994536],0
s8,1,0.022067,5.240474,[ 96 205] ; [30 34],[103.90684932 197.09315068] ; [22.09315068 41.90684932],0
b4,1,0.022998,5.168678,[185 116] ; [30 35],[176.81693989 124.18306011] ; [38.18306011 26.81693989],0
s2,1,0.023686,5.117447,[122 177] ; [36 28],[130.14325069 168.85674931] ; [27.85674931 36.14325069],0
b3,1,0.03794,4.307711,[ 52 110] ; [19 19],[ 57.51 104.49] ; [13.49 24.51],0
b2,1,0.03794,4.307711,[ 52 110] ; [19 19],[ 57.51 104.49] ; [13.49 24.51],0
p8,1,0.05363,3.724194,[ 93 205] ; [28 36],[ 99.60773481 198.39226519] ; [21.39226519 42.60773481],0
b5,1,0.066497,3.367434,[186 115] ; [48 17],[192.44262295 108.55737705] ; [41.55737705 23.44262295],0
v1,1,0.106659,2.603033,[118 173] ; [33 31],[123.77746479 167.22253521] ; [27.22253521 36.77746479],0
s5,1,0.13396,2.246001,[ 70 221] ; [20 40],[ 74.61538462 216.38461538] ; [15.38461538 44.61538462],0
p11,1,0.139083,2.188079,[226  75] ; [43 22],[221.22677596  79.77322404] ; [47.77322404 17.22677596],0
a1,1,0.151181,2.060293,[  8 293] ; [ 4 61],[  9.86885246 291.13114754] ; [ 2.13114754 62.86885246],0
a7,1,0.151902,2.053043,[211  90] ; [39 25],[206.16438356  94.83561644] ; [43.83561644 20.16438356],0
r2,1,0.231827,1.429618,[276  21] ; [63  2],[278.12983425  18.87016575] ; [60.87016575  4.12983425],0
s3,1,0.234856,1.411206,[150 148] ; [38 27],[154.33608815 143.66391185] ; [33.66391185 31.33608815],0
n5,1,0.264957,1.242671,[185 114] ; [45 20],[188.92857143 110.07142857] ; [41.07142857 23.92857143],0
d3,1,0.291811,1.111247,[188 112] ; [35 28],[184.29752066 115.70247934] ; [38.70247934 24.29752066],0
n4,1,0.302482,1.063219,[197 103] ; [47 18],[200.54794521  99.45205479] ; [43.45205479 21.54794521],0
d5,1,0.340114,0.91,[228  72] ; [45 19],[225.  75.] ; [48. 16.],0
s4,1,0.369841,0.804198,[ 51 248] ; [ 8 56],[ 48.59779614 250.40220386] ; [10.40220386 53.59779614],0
s1,1,0.383435,0.759659,[  8 290] ; [ 3 60],[  9.08033241 288.91966759] ; [ 1.91966759 61.08033241],0
u3,1,0.391454,0.734421,[50 52] ; [13  9],[51.82258065 50.17741935] ; [11.17741935 10.82258065],0
n2,1,0.426934,0.631151,[66 25] ; [17  4],[67.4375 23.5625] ; [15.5625  5.4375],0
p2,1,0.444881,0.58366,[212  88] ; [49 16],[214.52054795  85.47945205] ; [46.47945205 18.52054795],0
r1,1,0.465017,0.533792,[229  70] ; [47 18],[226.71428571  72.28571429] ; [49.28571429 15.71428571],0
b1,1,0.466357,0.530595,[106 195] ; [26 39],[108.55737705 192.44262295] ; [23.44262295 41.55737705],0
s6,1,0.502894,0.448824,[164 134] ; [37 25],[166.38333333 131.61666667] ; [34.61666667 27.38333333],0
a4,1,0.533473,0.387772,[119 182] ; [23 42],[116.78142077 184.21857923] ; [25.21857923 39.78142077],0
a5,1,0.549572,0.358085,[197 104] ; [40 25],[194.90983607 106.09016393] ; [42.09016393 22.90983607],0
a6,1,0.566266,0.328971,[195 105] ; [44 20],[196.97802198 103.02197802] ; [42.02197802 21.97802198],0
n1,1,0.570625,0.321637,[30 60] ; [ 8 12],[31.09090909 58.90909091] ; [ 6.90909091 13.09090909],0
v2,1,0.586766,0.295424,[146 136] ; [35 28],[147.94782609 134.05217391] ; [33.05217391 29.94782609],0
n6,1,0.596725,0.279964,[235  64] ; [53 12],[236.57142857  62.42857143] ; [51.42857143 13.57142857],0
u1,1,0.602175,0.271727,[ 39 262] ; [10 55],[ 40.29781421 260.70218579] ; [ 8.70218579 56.29781421],0
n3,1,0.634161,0.22646,[64 25] ; [14  7],[63.10909091 25.89090909] ; [14.89090909  6.10909091],0
v3,1,0.650971,0.204678,[ 95 193] ; [23 41],[ 96.54545455 191.45454545] ; [21.45454545 42.54545455],0
v4,1,0.658466,0.195392,[274  23] ; [61  4],[274.8480663  22.1519337] ; [60.1519337  4.8480663],0
p10,1,0.725365,0.12341,[216  82] ; [45 19],[214.85635359  83.14364641] ; [46.14364641 17.85635359],0
r4,1,0.732033,0.117253,[264  37] ; [58  7],[264.81420765  36.18579235] ; [57.18579235  7.81420765],0
d2,1,0.751131,0.100583,[126 173] ; [26 39],[124.85714286 174.14285714] ; [27.14285714 37.85714286],0
u2,1,0.763203,0.090768,[51 49] ; [12 10],[51.63934426 48.36065574] ; [11.36065574 10.63934426],0
a8,1,0.800999,0.063532,[ 41 240] ; [ 8 52],[ 40.37829912 240.62170088] ; [ 8.62170088 51.37829912],0
d1,1,0.82895,0.046677,[148 153] ; [31 34],[147.21038251 153.78961749] ; [31.78961749 33.21038251],0
d4,1,0.837233,0.042203,[238  61] ; [51 14],[237.39285714  61.60714286] ; [51.60714286 13.39285714],0
p5,1,0.857614,0.032189,[  8 291] ; [ 2 63],[  8.21428571 290.78571429] ; [ 1.78571429 63.21428571],0
p9,1,0.874151,0.025087,[227  67] ; [50 14],[227.48044693  66.51955307] ; [49.51955307 14.48044693],0
a2,1,0.880663,0.022539,[ 58 243] ; [12 53],[ 57.56830601 243.43169399] ; [12.43169399 52.56830601],0
u4,1,0.894991,0.017422,[  4 297] ; [ 1 64],[  4.11202186 296.88797814] ; [ 0.88797814 64.11202186],0
a3,1,0.895444,0.017271,[199 101] ; [43 21],[199.45054945 100.54945055] ; [42.54945055 21.45054945],0
p12,1,0.98264,0.000473,[ 14 284] ; [ 3 60],[ 14.033241 283.966759] ; [ 2.966759 60.033241],0
