Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,62.536962,[334  21] ; [33 23],[316.99513382  38.00486618] ; [50.00486618  5.99513382],1
p11,1,0.0,37.304741,[302  53] ; [30 29],[284.68599034  70.31400966] ; [47.31400966 11.68599034],1
p7,1,7e-06,20.208177,[259  87] ; [26 31],[244.6898263 101.3101737] ; [40.3101737 16.6898263],1
p2,1,0.001347,10.276606,[309  45] ; [42 17],[300.85714286  53.14285714] ; [50.14285714  8.85714286],0
n5,1,0.002807,8.928636,[291  62] ; [38 20],[282.57177616  70.42822384] ; [46.42822384 11.57177616],0
p3,1,0.004682,7.998194,[213 140] ; [24 35],[203.06067961 149.93932039] ; [33.93932039 25.06067961],0
s8,1,0.007594,7.126801,[252 100] ; [32 27],[243.23114355 108.76885645] ; [40.76885645 18.23114355],0
a3,1,0.009863,6.65956,[295  58] ; [41 18],[287.88349515  65.11650485] ; [48.11650485 10.88349515],0
p8,1,0.016317,5.768346,[204 146] ; [24 34],[195.58823529 154.41176471] ; [32.41176471 25.58823529],0
p12,1,0.022092,5.238506,[ 40 313] ; [ 1 58],[ 35.12864078 317.87135922] ; [ 5.87135922 53.12864078],0
n6,1,0.022193,5.230567,[315  36] ; [46 12],[309.80684597  41.19315403] ; [51.19315403  6.80684597],0
p4,1,0.045721,3.991851,[244 109] ; [33 26],[237.33252427 115.66747573] ; [39.66747573 19.33252427],0
a5,1,0.053239,3.73641,[286  69] ; [41 18],[280.39855072  74.60144928] ; [46.60144928 12.39855072],0
b4,1,0.064691,3.412845,[195 160] ; [40 19],[201.50966184 153.49033816] ; [33.49033816 25.50966184],0
n3,1,0.073305,3.20742,[50 16] ; [11  9],[46.81395349 19.18604651] ; [14.18604651  5.81395349],0
d4,1,0.080455,3.055681,[298  55] ; [54  4],[302.32603406  50.67396594] ; [49.67396594  8.32603406],0
s5,1,0.085322,2.960484,[161 179] ; [20 37],[155.01259446 184.98740554] ; [25.98740554 31.01259446],0
r4,1,0.114253,2.49438,[333  22] ; [52  7],[330.13285024  24.86714976] ; [54.86714976  4.13285024],0
a8,1,0.118935,2.431292,[ 53 268] ; [13 38],[ 56.9516129 264.0483871] ; [ 9.0483871 41.9516129],0
v1,1,0.133263,2.254075,[206 139] ; [28 29],[200.82089552 144.17910448] ; [33.17910448 23.82089552],0
v3,1,0.134426,2.240638,[165 179] ; [20 34],[159.89949749 184.10050251] ; [25.10050251 28.89949749],0
b5,1,0.148371,2.08892,[199 156] ; [39 20],[204.0821256 150.9178744] ; [33.9178744 25.0821256],0
r1,1,0.151499,2.057088,[302  52] ; [46 13],[298.28571429  55.71428571] ; [49.71428571  9.28571429],0
u4,1,0.161171,1.9632,[ 11 344] ; [ 4 55],[ 12.86231884 342.13768116] ; [ 2.13768116 56.86231884],0
s2,1,0.188808,1.726891,[263  91] ; [39 20],[258.85714286  95.14285714] ; [43.14285714 15.85714286],0
v2,1,0.205832,1.600504,[214 130] ; [31 27],[209.65174129 134.34825871] ; [35.34825871 22.65174129],0
n1,1,0.254278,1.299646,[30 36] ; [12  8],[32.23255814 33.76744186] ; [ 9.76744186 10.23255814],0
b1,1,0.277919,1.177238,[136 219] ; [27 32],[139.7705314 215.2294686] ; [23.2294686 35.7705314],0
n4,1,0.291129,1.114393,[301  54] ; [46 12],[298.26876513  56.73123487] ; [48.73123487  9.26876513],0
p6,1,0.316801,1.00211,[164 187] ; [23 35],[160.48166259 190.51833741] ; [26.51833741 31.48166259],0
