Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,41.538206,[110  36] ; [26 56],[87.0877193 58.9122807] ; [48.9122807 33.0877193],1
a6,1,1e-06,25.170032,[113  34] ; [36 46],[95.64628821 51.35371179] ; [53.35371179 28.64628821],1
d5,1,1.5e-05,18.766365,[124  23] ; [48 34],[110.41048035  36.58951965] ; [61.58951965 20.41048035],1
d4,1,4.6e-05,16.58952,[126  21] ; [51 31],[113.62008734  33.37991266] ; [63.37991266 18.62008734],1
u1,1,0.00017,14.138554,[ 30 117] ; [ 2 80],[ 20.54148472 126.45851528] ; [11.45851528 70.54148472],1
a2,1,0.000219,13.659613,[ 41 106] ; [ 6 76],[ 30.17030568 116.82969432] ; [16.82969432 65.17030568],1
r3,1,0.000314,12.983812,[133  13] ; [60 22],[123.5877193  22.4122807] ; [69.4122807 12.5877193],1
r4,1,0.000504,12.101717,[119  28] ; [49 33],[107.84279476  39.15720524] ; [60.15720524 21.84279476],1
d1,1,0.001774,9.770021,[80 67] ; [27 55],[68.68558952 78.31441048] ; [38.31441048 43.68558952],0
s1,1,0.005339,7.76102,[  1 145] ; [ 6 76],[  4.48245614 141.51754386] ; [ 2.51754386 79.48245614],0
v4,1,0.007102,7.246917,[131  16] ; [62 20],[123.89082969  23.10917031] ; [69.10917031 12.89082969],0
r1,1,0.018924,5.508542,[105  42] ; [46 36],[96.930131 50.069869] ; [54.069869 27.930131],0
v2,1,0.021487,5.286842,[76 68] ; [29 50],[67.80269058 76.19730942] ; [37.19730942 41.80269058],0
b5,1,0.023504,5.130842,[96 51] ; [41 41],[87.94323144 59.05676856] ; [49.05676856 32.94323144],0
n5,1,0.045153,4.012933,[85 60] ; [59 23],[91.98237885 53.01762115] ; [52.01762115 29.98237885],0
p10,1,0.047261,3.936079,[93 52] ; [41 40],[85.97345133 59.02654867] ; [48.02654867 32.97345133],0
b1,1,0.048595,3.889303,[59 88] ; [44 38],[66.11790393 80.88209607] ; [36.88209607 45.11790393],0
v3,1,0.049765,3.849367,[52 93] ; [18 60],[45.51569507 99.48430493] ; [24.48430493 53.51569507],0
p2,1,0.051545,3.790491,[100  47] ; [44 36],[93.25110132 53.74889868] ; [50.74889868 29.25110132],0
u2,1,0.056188,3.646475,[23 19] ; [10 21],[18.98630137 23.01369863] ; [14.01369863 16.98630137],0
u3,1,0.100064,2.704528,[23 20] ; [11 21],[19.49333333 23.50666667] ; [14.50666667 17.49333333],0
a3,1,0.112406,2.520069,[104  42] ; [50 32],[98.61403509 47.38596491] ; [55.38596491 26.61403509],0
p4,1,0.114317,2.493504,[58 88] ; [24 58],[52.50877193 93.49122807] ; [29.49122807 52.50877193],0
a8,1,0.151586,2.056213,[ 17 116] ; [ 5 72],[ 13.93333333 119.06666667] ; [ 8.06666667 68.93333333],0
r2,1,0.17798,1.81441,[127  19] ; [65 16],[123.48898678  22.51101322] ; [68.51101322 12.48898678],0
a4,1,0.178264,1.81204,[68 79] ; [30 51],[63.18421053 83.81578947] ; [34.81578947 46.18421053],0
n3,1,0.242211,1.36768,[32 15] ; [20 16],[29.44578313 17.55421687] ; [22.55421687 13.44578313],0
p3,1,0.248033,1.334351,[ 47 100] ; [20 61],[ 43.19736842 103.80263158] ; [23.80263158 57.19736842],0
a5,1,0.262069,1.257794,[97 50] ; [48 34],[93.07860262 53.92139738] ; [51.92139738 30.07860262],0
a1,1,0.314598,1.011271,[  9 138] ; [ 8 74],[ 10.91266376 136.08733624] ; [ 6.08733624 75.91266376],0
b4,1,0.349266,0.876124,[90 57] ; [45 37],[86.65938865 60.34061135] ; [48.34061135 33.65938865],0
s8,1,0.356172,0.851346,[ 33 114] ; [14 67],[ 30.30263158 116.69736842] ; [16.69736842 64.30263158],0
v1,1,0.362225,0.830164,[62 84] ; [29 51],[58.78761062 87.21238938] ; [32.21238938 47.78761062],0
s5,1,0.368253,0.80955,[ 25 121] ; [17 60],[ 27.49775785 118.50224215] ; [14.50224215 62.49775785],0
s2,1,0.397354,0.716319,[ 16 130] ; [12 69],[ 18.00881057 127.99118943] ; [ 9.99118943 71.00881057],0
p6,1,0.431174,0.61966,[ 30 116] ; [13 67],[ 27.77876106 118.22123894] ; [15.22123894 64.77876106],0
d2,1,0.586547,0.295769,[68 79] ; [34 46],[66.05286344 80.94713656] ; [35.94713656 44.05286344],0
s6,1,0.586797,0.295374,[58 89] ; [29 52],[56.09210526 90.90789474] ; [30.90789474 50.09210526],0
p9,1,0.587239,0.294676,[97 48] ; [50 29],[95.15625 49.84375] ; [51.84375 27.15625],0
b2,1,0.604874,0.267707,[35 53] ; [23 29],[36.45714286 51.54285714] ; [21.54285714 30.45714286],0
b3,1,0.604874,0.267707,[35 53] ; [23 29],[36.45714286 51.54285714] ; [21.54285714 30.45714286],0
p5,1,0.647942,0.208505,[  7 140] ; [ 5 76],[  7.73684211 139.26315789] ; [ 4.26315789 76.73684211],0
s4,1,0.649124,0.207007,[ 17 128] ; [ 8 74],[ 15.969163 129.030837] ; [ 9.030837 72.969163],0
n2,1,0.66204,0.191055,[27 20] ; [23 14],[27.97619048 19.02380952] ; [22.02380952 14.97619048],0
u4,1,0.67414,0.176797,[  1 146] ; [ 1 81],[  1.28384279 145.71615721] ; [ 0.71615721 81.28384279],0
p12,1,0.69277,0.156103,[  4 143] ; [ 3 79],[  4.49344978 142.50655022] ; [ 2.50655022 79.49344978],0
p7,1,0.70313,0.145236,[49 98] ; [25 56],[47.71052632 99.28947368] ; [26.28947368 54.71052632],0
s7,1,0.801697,0.063077,[ 34 107] ; [20 58],[ 34.76712329 106.23287671] ; [19.23287671 58.76712329],0
n4,1,0.818032,0.052935,[99 48] ; [54 28],[98.2139738 48.7860262] ; [54.7860262 27.2139738],0
p1,1,0.845265,0.038089,[  8 138] ; [ 4 78],[  7.68421053 138.31578947] ; [ 4.31578947 77.68421053],0
p11,1,0.889777,0.019206,[91 56] ; [50 32],[90.51091703 56.48908297] ; [50.48908297 31.51091703],0
n6,1,0.936323,0.006383,[110  37] ; [61 20],[110.25  36.75] ; [60.75 20.25],0
n1,1,0.995434,3.3e-05,[14 33] ; [11 26],[13.98809524 33.01190476] ; [11.01190476 25.98809524],0
