Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,79.47611,[10 37] ; [112  12],[33.53216374 13.46783626] ; [88.46783626 35.53216374],1
s7,1,0.0,31.80862,[15 29] ; [98 24],[29.95180723 14.04819277] ; [83.04819277 38.95180723],1
s6,1,1.2e-05,19.138711,[32 13] ; [118   6],[39.9408284  5.0591716] ; [110.0591716  13.9408284],1
s8,1,0.000229,13.575406,[19 28] ; [88 36],[29.40935673 17.59064327] ; [77.59064327 46.40935673],1
v1,1,0.001494,10.086436,[23 24] ; [93 32],[31.69767442 15.30232558] ; [84.30232558 40.69767442],0
p9,1,0.016888,5.707924,[41  6] ; [121   4],[44.26744186  2.73255814] ; [117.73255814   7.26744186],0
n6,1,0.027966,4.830144,[40  7] ; [117   6],[43.40588235  3.59411765] ; [113.59411765   9.40588235],0
v3,1,0.055359,3.671253,[19 28] ; [71 54],[24.59302326 22.40697674] ; [65.40697674 59.59302326],0
b5,1,0.074583,3.179158,[16 31] ; [62 64],[21.19075145 25.80924855] ; [56.80924855 69.19075145],0
d3,1,0.080505,3.05468,[29 18] ; [94 31],[33.61046512 13.38953488] ; [89.38953488 35.61046512],0
p6,1,0.097162,2.751528,[23 23] ; [80 45],[27.70760234 18.29239766] ; [75.29239766 49.70760234],0
r1,1,0.152389,2.048171,[44  3] ; [107  18],[41.26162791  5.73837209] ; [109.73837209  15.26162791],0
n3,1,0.18055,1.793087,[8 1] ; [15  8],[6.46875 2.53125] ; [16.53125  6.46875],0
a7,1,0.181809,1.782776,[29 18] ; [91 35],[32.60115607 14.39884393] ; [87.39884393 38.60115607],0
r2,1,0.200656,1.637596,[44  3] ; [123   3],[45.3699422  1.6300578] ; [121.6300578   4.3699422],0
a8,1,0.2799,1.167578,[ 9 35] ; [ 16 102],[ 6.79012346 37.20987654] ; [18.20987654 99.79012346],0
d2,1,0.29703,1.08748,[26 21] ; [58 67],[22.95348837 24.04651163] ; [61.04651163 63.95348837],0
v4,1,0.307427,1.041697,[45  2] ; [122   2],[45.9005848  1.0994152] ; [121.0994152   2.9005848],0
p12,1,0.347497,0.882577,[ 5 41] ; [ 21 105],[ 6.95348837 39.04651163] ; [ 19.04651163 106.95348837],0
n2,1,0.360505,0.836132,[8 2] ; [21  2],[8.78787879 1.21212121] ; [20.21212121  2.78787879],0
