Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,140.158277,[243  28] ; [26 69],[199.17759563  71.82240437] ; [69.82240437 25.17759563],1
s6,1,0.0,43.559197,[242  23] ; [59 36],[221.56944444  43.43055556] ; [79.43055556 15.56944444],1
s8,1,0.000534,11.994517,[205  64] ; [54 40],[191.93112948  77.06887052] ; [67.06887052 26.93112948],1
r2,1,0.000852,11.123388,[263   5] ; [85  9],[257.63535912  10.36464088] ; [90.36464088  3.63535912],1
n2,1,0.000886,11.052281,[46  5] ; [15 11],[40.4025974 10.5974026] ; [20.5974026  5.4025974],1
d1,1,0.003563,8.494287,[185  86] ; [49 46],[173.26229508  97.73770492] ; [60.73770492 34.26229508],0
p11,1,0.012698,6.210653,[235  36] ; [72 23],[227.31420765  43.68579235] ; [79.68579235 15.31420765],0
n4,1,0.01677,5.720242,[234  37] ; [72 23],[226.57377049  44.42622951] ; [79.42622951 15.57377049],0
s5,1,0.031156,4.64437,[129 128] ; [35 59],[120.07977208 136.92022792] ; [43.92022792 50.07977208],0
a4,1,0.060416,3.525927,[140 131] ; [38 56],[132.15890411 138.84109589] ; [45.84109589 48.15890411],0
a3,1,0.069659,3.291026,[229  41] ; [72 22],[223.26923077  46.73076923] ; [77.73076923 16.26923077],0
b3,1,0.074436,3.18238,[ 75 114] ; [35 32],[ 81.2109375 107.7890625] ; [28.7890625 38.2109375],0
b2,1,0.074436,3.18238,[ 75 114] ; [35 32],[ 81.2109375 107.7890625] ; [28.7890625 38.2109375],0
n5,1,0.085134,2.964061,[228  42] ; [72 22],[222.52747253  47.47252747] ; [77.47252747 16.52747253],0
r1,1,0.086992,2.929172,[234  37] ; [75 20],[228.79508197  42.20491803] ; [80.20491803 14.79508197],0
n1,1,0.108348,2.578154,[27 23] ; [ 9 17],[23.68421053 26.31578947] ; [12.31578947 13.68421053],0
d3,1,0.147236,2.10066,[200  70] ; [63 32],[194.54794521  75.45205479] ; [68.45205479 26.54794521],0
d2,1,0.165095,1.926926,[153 117] ; [46 49],[147.20547945 122.79452055] ; [51.79452055 43.20547945],0
d4,1,0.175669,1.833892,[231  38] ; [76 19],[226.87637363  42.12362637] ; [80.12362637 14.87637363],0
r4,1,0.205949,1.59968,[251  20] ; [84 11],[248.04644809  22.95355191] ; [86.95355191  8.04644809],0
v4,1,0.214277,1.542295,[261   7] ; [90  5],[259.14049587   8.85950413] ; [91.85950413  3.14049587],0
b4,1,0.215205,1.536064,[154 117] ; [47 48],[148.82786885 122.17213115] ; [52.17213115 42.82786885],0
s4,1,0.22661,1.462015,[ 62 208] ; [16 78],[ 57.85714286 212.14285714] ; [20.14285714 73.85714286],0
p7,1,0.231398,1.432249,[197  64] ; [65 29],[192.62535211  68.37464789] ; [69.37464789 24.62535211],0
p1,1,0.254798,1.296801,[ 31 238] ; [ 7 88],[ 28.08241758 240.91758242] ; [ 9.91758242 85.08241758],0
a8,1,0.255187,1.294683,[ 44 207] ; [10 72],[ 40.7027027 210.2972973] ; [13.2972973 68.7027027],0
s1,1,0.258967,1.274271,[ 13 257] ; [ 2 92],[ 11.12637363 258.87362637] ; [ 3.87362637 90.12637363],0
a2,1,0.26211,1.25758,[ 82 189] ; [23 72],[ 77.74590164 193.25409836] ; [27.25409836 67.74590164],0
b1,1,0.285379,1.141295,[111 160] ; [33 62],[106.62295082 164.37704918] ; [37.37704918 57.62295082],0
