Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,137.663041,[ 7 88] ; [319 123],[57.67225326 37.32774674] ; [268.32774674 173.67225326],1
d4,1,0.0,79.302467,[48 46] ; [395  47],[77.69029851 16.30970149] ; [365.30970149  76.69029851],1
d3,1,0.0,48.237367,[39 56] ; [339 102],[66.99626866 28.00373134] ; [311.00373134 129.99626866],1
a5,1,0.0,38.002946,[47 48] ; [353  89],[70.76350093 24.23649907] ; [329.23649907 112.76350093],1
a4,1,0.0,30.057797,[18 76] ; [221 220],[41.99252336 52.00747664] ; [197.00747664 243.99252336],1
p10,1,2e-06,22.452226,[65 29] ; [388  51],[79.89118199 14.10881801] ; [373.10881801  65.89118199],1
d2,1,4e-06,21.197068,[26 69] ; [236 206],[46.35009311 48.64990689] ; [215.64990689 226.35009311],1
a3,1,7e-06,20.105206,[52 42] ; [342  98],[69.35580524 24.64419476] ; [324.64419476 115.35580524],1
n4,1,2.6e-05,17.659531,[60 35] ; [363  77],[75.11214953 19.88785047] ; [347.88785047  92.11214953],1
a2,1,9e-05,15.33628,[ 9 86] ; [127 315],[24.05959032 70.94040968] ; [111.94040968 330.05959032],1
p9,1,0.000171,14.121191,[70 24] ; [391  48],[81.30206379 12.69793621] ; [379.69793621  59.30206379],1
u1,1,0.000227,13.591854,[ 5 90] ; [ 95 347],[17.69087523 77.30912477] ; [ 82.30912477 359.69087523],1
s6,1,0.00372,8.415673,[53 40] ; [310 119],[64.67241379 28.32758621] ; [298.32758621 130.67241379],0
n5,1,0.008882,6.84637,[64 31] ; [350  89],[73.65168539 21.34831461] ; [340.34831461  98.65168539],0
r4,1,0.014833,5.936221,[85 10] ; [423  19],[89.86964618  5.13035382] ; [418.13035382  23.86964618],0
p4,1,0.017484,5.647114,[56 39] ; [314 126],[65.70093458 29.29906542] ; [304.29906542 135.70093458],0
p1,1,0.017726,5.623063,[15 80] ; [ 35 404],[ 8.89513109 86.10486891] ; [ 41.10486891 397.89513109],0
r3,1,0.022222,5.228286,[89  6] ; [431   9],[92.3364486  2.6635514] ; [427.6635514  12.3364486],0
v1,1,0.03321,4.534927,[44 49] ; [257 176],[53.21863118 39.78136882] ; [247.78136882 185.21863118],0
r1,1,0.040103,4.213539,[73 22] ; [374  64],[79.67166979 15.32833021] ; [367.32833021  70.67166979],0
v2,1,0.044508,4.037174,[46 45] ; [265 163],[54.52986513 36.47013487] ; [256.47013487 171.52986513],0
p2,1,0.069894,3.285498,[81 14] ; [401  38],[85.74906367  9.25093633] ; [396.25093633  42.74906367],0
a6,1,0.075864,3.151358,[57 38] ; [306 135],[64.33768657 30.66231343] ; [298.66231343 142.33768657],0
s8,1,0.080857,3.047585,[38 56] ; [221 218],[45.67729831 48.32270169] ; [213.32270169 225.67729831],0
p11,1,0.086046,2.946837,[72 23] ; [368  74],[77.83985102 17.16014898] ; [362.16014898  79.83985102],0
s2,1,0.104186,2.640264,[43 52] ; [239 200],[50.16853933 44.83146067] ; [231.83146067 207.16853933],0
b1,1,0.132909,2.258199,[44 51] ; [168 274],[37.50465549 57.49534451] ; [174.49534451 267.50465549],0
p3,1,0.180487,1.793612,[52 43] ; [274 167],[57.77985075 37.22014925] ; [268.22014925 172.77985075],0
v3,1,0.189129,1.724388,[34 60] ; [186 241],[39.69289827 54.30710173] ; [180.30710173 246.69289827],0
a8,1,0.193554,1.690357,[10 79] ; [ 67 332],[14.04303279 74.95696721] ; [ 62.95696721 336.04303279],0
a7,1,0.209863,1.572371,[64 31] ; [325 116],[68.94589552 26.05410448] ; [320.05410448 120.94589552],0
s5,1,0.258166,1.278564,[31 62] ; [170 259],[35.81034483 57.18965517] ; [165.18965517 263.81034483],0
a1,1,0.286477,1.136106,[ 3 92] ; [ 26 416],[ 5.13035382 89.86964618] ; [ 23.86964618 418.13035382],0
p8,1,0.288566,1.126301,[59 35] ; [299 138],[63.3747646 30.6252354] ; [294.6252354 142.3747646],0
s4,1,0.300686,1.07115,[13 82] ; [ 79 357],[16.45951036 78.54048964] ; [ 75.54048964 360.45951036],0
p5,1,0.323849,0.973337,[16 78] ; [ 58 383],[13.00186916 80.99813084] ; [ 60.99813084 380.00186916],0
s3,1,0.387802,0.745822,[59 35] ; [252 183],[55.26275992 38.73724008] ; [255.73724008 179.26275992],0
u4,1,0.450101,0.570397,[ 1 94] ; [ 10 432],[ 1.94599628 93.05400372] ; [  9.05400372 432.94599628],0
p12,1,0.468409,0.525726,[ 9 86] ; [ 32 407],[ 7.29400749 87.70599251] ; [ 33.70599251 405.29400749],0
b4,1,0.525824,0.402456,[51 44] ; [253 189],[53.78026071 41.21973929] ; [250.21973929 191.78026071],0
u3,1,0.54503,0.366296,[21 21] ; [55 44],[22.63829787 19.36170213] ; [53.36170213 45.63829787],0
v4,1,0.599823,0.275262,[91  3] ; [430  10],[91.71161049  2.28838951] ; [429.28838951  10.71161049],0
n2,1,0.677321,0.173157,[15  5] ; [65 17],[15.68627451  4.31372549] ; [64.31372549 17.68627451],0
s1,1,0.711248,0.137033,[ 3 91] ; [ 11 426],[ 2.47834275 91.52165725] ; [ 11.52165725 425.47834275],0
n6,1,0.723804,0.124877,[82 13] ; [383  54],[83.03571429 11.96428571] ; [381.96428571  55.03571429],0
u2,1,0.802741,0.062401,[21 20] ; [53 46],[21.67142857 19.32857143] ; [52.32857143 46.67142857],0
s7,1,0.804782,0.06109,[47 42] ; [230 194],[48.05653021 40.94346979] ; [228.94346979 195.05653021],0
