Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.026468,4.925193,[34 67] ; [9 5],[37.76521739 63.23478261] ; [5.23478261 8.76521739],0
s8,1,0.027491,4.859697,[13 88] ; [5 9],[15.80869565 85.19130435] ; [ 2.19130435 11.80869565],0
d3,1,0.044701,4.029871,[50 50] ; [11  3],[53.50877193 46.49122807] ; [7.49122807 6.50877193],0
v1,1,0.047173,3.939223,[33 66] ; [8 5],[36.24107143 62.75892857] ; [4.75892857 8.24107143],0
d2,1,0.057199,3.616799,[38 63] ; [9 5],[41.27826087 59.72173913] ; [5.72173913 8.27826087],0
d1,1,0.057199,3.616799,[38 63] ; [9 5],[41.27826087 59.72173913] ; [5.72173913 8.27826087],0
p3,1,0.067502,3.342744,[26 73] ; [7 7],[28.91150442 70.08849558] ; [4.08849558 9.91150442],0
a1,1,0.107302,2.593517,[ 8 93] ; [ 3 11],[ 9.66086957 91.33913043] ; [ 1.33913043 12.66086957],0
s4,1,0.107302,2.593517,[ 8 93] ; [ 3 11],[ 9.66086957 91.33913043] ; [ 1.33913043 12.66086957],0
d5,1,0.111343,2.535059,[65 36] ; [12  2],[67.62608696 33.37391304] ; [9.37391304 4.62608696],0
r1,1,0.113774,2.501002,[63 38] ; [11  2],[65.56140351 35.43859649] ; [8.43859649 4.56140351],0
p2,1,0.171072,1.873528,[59 40] ; [11  3],[61.32743363 37.67256637] ; [8.67256637 5.32743363],0
p6,1,0.176781,1.824481,[15 81] ; [4 9],[16.73394495 79.26605505] ; [ 2.26605505 10.73394495],0
d4,1,0.181277,1.787124,[69 32] ; [12  2],[71.13913043 29.86086957] ; [9.86086957 4.13913043],0
p8,1,0.222232,1.489897,[33 66] ; [7 7],[35.04424779 63.95575221] ; [4.95575221 9.04424779],0
n1,1,0.227246,1.458018,[12 25] ; [3 2],[13.21428571 23.78571429] ; [1.78571429 3.21428571],0
p10,1,0.238973,1.386641,[47 52] ; [9 5],[49.0619469 49.9380531] ; [6.9380531 7.0619469],0
p4,1,0.254118,1.300524,[34 65] ; [7 7],[35.92035398 63.07964602] ; [5.07964602 8.92035398],0
p12,1,0.260209,1.267645,[ 2 98] ; [ 1 13],[ 2.63157895 97.36842105] ; [ 0.36842105 13.63157895],0
s3,1,0.272236,1.205447,[38 62] ; [7 6],[39.82300885 60.17699115] ; [5.17699115 7.82300885],0
r2,1,0.274618,1.193535,[81 19] ; [13  1],[82.45614035 17.54385965] ; [11.54385965  2.45614035],0
a5,1,0.286374,1.136591,[57 44] ; [10  4],[58.84347826 42.15652174] ; [8.15652174 5.84347826],0
n3,1,0.304839,1.052903,[23 13] ; [2 3],[21.95121951 14.04878049] ; [3.04878049 1.95121951],0
u3,1,0.339856,0.910973,[20 20] ; [1 3],[19.09090909 20.90909091] ; [1.90909091 2.09090909],0
n2,1,0.374692,0.788046,[22 15] ; [4 1],[22.9047619 14.0952381] ; [3.0952381 1.9047619],0
