Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,6.2e-05,16.046338,[11 64] ; [28 33],[21.50735294 53.49264706] ; [17.49264706 43.50735294],1
s3,1,0.216781,1.525551,[44 35] ; [29 35],[40.32867133 38.67132867] ; [32.67132867 31.32867133],0
p2,1,0.218606,1.5135,[50 29] ; [46 17],[53.4084507 25.5915493] ; [42.5915493 20.4084507],0
s2,1,0.262695,1.254497,[28 51] ; [29 36],[31.27083333 47.72916667] ; [25.72916667 39.27083333],0
d3,1,0.264607,1.244494,[47 31] ; [45 20],[50.18181818 27.81818182] ; [41.81818182 23.18181818],0
p5,1,0.290267,1.118382,[ 3 77] ; [ 5 59],[ 4.44444444 75.55555556] ; [ 3.55555556 60.44444444],0
s4,1,0.290947,1.115236,[15 65] ; [ 8 57],[12.68965517 67.31034483] ; [10.31034483 54.68965517],0
a8,1,0.294898,1.097124,[ 8 70] ; [ 3 54],[ 6.35555556 71.64444444] ; [ 4.64444444 52.35555556],0
v4,1,0.326148,0.964131,[66 13] ; [58  7],[68.02777778 10.97222222] ; [55.97222222  9.02777778],0
s8,1,0.331172,0.94431,[20 60] ; [21 44],[22.62068966 57.37931034] ; [18.37931034 46.62068966],0
n2,1,0.370898,0.800654,[18 10] ; [16  5],[19.42857143  8.57142857] ; [14.57142857  6.42857143],0
n4,1,0.399611,0.709497,[45 35] ; [32 33],[42.48275862 37.51724138] ; [34.51724138 30.48275862],0
a2,1,0.429425,0.624379,[15 65] ; [ 9 56],[13.24137931 66.75862069] ; [10.75862069 54.24137931],0
s5,1,0.469854,0.522319,[15 62] ; [15 46],[16.73913043 60.26086957] ; [13.26086957 47.73913043],0
a7,1,0.487748,0.48149,[51 29] ; [45 20],[52.96551724 27.03448276] ; [43.03448276 21.96551724],0
p6,1,0.531231,0.392036,[16 62] ; [15 45],[17.52173913 60.47826087] ; [13.47826087 46.52173913],0
a4,1,0.541991,0.371862,[31 49] ; [22 43],[29.24137931 50.75862069] ; [23.75862069 41.24137931],0
p1,1,0.611986,0.257293,[ 8 71] ; [ 5 60],[ 7.13194444 71.86805556] ; [ 5.86805556 59.13194444],0
b3,1,0.676173,0.174466,[15 35] ; [12 23],[15.88235294 34.11764706] ; [11.11764706 23.88235294],0
b2,1,0.676173,0.174466,[15 35] ; [12 23],[15.88235294 34.11764706] ; [11.11764706 23.88235294],0
u1,1,0.706775,0.14152,[ 6 74] ; [ 6 59],[ 6.62068966 73.37931034] ; [ 5.37931034 59.62068966],0
d2,1,0.738756,0.111223,[35 44] ; [27 38],[34.01388889 44.98611111] ; [27.98611111 37.01388889],0
u3,1,0.773848,0.082567,[22 10] ; [11  6],[21.55102041 10.44897959] ; [11.44897959  5.55102041],0
a6,1,0.779281,0.078543,[54 25] ; [43 22],[53.21527778 25.78472222] ; [43.78472222 21.21527778],0
n1,1,0.846725,0.037364,[11 17] ; [ 8 11],[11.31914894 16.68085106] ; [ 7.68085106 11.31914894],0
b5,1,0.851236,0.035172,[48 32] ; [38 27],[47.44827586 32.55172414] ; [38.55172414 26.44827586],0
b1,1,0.899134,0.016067,[39 41] ; [31 34],[38.62068966 41.37931034] ; [31.37931034 33.62068966],0
b4,1,0.916878,0.010892,[45 35] ; [36 29],[44.68965517 35.31034483] ; [36.31034483 28.68965517],0
n5,1,0.947115,0.0044,[35 44] ; [28 36],[34.8041958 44.1958042] ; [28.1958042 35.8041958],0
