Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a2,1,0.021943,5.25029,[15 80] ; [2 1],[16.47959184 78.52040816] ; [0.52040816 2.47959184],0
s7,1,0.083492,2.995574,[20 67] ; [2 1],[21.26666667 65.73333333] ; [0.73333333 2.26666667],0
p4,1,0.19034,1.714983,[29 65] ; [2 1],[30.04123711 63.95876289] ; [0.95876289 2.04123711],0
v1,1,0.195772,1.673641,[29 64] ; [2 1],[30.03125 62.96875] ; [0.96875 2.03125],0
d1,1,0.255793,1.291384,[33 62] ; [2 1],[33.92857143 61.07142857] ; [1.07142857 1.92857143],0
a4,1,0.313926,1.014084,[36 59] ; [2 1],[36.83673469 58.16326531] ; [1.16326531 1.83673469],0
s6,1,0.313926,1.014084,[36 59] ; [2 1],[36.83673469 58.16326531] ; [1.16326531 1.83673469],0
r1,1,0.334175,0.93265,[58 37] ; [1 2],[57.19387755 37.80612245] ; [1.80612245 1.19387755],0
r4,1,0.334175,0.93265,[58 37] ; [1 2],[57.19387755 37.80612245] ; [1.80612245 1.19387755],0
a7,1,0.334175,0.93265,[58 37] ; [1 2],[57.19387755 37.80612245] ; [1.80612245 1.19387755],0
d2,1,0.342354,0.901595,[37 57] ; [2 1],[37.79381443 56.20618557] ; [1.20618557 1.79381443],0
s5,1,0.518205,0.417464,[17 75] ; [1 2],[17.43157895 74.56842105] ; [0.56842105 2.43157895],0
p10,1,0.533661,0.387415,[46 49] ; [2 1],[46.53061224 48.46938776] ; [1.46938776 1.53061224],0
p11,1,0.533661,0.387415,[46 49] ; [2 1],[46.53061224 48.46938776] ; [1.46938776 1.53061224],0
s3,1,0.582288,0.302551,[47 46] ; [2 1],[47.46875 45.53125] ; [1.53125 1.46875],0
a5,1,0.606538,0.265247,[49 46] ; [2 1],[49.43877551 45.56122449] ; [1.56122449 1.43877551],0
a3,1,0.696924,0.151691,[52 42] ; [2 1],[52.32989691 41.67010309] ; [1.67010309 1.32989691],0
s8,1,0.717518,0.130884,[23 72] ; [1 2],[23.26530612 71.73469388] ; [0.73469388 2.26530612],0
v4,1,0.726117,0.122707,[71 23] ; [2 1],[70.74226804 23.25773196] ; [2.25773196 0.74226804],0
p2,1,0.727249,0.121652,[59 36] ; [1 1],[58.7628866 36.2371134] ; [1.2371134 0.7628866],0
d5,1,0.805195,0.060826,[56 38] ; [2 1],[56.20618557 37.79381443] ; [1.79381443 1.20618557],0
p3,1,0.885344,0.020793,[28 67] ; [1 2],[28.1122449 66.8877551] ; [0.8877551 2.1122449],0
p8,1,0.885344,0.020793,[28 67] ; [1 2],[28.1122449 66.8877551] ; [0.8877551 2.1122449],0
r3,1,0.885344,0.020793,[67 28] ; [2 1],[66.8877551 28.1122449] ; [2.1122449 0.8877551],0
a6,1,0.919772,0.010145,[60 34] ; [2 1],[60.08247423 33.91752577] ; [1.91752577 1.08247423],0
s2,1,0.958637,0.00269,[30 64] ; [1 2],[30.04123711 63.95876289] ; [0.95876289 2.04123711],0
