Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.020385,5.378656,[2 3] ; [20  3],[3.92857143 1.07142857] ; [18.07142857  4.92857143],0
a3,1,0.022592,5.199614,[1 4] ; [17  6],[3.21428571 1.78571429] ; [14.78571429  8.21428571],0
a7,1,0.039709,4.230272,[1 4] ; [16  7],[3.03571429 1.96428571] ; [13.96428571  9.03571429],0
s6,1,0.064061,3.428986,[1 4] ; [15  8],[2.85714286 2.14285714] ; [13.14285714  9.85714286],0
b1,1,0.191071,1.709342,[4 1] ; [11 12],[2.67857143 2.32142857] ; [12.32142857 10.67857143],0
u3,1,0.196706,1.666667,[1 3] ; [4 2],[2. 2.] ; [3. 3.],0
s1,1,0.218065,1.517057,[1 4] ; [ 1 22],[0.35714286 4.64285714] ; [ 1.64285714 21.35714286],0
u1,1,0.218065,1.517057,[1 4] ; [ 1 22],[0.35714286 4.64285714] ; [ 1.64285714 21.35714286],0
p4,1,0.295366,1.095001,[2 3] ; [15  8],[3.03571429 1.96428571] ; [13.96428571  9.03571429],0
r1,1,0.329929,0.949175,[1 4] ; [10 13],[1.96428571 3.03571429] ; [ 9.03571429 13.96428571],0
u2,1,0.429195,0.625,[3 1] ; [3 3],[2.4 1.6] ; [3.6 2.4],0
b5,1,0.50198,0.450747,[2 3] ; [13 10],[2.67857143 2.32142857] ; [12.32142857 10.67857143],0
a5,1,0.50198,0.450747,[2 3] ; [13 10],[2.67857143 2.32142857] ; [12.32142857 10.67857143],0
a6,1,0.50198,0.450747,[2 3] ; [13 10],[2.67857143 2.32142857] ; [12.32142857 10.67857143],0
p2,1,0.532528,0.389565,[3 2] ; [17  6],[3.57142857 1.42857143] ; [16.42857143  6.57142857],0
s8,1,0.532528,0.389565,[2 3] ; [ 6 17],[1.42857143 3.57142857] ; [ 6.57142857 16.42857143],0
n1,1,0.583882,0.3,[1 3] ; [1 7],[0.66666667 3.33333333] ; [1.33333333 6.66666667],0
p3,1,0.601389,0.272907,[1 4] ; [ 7 15],[1.48148148 3.51851852] ; [ 6.51851852 15.48148148],0
d2,1,0.621705,0.243478,[2 3] ; [12 11],[2.5 2.5] ; [11.5 11.5],0
n2,1,0.665006,0.1875,[3 1] ; [5 3],[2.66666667 1.33333333] ; [5.33333333 2.66666667],0
v4,1,0.678088,0.172286,[3 2] ; [16  7],[3.39285714 1.60714286] ; [15.60714286  7.39285714],0
p10,1,0.726095,0.122727,[3 2] ; [15  7],[3.33333333 1.66666667] ; [14.66666667  7.33333333],0
p8,1,0.750469,0.101137,[2 3] ; [11 12],[2.32142857 2.67857143] ; [10.67857143 12.32142857],0
p7,1,0.750469,0.101137,[3 2] ; [12 11],[2.67857143 2.32142857] ; [12.32142857 10.67857143],0
b4,1,0.750469,0.101137,[3 2] ; [12 11],[2.67857143 2.32142857] ; [12.32142857 10.67857143],0
n5,1,0.775732,0.081159,[4 1] ; [17  6],[3.75 1.25] ; [17.25  5.75],0
n4,1,0.775732,0.081159,[4 1] ; [17  6],[3.75 1.25] ; [17.25  5.75],0
n6,1,0.825349,0.048696,[3 2] ; [15  8],[3.21428571 1.78571429] ; [14.78571429  8.21428571],0
p6,1,0.879193,0.023102,[2 3] ; [ 8 14],[1.85185185 3.14814815] ; [ 8.14814815 13.85185185],0
p9,1,0.879193,0.023102,[3 2] ; [14  8],[3.14814815 1.85185185] ; [13.85185185  8.14814815],0
r3,1,0.890209,0.019055,[4 1] ; [19  4],[4.10714286 0.89285714] ; [18.89285714  4.10714286],0
p11,1,0.890209,0.019055,[4 1] ; [19  4],[4.10714286 0.89285714] ; [18.89285714  4.10714286],0
s4,1,0.931549,0.007378,[1 4] ; [ 5 18],[1.07142857 3.92857143] ; [ 4.92857143 18.07142857],0
v1,1,0.971216,0.001302,[3 2] ; [14  9],[3.03571429 1.96428571] ; [13.96428571  9.03571429],0
a4,1,0.971216,0.001302,[2 3] ; [ 9 14],[1.96428571 3.03571429] ; [ 9.03571429 13.96428571],0
