Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.009353,6.754095,[323   7] ; [4 1],[322.11940299   7.88059701] ; [4.88059701 0.11940299],0
a2,1,0.041156,4.169595,[119 214] ; [4 1],[121.18047337 211.81952663] ; [1.81952663 3.18047337],0
b4,1,0.077661,3.113181,[197 136] ; [1 4],[195.07100592 137.92899408] ; [2.92899408 2.07100592],0
a8,1,0.176934,1.82319,[ 50 245] ; [2 3],[ 51.13333333 243.86666667] ; [0.86666667 4.13333333],0
a1,1,0.217927,1.517967,[ 21 312] ; [1 4],[ 21.67455621 311.32544379] ; [0.32544379 4.67455621],0
v2,1,0.254889,1.296305,[208 114] ; [2 3],[206.78899083 115.21100917] ; [3.21100917 1.78899083],0
v1,1,0.331315,0.943752,[200 126] ; [2 3],[198.94864048 127.05135952] ; [3.05135952 1.94864048],0
s6,1,0.356714,0.849428,[231  94] ; [2 2],[230.16717325  94.83282675] ; [2.83282675 1.16717325],0
b5,1,0.372248,0.796146,[201 132] ; [4 1],[201.96745562 131.03254438] ; [3.03254438 1.96745562],0
s3,1,0.397965,0.714467,[191 134] ; [2 3],[190.07575758 134.92424242] ; [2.92424242 2.07575758],0
p1,1,0.42138,0.646462,[ 31 300] ; [1 4],[ 31.52380952 299.47619048] ; [0.47619048 4.52380952],0
s7,1,0.427133,0.630606,[177 144] ; [3 1],[177.78461538 143.21538462] ; [2.21538462 1.78461538],0
p4,1,0.435141,0.609063,[249  82] ; [3 2],[248.25  82.75] ; [3.75 1.25],0
n1,1,0.440573,0.594789,[13 38] ; [1 1],[13.47169811 37.52830189] ; [0.52830189 1.47169811],0
p10,1,0.460432,0.544843,[298  33] ; [4 1],[297.50595238  33.49404762] ; [4.49404762 0.50595238],0
p3,1,0.462743,0.539253,[213 119] ; [4 1],[213.78041543 118.21958457] ; [3.21958457 1.78041543],0
r1,1,0.611643,0.257789,[289  41] ; [4 1],[288.62686567  41.37313433] ; [4.37313433 0.62686567],0
p8,1,0.650771,0.204929,[232  96] ; [4 1],[232.45645646  95.54354354] ; [3.54354354 1.45645646],0
p6,1,0.6867,0.162681,[167 161] ; [3 2],[167.44744745 160.55255255] ; [2.55255255 2.44744745],0
u1,1,0.714825,0.133506,[ 91 242] ; [1 4],[ 90.63905325 242.36094675] ; [1.36094675 3.63905325],0
b2,1,0.714886,0.133445,[ 88 127] ; [2 2],[ 88.35616438 126.64383562] ; [1.64383562 2.35616438],0
b3,1,0.714886,0.133445,[ 88 127] ; [2 2],[ 88.35616438 126.64383562] ; [1.64383562 2.35616438],0
s5,1,0.735356,0.11425,[134 188] ; [2 2],[134.33128834 187.66871166] ; [1.66871166 2.33128834],0
p11,1,0.74109,0.109171,[284  49] ; [4 1],[283.73964497  49.26035503] ; [4.26035503 0.73964497],0
p5,1,0.743493,0.10708,[ 49 283] ; [1 4],[ 49.25816024 282.74183976] ; [0.74183976 4.25816024],0
v3,1,0.771064,0.084671,[148 170] ; [2 3],[147.67801858 170.32198142] ; [2.32198142 2.67801858],0
s8,1,0.771511,0.084332,[177 154] ; [3 2],[177.32142857 153.67857143] ; [2.67857143 2.32142857],0
a6,1,0.797541,0.065808,[249  83] ; [4 1],[249.2462908  82.7537092] ; [3.7537092 1.2462908],0
s2,1,0.84497,0.038236,[183 146] ; [3 2],[183.21556886 145.78443114] ; [2.78443114 2.21556886],0
a7,1,0.845831,0.037807,[254  79] ; [4 1],[254.18343195  78.81656805] ; [3.81656805 1.18343195],0
b1,1,0.89909,0.016081,[124 209] ; [2 3],[124.13609467 208.86390533] ; [1.86390533 3.13609467],0
s4,1,0.921971,0.009594,[ 60 268] ; [1 4],[ 60.08408408 267.91591592] ; [0.91591592 4.08408408],0
