Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.001804,9.739044,[23  6] ; [40 47],[15.75 13.25] ; [47.25 39.75],0
p12,1,0.003266,8.652489,[ 4 25] ; [ 1 88],[ 1.22881356 27.77118644] ; [ 3.77118644 85.22881356],0
b1,1,0.012804,6.196058,[ 7 22] ; [45 44],[12.77966102 16.22033898] ; [39.22033898 49.77966102],0
p5,1,0.014716,5.950119,[ 4 25] ; [ 2 86],[ 1.48717949 27.51282051] ; [ 4.51282051 83.48717949],0
v2,1,0.04402,4.055798,[16 12] ; [31 56],[11.44347826 16.55652174] ; [35.55652174 51.44347826],0
r2,1,0.063718,3.437871,[26  2] ; [67 20],[22.64347826  5.35652174] ; [70.35652174 16.64347826],0
p8,1,0.080515,3.054477,[11 18] ; [19 69],[ 7.43589744 21.56410256] ; [22.56410256 65.43589744],0
v1,1,0.211918,1.558278,[11 18] ; [23 66],[ 8.3559322 20.6440678] ; [25.6440678 63.3559322],0
a4,1,0.211959,1.557998,[ 7 22] ; [32 55],[ 9.75 19.25] ; [29.25 57.75],0
a1,1,0.217685,1.519569,[ 5 24] ; [ 8 81],[ 3.19491525 25.80508475] ; [ 9.80508475 79.19491525],0
n3,1,0.222643,1.487251,[3 5] ; [22 14],[4.54545455 3.45454545] ; [20.45454545 15.54545455],0
p1,1,0.236354,1.40221,[ 4 25] ; [ 6 83],[ 2.45762712 26.54237288] ; [ 7.54237288 81.45762712],0
s3,1,0.23893,1.386896,[ 6 23] ; [28 59],[ 8.5 20.5] ; [25.5 61.5],0
b5,1,0.240623,1.37694,[14 15] ; [54 35],[16.71186441 12.28813559] ; [51.28813559 37.71186441],0
v4,1,0.243935,1.357707,[24  5] ; [64 25],[21.62711864  7.37288136] ; [66.37288136 22.62711864],0
r1,1,0.274089,1.196166,[19 10] ; [48 41],[16.46610169 12.53389831] ; [50.53389831 38.46610169],0
p7,1,0.278032,1.176682,[ 6 22] ; [28 59],[ 8.27826087 19.72173913] ; [25.72173913 61.27826087],0
a6,1,0.280665,1.163868,[18 11] ; [45 44],[15.48305085 13.51694915] ; [47.51694915 41.48305085],0
n2,1,0.307213,1.042621,[7 2] ; [22 15],[5.67391304 3.32608696] ; [23.32608696 13.67391304],0
a5,1,0.329682,0.950145,[18 11] ; [46 43],[15.72881356 13.27118644] ; [48.27118644 40.72881356],0
n1,1,0.339541,0.912162,[2 6] ; [16 21],[3.2 4.8] ; [14.8 22.2],0
p9,1,0.359762,0.838725,[16 13] ; [39 47],[13.86956522 15.13043478] ; [41.13043478 44.86956522],0
s6,1,0.36693,0.814035,[12 17] ; [28 59],[10. 19.] ; [30. 57.],0
n6,1,0.399508,0.709806,[20  9] ; [53 35],[18.09401709 10.90598291] ; [54.90598291 33.09401709],0
p4,1,0.465406,0.532863,[ 9 18] ; [23 65],[ 7.51304348 19.48695652] ; [24.48695652 63.51304348],0
d1,1,0.486083,0.485185,[ 9 20] ; [34 55],[10.56779661 18.43220339] ; [32.43220339 56.56779661],0
p10,1,0.488837,0.479086,[14 14] ; [37 50],[12.4173913 15.5826087] ; [38.5826087 48.4173913],0
s5,1,0.517478,0.418916,[ 6 23] ; [13 71],[ 4.87610619 24.12389381] ; [14.12389381 69.87610619],0
d4,1,0.520026,0.413843,[18 11] ; [61 28],[19.41525424  9.58474576] ; [59.58474576 29.41525424],0
p11,1,0.521225,0.411468,[13 16] ; [46 43],[14.5 14.5] ; [44.5 44.5],0
a7,1,0.577268,0.310672,[18 11] ; [50 39],[16.71186441 12.28813559] ; [51.28813559 37.71186441],0
n4,1,0.600417,0.274367,[16 13] ; [54 35],[17.20338983 11.79661017] ; [52.79661017 36.20338983],0
p3,1,0.607818,0.263364,[ 9 20] ; [23 65],[ 7.93162393 21.06837607] ; [24.06837607 63.93162393],0
u2,1,0.624422,0.239702,[3 3] ; [19 29],[2.44444444 3.55555556] ; [19.55555556 28.44444444],0
a8,1,0.651564,0.203934,[ 2 25] ; [ 9 78],[ 2.60526316 24.39473684] ; [ 8.39473684 78.60526316],0
d2,1,0.658553,0.195286,[12 17] ; [32 55],[11. 18.] ; [33. 54.],0
p6,1,0.727583,0.121342,[ 3 26] ; [11 75],[ 3.53043478 25.46956522] ; [10.46956522 75.53043478],0
b3,1,0.731446,0.117788,[6 9] ; [19 35],[5.43478261 9.56521739] ; [19.56521739 34.43478261],0
b2,1,0.731446,0.117788,[6 9] ; [19 35],[5.43478261 9.56521739] ; [19.56521739 34.43478261],0
d3,1,0.754437,0.09784,[14 15] ; [40 49],[13.27118644 15.72881356] ; [40.72881356 48.27118644],0
r4,1,0.800836,0.063638,[19 10] ; [56 33],[18.43220339 10.56779661] ; [56.56779661 32.43220339],0
u3,1,0.812733,0.056122,[3 3] ; [22 27],[2.72727273 3.27272727] ; [22.27272727 26.72727273],0
s4,1,0.836289,0.042701,[ 4 24] ; [14 74],[ 4.34482759 23.65517241] ; [13.65517241 74.34482759],0
d5,1,0.840557,0.040474,[16 13] ; [51 38],[16.46610169 12.53389831] ; [50.53389831 38.46610169],0
s8,1,0.840967,0.040263,[ 3 26] ; [ 8 80],[ 2.72649573 26.27350427] ; [ 8.27350427 79.72649573],0
s1,1,0.852891,0.034385,[ 2 27] ; [ 7 81],[ 2.23076923 26.76923077] ; [ 6.76923077 81.23076923],0
s2,1,0.875742,0.024451,[ 7 22] ; [20 68],[ 6.69230769 22.30769231] ; [20.30769231 67.69230769],0
a2,1,0.894107,0.017718,[ 3 26] ; [10 79],[ 3.19491525 25.80508475] ; [ 9.80508475 79.19491525],0
r3,1,0.948003,0.004253,[21  8] ; [65 24],[21.13559322  7.86440678] ; [64.86440678 24.13559322],0
n5,1,0.966851,0.001727,[18 11] ; [55 33],[18.09401709 10.90598291] ; [54.90598291 33.09401709],0
u1,1,0.976999,0.000831,[ 2 27] ; [ 6 83],[ 1.96610169 27.03389831] ; [ 6.03389831 82.96610169],0
b4,1,0.99128,0.000119,[16 13] ; [49 40],[15.97457627 13.02542373] ; [49.02542373 39.97457627],0
