Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.3e-05,18.95407,[53 56] ; [61 15],[67.16756757 41.83243243] ; [46.83243243 29.16756757],1
a5,1,0.524792,0.404465,[82 27] ; [61 16],[83.80107527 25.19892473] ; [59.19892473 17.80107527],0
n2,1,0.611196,0.258437,[17  6] ; [9 2],[17.58823529  5.41176471] ; [8.41176471 2.58823529],0
d3,1,0.614337,0.253907,[76 33] ; [51 26],[74.42473118 34.57526882] ; [52.57526882 24.42473118],0
a7,1,0.61769,0.249127,[80 29] ; [59 18],[81.45698925 27.54301075] ; [57.54301075 19.45698925],0
a2,1,0.633672,0.227114,[25 84] ; [20 57],[26.37096774 82.62903226] ; [18.62903226 58.37096774],0
b1,1,0.657869,0.196122,[46 63] ; [30 47],[44.53763441 64.46236559] ; [31.46236559 45.53763441],0
b5,1,0.734147,0.115338,[65 44] ; [44 33],[63.87634409 45.12365591] ; [45.12365591 31.87634409],0
s6,1,0.783524,0.075477,[55 52] ; [37 38],[54.08791209 52.91208791] ; [37.91208791 37.08791209],0
d5,1,0.814196,0.055233,[92 17] ; [64 13],[91.41935484 17.58064516] ; [64.58064516 12.41935484],0
u3,1,0.816442,0.053882,[20 16] ; [11 10],[19.57894737 16.42105263] ; [11.42105263  9.57894737],0
b4,1,0.816856,0.053634,[59 50] ; [43 34],[59.77419355 49.22580645] ; [42.22580645 34.77419355],0
p8,1,0.840852,0.040322,[69 39] ; [49 26],[69.63934426 38.36065574] ; [48.36065574 26.63934426],0
a6,1,0.847192,0.037134,[75 34] ; [54 23],[75.59677419 33.40322581] ; [53.40322581 23.59677419],0
n1,1,0.849853,0.035837,[ 7 16] ; [3 8],[ 6.76470588 16.23529412] ; [3.23529412 7.76470588],0
p4,1,0.89038,0.018995,[84 25] ; [60 17],[84.38709677 24.61290323] ; [59.61290323 17.38709677],0
s2,1,0.895388,0.017289,[18 91] ; [12 64],[17.67567568 91.32432432] ; [12.32432432 63.67567568],0
p11,1,0.957664,0.002818,[86 23] ; [61 16],[86.14516129 22.85483871] ; [60.85483871 16.14516129],0
a4,1,0.963877,0.002051,[52 57] ; [36 40],[51.84864865 57.15135135] ; [36.15135135 39.84864865],0
s5,1,0.97261,0.001179,[33 74] ; [23 51],[33.10497238 73.89502762] ; [22.89502762 51.10497238],0
