Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,56.245768,[ 55 106] ; [105  30],[87.02702703 73.97297297] ; [72.97297297 62.02702703],1
p3,1,0.0,37.65041,[ 42 122] ; [82 53],[68.01337793 95.98662207] ; [55.98662207 79.01337793],1
p2,1,0.0,31.178106,[100  63] ; [122  14],[121.02341137  41.97658863] ; [100.97658863  35.02341137],1
p4,1,0.0,28.160397,[ 62 101] ; [93 42],[84.78187919 78.21812081] ; [70.21812081 64.78187919],1
p6,1,2e-06,22.911865,[ 31 131] ; [61 75],[ 50.01342282 111.98657718] ; [41.98657718 94.01342282],1
p11,1,6.2e-05,16.030859,[105  59] ; [115  21],[120.26666667  43.73333333] ; [99.73333333 36.26666667],1
p10,1,0.000172,14.114594,[106  56] ; [115  21],[120.1409396  41.8590604] ; [100.8590604  35.1409396],1
v4,1,0.000358,12.741957,[136  27] ; [130   5],[145.4966443  17.5033557] ; [120.5033557  14.4966443],1
r4,1,0.000911,10.999728,[121  43] ; [121  15],[132.29333333  31.70666667] ; [109.70666667  26.29333333],1
r3,1,0.001411,10.191549,[133  30] ; [126   8],[142.14478114  20.85521886] ; [116.85521886  17.14478114],0
p5,1,0.001662,9.889584,[  7 157] ; [ 20 116],[ 14.76 149.24] ; [ 12.24 123.76],0
p9,1,0.002248,9.335197,[113  48] ; [115  20],[124.01351351  36.98648649] ; [103.98648649  31.01351351],0
n6,1,0.005323,7.766162,[132  32] ; [124  11],[140.41471572  23.58528428] ; [115.58528428  19.41471572],0
r1,1,0.01257,6.228666,[109  55] ; [108  28],[118.62666667  45.37333333] ; [98.37333333 37.62666667],0
s6,1,0.020037,5.408669,[89 74] ; [89 42],[98.68707483 64.31292517] ; [79.31292517 51.68707483],0
s2,1,0.033256,4.532552,[64 98] ; [70 65],[73.09090909 88.90909091] ; [60.90909091 74.09090909],0
s8,1,0.046274,3.971598,[ 51 113] ; [57 78],[ 59.23745819 104.76254181] ; [48.76254181 86.23745819],0
b4,1,0.071991,3.237025,[99 65] ; [68 68],[91.29333333 72.70666667] ; [75.70666667 60.29333333],0
a4,1,0.075812,3.152464,[79 84] ; [52 84],[71.41471572 91.58528428] ; [59.58528428 76.41471572],0
v2,1,0.076788,3.131599,[ 52 104] ; [57 74],[59.24738676 96.75261324] ; [49.75261324 81.24738676],0
s7,1,0.082811,3.008848,[66 91] ; [67 61],[73.26666667 83.73333333] ; [59.73333333 68.26666667],0
b2,1,0.097598,2.744357,[39 57] ; [21 53],[33.88235294 62.11764706] ; [26.11764706 47.88235294],0
b3,1,0.097598,2.744357,[39 57] ; [21 53],[33.88235294 62.11764706] ; [26.11764706 47.88235294],0
a8,1,0.119839,2.419426,[ 16 133] ; [ 22 106],[ 20.44043321 128.55956679] ; [ 17.55956679 110.44043321],0
n1,1,0.152207,2.049995,[28 33] ; [ 8 19],[24.95454545 36.04545455] ; [11.04545455 15.95454545],0
s4,1,0.168525,1.896018,[ 25 137] ; [ 29 105],[ 29.55405405 132.44594595] ; [ 24.44594595 109.55405405],0
r2,1,0.182679,1.775696,[141  21] ; [124  11],[144.54545455  17.45454545] ; [120.45454545  14.54545455],0
a2,1,0.208598,1.581127,[ 40 124] ; [ 25 111],[ 35.53333333 128.46666667] ; [ 29.46666667 106.53333333],0
d2,1,0.220929,1.498329,[82 78] ; [60 76],[76.75675676 83.24324324] ; [65.24324324 70.75675676],0
a7,1,0.235936,1.404712,[102  61] ; [94 42],[106.84949833  56.15050167] ; [89.15050167 46.84949833],0
