Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,29.16054,[52  2] ; [1 4],[48.50847458  5.49152542] ; [4.49152542 0.50847458],1
r4,1,2.6e-05,17.715053,[49  5] ; [1 4],[45.76271186  8.23728814] ; [4.23728814 0.76271186],1
b1,1,0.000231,13.558495,[ 7 47] ; [4 1],[10.06779661 43.93220339] ; [0.93220339 4.06779661],1
v4,1,0.002011,9.539327,[52  2] ; [3 2],[50.33898305  3.66101695] ; [4.66101695 0.33898305],0
r1,1,0.02128,5.303723,[45  9] ; [2 3],[43.01694915 10.98305085] ; [3.98305085 1.01694915],0
b4,1,0.022826,5.18169,[38 16] ; [1 4],[35.69491525 18.30508475] ; [3.30508475 1.69491525],0
a4,1,0.107514,2.590393,[14 40] ; [3 2],[15.55932203 38.44067797] ; [1.44067797 3.55932203],0
s7,1,0.107907,2.584615,[18 34] ; [3 1],[19.5 32.5] ; [1.5 2.5],0
p2,1,0.114768,2.487307,[39 14] ; [2 3],[37.46551724 15.53448276] ; [3.53448276 1.46551724],0
p4,1,0.116751,2.460368,[23 30] ; [4 1],[24.67241379 28.32758621] ; [2.32758621 2.67241379],0
v2,1,0.14083,2.168868,[43 10] ; [2 2],[41.84210526 11.15789474] ; [3.15789474 0.84210526],0
n6,1,0.174554,1.843394,[37 16] ; [2 3],[35.63793103 17.36206897] ; [3.36206897 1.63793103],0
p9,1,0.219416,1.508186,[43  9] ; [3 2],[41.96491228 10.03508772] ; [4.03508772 0.96491228],0
p3,1,0.246841,1.341094,[18 35] ; [3 2],[19.18965517 33.81034483] ; [1.81034483 3.18965517],0
a2,1,0.2536,1.303362,[10 44] ; [2 3],[10.98305085 43.01694915] ; [1.01694915 3.98305085],0
s2,1,0.289952,1.119843,[24 30] ; [1 4],[22.88135593 31.11864407] ; [2.11864407 2.88135593],0
p10,1,0.323903,0.97312,[42 11] ; [3 2],[41.12068966 11.87931034] ; [3.87931034 1.12068966],0
v1,1,0.325183,0.967985,[31 23] ; [4 1],[32.03389831 21.96610169] ; [2.96610169 2.03389831],0
p5,1,0.342936,0.899423,[ 4 49] ; [1 4],[ 4.56896552 48.43103448] ; [0.43103448 4.56896552],0
a5,1,0.446536,0.57943,[34 20] ; [4 1],[34.77966102 19.22033898] ; [3.22033898 1.77966102],0
b5,1,0.453216,0.562596,[31 23] ; [2 3],[30.20338983 23.79661017] ; [2.79661017 2.20338983],0
p12,1,0.458328,0.549976,[ 5 48] ; [1 4],[ 5.48275862 47.51724138] ; [0.51724138 4.48275862],0
s5,1,0.476004,0.508004,[19 34] ; [1 4],[18.27586207 34.72413793] ; [1.72413793 3.27586207],0
s8,1,0.492557,0.470935,[19 35] ; [1 4],[18.30508475 35.69491525] ; [1.69491525 3.30508475],0
a6,1,0.541573,0.372632,[36 18] ; [4 1],[36.61016949 17.38983051] ; [3.38983051 1.61016949],0
n2,1,0.601508,0.272727,[15  7] ; [1 1],[14.66666667  7.33333333] ; [1.33333333 0.66666667],0
p8,1,0.639904,0.218868,[26 27] ; [3 2],[26.5 26.5] ; [2.5 2.5],0
s6,1,0.650323,0.205493,[37 16] ; [3 2],[36.55172414 16.44827586] ; [3.44827586 1.55172414],0
d4,1,0.660146,0.193346,[47  7] ; [4 1],[46.6779661  7.3220339] ; [4.3220339 0.6779661],0
d1,1,0.66872,0.183103,[27 27] ; [2 3],[26.54237288 27.45762712] ; [2.45762712 2.54237288],0
u3,1,0.683406,0.166317,[11  6] ; [1 1],[10.73684211  6.26315789] ; [1.26315789 0.73684211],0
u1,1,0.757696,0.095177,[ 8 46] ; [1 4],[ 8.23728814 45.76271186] ; [0.76271186 4.23728814],0
d2,1,0.763202,0.090769,[18 36] ; [2 3],[18.30508475 35.69491525] ; [1.69491525 3.30508475],0
n5,1,0.763202,0.090769,[18 36] ; [2 3],[18.30508475 35.69491525] ; [1.69491525 3.30508475],0
a3,1,0.763202,0.090769,[36 18] ; [3 2],[35.69491525 18.30508475] ; [3.30508475 1.69491525],0
p11,1,0.763202,0.090769,[36 18] ; [3 2],[35.69491525 18.30508475] ; [3.30508475 1.69491525],0
d5,1,0.770949,0.084759,[40 14] ; [4 1],[40.27118644 13.72881356] ; [3.72881356 1.27118644],0
b3,1,0.781814,0.076705,[10 15] ; [1 1],[10.18518519 14.81481481] ; [0.81481481 1.18518519],0
b2,1,0.781814,0.076705,[10 15] ; [1 1],[10.18518519 14.81481481] ; [0.81481481 1.18518519],0
p6,1,0.786908,0.073077,[ 8 44] ; [1 4],[ 8.21052632 43.78947368] ; [0.78947368 4.21052632],0
d3,1,0.837678,0.041969,[41 13] ; [4 1],[41.18644068 12.81355932] ; [3.81355932 1.18644068],0
p7,1,0.920483,0.009965,[30 22] ; [3 2],[30.10526316 21.89473684] ; [2.89473684 2.10526316],0
a7,1,0.935144,0.006622,[44 10] ; [4 1],[43.93220339 10.06779661] ; [4.06779661 0.93220339],0
