Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,23.31557,[18 23] ; [43  4],[28.42045455 12.57954545] ; [32.57954545 14.42045455],1
v3,1,0.128228,2.31383,[10 30] ; [19 28],[13.33333333 26.66666667] ; [15.66666667 31.33333333],0
n2,1,0.145251,2.121429,[6 6] ; [8 2],[7.63636364 4.36363636] ; [6.36363636 3.63636364],0
r2,1,0.188407,1.730033,[34  6] ; [44  3],[35.86206897  4.13793103] ; [42.13793103  4.86206897],0
v1,1,0.224056,1.478203,[14 25] ; [23 24],[16.77906977 22.22093023] ; [20.22093023 26.77906977],0
a8,1,0.238858,1.387323,[ 4 33] ; [ 9 35],[ 5.9382716 31.0617284] ; [ 7.0617284 36.9382716],0
s3,1,0.28011,1.166556,[ 5 35] ; [10 37],[ 6.89655172 33.10344828] ; [ 8.10344828 38.89655172],0
b4,1,0.294475,1.099049,[28 13] ; [27 20],[25.625 15.375] ; [29.375 17.625],0
s6,1,0.320702,0.986081,[25 16] ; [32 13],[27.1744186 13.8255814] ; [29.8255814 15.1744186],0
d1,1,0.333013,0.937146,[22 19] ; [30 17],[24.22727273 16.77272727] ; [27.77272727 19.22727273],0
b5,1,0.343341,0.897916,[18 23] ; [16 31],[15.84090909 25.15909091] ; [18.15909091 28.84090909],0
d5,1,0.391846,0.733206,[32  9] ; [40  7],[33.54545455  7.45454545] ; [38.45454545  8.54545455],0
a7,1,0.527008,0.400156,[22 18] ; [29 18],[23.44827586 16.55172414] ; [27.55172414 19.44827586],0
u3,1,0.567996,0.326048,[6 7] ; [8 6],[6.74074074 6.25925926] ; [7.25925926 6.74074074],0
p1,1,0.57001,0.322665,[ 7 34] ; [ 6 41],[ 6.05681818 34.94318182] ; [ 6.94318182 40.05681818],0
s4,1,0.609645,0.260691,[ 6 34] ; [ 9 38],[ 6.89655172 33.10344828] ; [ 8.10344828 38.89655172],0
d2,1,0.659845,0.193711,[24 16] ; [26 21],[22.98850575 17.01149425] ; [27.01149425 19.98850575],0
a4,1,0.7212,0.127346,[19 22] ; [20 27],[18.17045455 22.82954545] ; [20.82954545 26.17045455],0
v2,1,0.7212,0.127346,[22 19] ; [27 20],[22.82954545 18.17045455] ; [26.17045455 20.82954545],0
a6,1,0.736978,0.112801,[25 16] ; [27 20],[24.22727273 16.77272727] ; [27.77272727 19.22727273],0
n6,1,0.78036,0.077757,[34  7] ; [40  7],[34.47727273  6.52272727] ; [39.52272727  7.47727273],0
d4,1,0.798179,0.065385,[34  6] ; [39  8],[33.56321839  6.43678161] ; [39.43678161  7.56321839],0
n1,1,0.834996,0.043388,[5 6] ; [5 5],[5.23809524 5.76190476] ; [4.76190476 5.23809524],0
b3,1,0.850773,0.035394,[11 15] ; [13 16],[11.34545455 14.65454545] ; [12.65454545 16.34545455],0
b2,1,0.850773,0.035394,[11 15] ; [13 16],[11.34545455 14.65454545] ; [12.65454545 16.34545455],0
a1,1,0.862324,0.030073,[ 3 38] ; [ 3 44],[ 2.79545455 38.20454545] ; [ 3.20454545 43.79545455],0
p12,1,0.864828,0.028979,[ 4 37] ; [ 5 41],[ 4.24137931 36.75862069] ; [ 4.75862069 41.24137931],0
s7,1,0.877232,0.023864,[13 27] ; [15 29],[13.33333333 26.66666667] ; [14.66666667 29.33333333],0
b1,1,0.917719,0.010673,[17 24] ; [20 27],[17.23863636 23.76136364] ; [19.76136364 27.23863636],0
d3,1,0.944335,0.004875,[25 16] ; [29 18],[25.15909091 15.84090909] ; [28.84090909 18.15909091],0
a3,1,0.982762,0.000467,[28 12] ; [33 14],[28.04597701 11.95402299] ; [32.95402299 14.04597701],0
u1,1,0.994847,4.2e-05,[ 7 34] ; [ 8 39],[ 6.98863636 34.01136364] ; [ 8.01136364 38.98863636],0
a2,1,0.994847,4.2e-05,[ 7 34] ; [ 8 39],[ 6.98863636 34.01136364] ; [ 8.01136364 38.98863636],0
u2,1,1.0,0.0,[6 6] ; [7 7],[6. 6.] ; [7. 7.],0
