Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,46.559873,[61 51] ; [ 1 58],[40.60818713 71.39181287] ; [21.39181287 37.60818713],1
d5,1,0.0,37.885048,[88 24] ; [18 41],[69.42690058 42.57309942] ; [36.57309942 22.42690058],1
a3,1,1e-06,25.176429,[80 31] ; [19 40],[64.64117647 46.35882353] ; [34.35882353 24.64117647],1
a5,1,2.4e-05,17.867702,[74 38] ; [19 40],[60.9122807 51.0877193] ; [32.0877193 26.9122807],1
a4,1,6.4e-05,15.970877,[54 57] ; [10 48],[42.03550296 68.96449704] ; [21.96449704 36.03550296],1
d3,1,0.000584,11.824986,[55 57] ; [13 46],[44.5380117 67.4619883] ; [23.4619883 35.5380117],1
d2,1,0.000628,11.692461,[56 54] ; [14 45],[45.56213018 64.43786982] ; [24.43786982 34.56213018],1
s5,1,0.003963,8.300467,[38 70] ; [ 8 49],[30.10909091 77.89090909] ; [15.89090909 41.10909091],0
v2,1,0.003998,8.284643,[53 57] ; [14 42],[44.39759036 65.60240964] ; [22.60240964 33.39759036],0
p10,1,0.005105,7.842017,[73 37] ; [25 32],[64.5508982 45.4491018] ; [33.4491018 23.5508982],0
r1,1,0.005506,7.705424,[74 38] ; [26 33],[65.49707602 46.50292398] ; [34.50292398 24.49707602],0
p9,1,0.009406,6.744076,[80 30] ; [30 27],[72.45508982 37.54491018] ; [37.54491018 19.45508982],0
r4,1,0.012333,6.262409,[82 30] ; [32 27],[74.66666667 37.33333333] ; [39.33333333 19.66666667],0
r3,1,0.014876,5.931082,[94 18] ; [40 19],[87.76608187 24.23391813] ; [46.23391813 12.76608187],0
v1,1,0.019857,5.424438,[50 60] ; [16 43],[42.95857988 67.04142012] ; [23.04142012 35.95857988],0
p3,1,0.039007,4.260569,[41 68] ; [13 46],[35.03571429 73.96428571] ; [18.96428571 40.03571429],0
a8,1,0.058633,3.575624,[  5 102] ; [ 7 47],[ 7.97515528 99.02484472] ; [ 4.02484472 49.97515528],0
v3,1,0.065671,3.388048,[31 77] ; [ 9 48],[26.18181818 81.81818182] ; [13.81818182 43.18181818],0
p4,1,0.070546,3.270279,[48 59] ; [18 41],[42.54216867 64.45783133] ; [23.45783133 35.54216867],0
p7,1,0.074468,3.181689,[59 48] ; [24 35],[53.5 53.5] ; [29.5 29.5],0
p12,1,0.088712,2.897588,[  1 109] ; [ 3 56],[  2.6035503 107.3964497] ; [ 1.3964497 57.6035503],0
s7,1,0.13583,2.22457,[28 78] ; [ 9 47],[24.20987654 81.79012346] ; [12.79012346 43.20987654],0
n6,1,0.140259,2.175115,[81 29] ; [37 22],[76.80473373 33.19526627] ; [41.19526627 17.80473373],0
r2,1,0.14375,2.137354,[93 16] ; [45 14],[89.53571429 19.46428571] ; [48.46428571 10.53571429],0
u2,1,0.159871,1.97545,[16 15] ; [14 26],[13.09859155 17.90140845] ; [16.90140845 23.09859155],0
b2,1,0.258648,1.27598,[26 43] ; [ 9 25],[23.44660194 45.55339806] ; [11.55339806 22.44660194],0
b3,1,0.258648,1.27598,[26 43] ; [ 9 25],[23.44660194 45.55339806] ; [11.55339806 22.44660194],0
s2,1,0.298439,1.081155,[29 82] ; [11 47],[26.27218935 84.72781065] ; [13.72781065 44.27218935],0
n3,1,0.306238,1.046832,[19 14] ; [19  8],[20.9 12.1] ; [17.1  9.9],0
s6,1,0.316587,1.002993,[47 62] ; [20 37],[43.9939759 65.0060241] ; [23.0060241 33.9939759],0
n5,1,0.323637,0.974192,[72 38] ; [43 16],[74.85207101 35.14792899] ; [40.14792899 18.85207101],0
u3,1,0.346714,0.885447,[13 19] ; [12 28],[11.11111111 20.88888889] ; [13.88888889 26.11111111],0
u1,1,0.349472,0.875373,[  5 107] ; [ 1 58],[  3.92982456 108.07017544] ; [ 2.07017544 56.92982456],0
s3,1,0.399352,0.710277,[44 66] ; [19 38],[41.49700599 68.50299401] ; [21.50299401 35.49700599],0
s4,1,0.485492,0.486501,[18 94] ; [12 47],[19.64912281 92.35087719] ; [10.35087719 48.64912281],0
p2,1,0.505886,0.442567,[75 33] ; [38 21],[73.07784431 34.92215569] ; [39.92215569 19.07784431],0
p8,1,0.567702,0.326543,[38 71] ; [18 41],[36.33333333 72.66666667] ; [19.66666667 39.33333333],0
p1,1,0.588255,0.293077,[  7 105] ; [ 5 54],[  7.85964912 104.14035088] ; [ 4.14035088 54.85964912],0
b5,1,0.590502,0.289561,[54 58] ; [31 28],[55.67251462 56.32748538] ; [29.32748538 29.67251462],0
a1,1,0.602026,0.271951,[  8 104] ; [ 3 56],[  7.20467836 104.79532164] ; [ 3.79532164 55.20467836],0
v4,1,0.606644,0.265092,[89 23] ; [48 10],[90.25882353 21.74117647] ; [46.74117647 11.25882353],0
a6,1,0.633662,0.227128,[47 65] ; [27 32],[48.46783626 63.53216374] ; [25.53216374 33.46783626],0
p11,1,0.649112,0.207022,[76 36] ; [38 21],[74.66666667 37.33333333] ; [39.33333333 19.66666667],0
p6,1,0.658355,0.195527,[23 82] ; [11 47],[21.90184049 83.09815951] ; [12.09815951 45.90184049],0
b1,1,0.71586,0.132494,[48 64] ; [27 32],[49.12280702 62.87719298] ; [25.87719298 33.12280702],0
a2,1,0.757547,0.095298,[  7 105] ; [ 3 56],[  6.5497076 105.4502924] ; [ 3.4502924 55.5497076],0
n2,1,0.816434,0.053886,[24 10] ; [19  9],[23.58064516 10.41935484] ; [19.41935484  8.58064516],0
s1,1,0.826945,0.047795,[  5 106] ; [ 3 54],[  5.28571429 105.71428571] ; [ 2.71428571 54.28571429],0
b4,1,0.871089,0.026333,[65 47] ; [35 24],[65.49707602 46.50292398] ; [34.50292398 24.49707602],0
p5,1,0.893166,0.018036,[ 10 100] ; [ 5 54],[  9.76331361 100.23668639] ; [ 5.23668639 53.76331361],0
n4,1,0.91221,0.012155,[75 37] ; [40 19],[75.32163743 36.67836257] ; [39.67836257 19.32163743],0
n1,1,0.98595,0.00031,[11 23] ; [ 9 19],[10.96774194 23.03225806] ; [ 9.03225806 18.96774194],0
