Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,48.827589,[167 157] ; [104  14],[198.65158371 125.34841629] ; [72.34841629 45.65158371],1
s2,1,0.0,45.796987,[119 206] ; [86 32],[150.39503386 174.60496614] ; [54.60496614 63.39503386],1
s8,1,0.0,30.738835,[ 90 237] ; [66 52],[114.63370787 212.36629213] ; [41.36629213 76.63370787],1
s7,1,0.0,28.768525,[100 214] ; [71 47],[124.29166667 189.70833333] ; [46.70833333 71.29166667],1
s3,1,1e-06,24.806504,[143 180] ; [82 33],[165.92465753 157.07534247] ; [59.07534247 55.92465753],1
s4,1,2e-06,22.358337,[ 36 287] ; [35 82],[ 52.12045455 270.87954545] ; [18.87954545 98.12045455],1
p12,1,3e-06,22.151603,[  5 319] ; [ 14 105],[ 13.89616253 310.10383747] ; [  5.10383747 113.89616253],1
p5,1,0.001299,10.343294,[  9 316] ; [ 12 107],[ 15.37162162 309.62837838] ; [  5.62837838 113.37162162],0
p1,1,0.003233,8.670941,[  9 317] ; [ 11 107],[ 14.68468468 311.31531532] ; [  5.31531532 112.68468468],0
v1,1,0.003998,8.284669,[131 189] ; [66 51],[144.25629291 175.74370709] ; [52.74370709 64.25629291],0
n6,1,0.004624,8.02111,[251  75] ; [106  13],[261.53258427  64.46741573] ; [95.46741573 23.53258427],0
r4,1,0.006984,7.277195,[276  51] ; [112   7],[284.47533632  42.52466368] ; [103.52466368  15.47533632],0
p6,1,0.009939,6.645806,[ 69 254] ; [39 78],[ 79.28181818 243.71818182] ; [28.71818182 88.28181818],0
p7,1,0.012066,6.301103,[149 166] ; [69 44],[160.44392523 154.55607477] ; [57.55607477 55.44392523],0
p10,1,0.018645,5.534498,[229  94] ; [96 21],[238.57954545  84.42045455] ; [86.42045455 30.57954545],0
d2,1,0.028007,4.82766,[129 197] ; [60 57],[139.08352144 186.91647856] ; [49.91647856 67.08352144],0
p9,1,0.02908,4.762862,[242  79] ; [98 17],[250.32110092  70.67889908] ; [89.67889908 25.32110092],0
b5,1,0.046562,3.961148,[215 112] ; [66 53],[206.02466368 120.97533632] ; [74.97533632 44.02466368],0
a5,1,0.068527,3.317948,[206 121] ; [86 33],[214.0896861 112.9103139] ; [77.9103139 41.0896861],0
p4,1,0.070153,3.27944,[113 210] ; [52 65],[121.125 201.875] ; [43.875 73.125],0
a4,1,0.086368,2.940795,[121 204] ; [55 64],[128.82882883 196.17117117] ; [47.17117117 71.82882883],0
b2,1,0.086899,2.930908,[ 52 124] ; [29 42],[ 57.71659919 118.28340081] ; [23.28340081 47.71659919],0
b3,1,0.086899,2.930908,[ 52 124] ; [29 42],[ 57.71659919 118.28340081] ; [23.28340081 47.71659919],0
a6,1,0.096801,2.75747,[222 104] ; [71 48],[214.64719101 111.35280899] ; [78.35280899 40.64719101],0
a2,1,0.100425,2.698775,[ 57 270] ; [29 90],[ 63.05381166 263.94618834] ; [22.94618834 96.05381166],0
n5,1,0.11471,2.488101,[217 107] ; [89 30],[223.8013544 100.1986456] ; [82.1986456 36.8013544],0
r2,1,0.126642,2.333188,[301  24] ; [114   4],[304.45823928  20.54176072] ; [110.54176072   7.45823928],0
n4,1,0.135223,2.231491,[216 110] ; [87 31],[222.47297297 103.52702703] ; [80.52702703 37.47297297],0
u2,1,0.161497,1.960152,[68 47] ; [16 19],[64.4 50.6] ; [19.6 15.4],0
v3,1,0.167566,1.904583,[ 97 217] ; [44 72],[102.9627907 211.0372093] ; [38.0372093 77.9627907],0
d5,1,0.216767,1.525648,[241  84] ; [95 24],[245.94594595  79.05405405] ; [90.05405405 28.94594595],0
u1,1,0.238475,1.389586,[ 36 291] ; [ 18 101],[ 39.59192825 287.40807175] ; [ 14.40807175 104.59192825],0
n3,1,0.248752,1.330301,[66 35] ; [28  9],[68.79710145 32.20289855] ; [25.20289855 11.79710145],0
a3,1,0.269144,1.221103,[211 115] ; [83 35],[215.86486486 110.13513514] ; [78.13513514 39.86486486],0
n2,1,0.270199,1.215734,[74 29] ; [30  7],[76.51428571 26.48571429] ; [27.48571429  9.51428571],0
r1,1,0.294092,1.100796,[247  79] ; [95 23],[251.10810811  74.89189189] ; [90.89189189 27.10810811],0
d4,1,0.295011,1.096609,[253  73] ; [97 21],[256.98198198  69.01801802] ; [93.01801802 24.98198198],0
d3,1,0.342604,0.900664,[225  99] ; [77 42],[220.8758465 103.1241535] ; [81.1241535 37.8758465],0
n1,1,0.369031,0.806925,[34 68] ; [15 21],[36.2173913 65.7826087] ; [12.7826087 23.2173913],0
d1,1,0.379778,0.77142,[166 161] ; [66 53],[170.09865471 156.90134529] ; [61.90134529 57.09865471],0
p8,1,0.413174,0.669649,[119 202] ; [48 68],[122.67048055 198.32951945] ; [44.32951945 71.67048055],0
p2,1,0.450741,0.568789,[250  77] ; [95 24],[252.94843049  74.05156951] ; [92.05156951 26.94843049],0
b4,1,0.465192,0.533373,[188 139] ; [73 46],[191.36098655 135.63901345] ; [69.63901345 49.36098655],0
r3,1,0.531957,0.390651,[301  25] ; [111   7],[302.5045045  23.4954955] ; [109.4954955   8.5045045],0
a1,1,0.553509,0.351068,[ 10 317] ; [  5 114],[ 10.99775785 316.00224215] ; [  4.00224215 114.99775785],0
b1,1,0.623444,0.241057,[110 217] ; [43 76],[112.17713004 214.82286996] ; [40.82286996 78.17713004],0
s1,1,0.668396,0.183484,[ 11 309] ; [  5 111],[ 11.74311927 308.25688073] ; [  4.25688073 111.74311927],0
v2,1,0.671122,0.180293,[151 160] ; [58 56],[152.93882353 158.06117647] ; [56.06117647 57.93882353],0
a8,1,0.678798,0.171482,[ 39 265] ; [15 89],[ 40.23529412 263.76470588] ; [13.76470588 90.23529412],0
p11,1,0.762429,0.091381,[241  86] ; [86 33],[239.75112108  87.24887892] ; [87.24887892 31.75112108],0
a7,1,0.780188,0.077882,[231  95] ; [82 36],[229.81531532  96.18468468] ; [83.18468468 34.81531532],0
u3,1,0.902193,0.015102,[62 52] ; [20 16],[62.32 51.68] ; [19.68 16.32],0
u4,1,0.909282,0.012983,[  5 322] ; [  2 117],[  5.132287 321.867713] ; [  1.867713 117.132287],0
