Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,2.8e-05,17.569438,[28 86] ; [20 11],[37.73793103 76.26206897] ; [10.26206897 20.73793103],1
s6,1,0.001052,10.733107,[38 75] ; [20 10],[45.83216783 67.16783217] ; [12.16783217 17.83216783],0
s8,1,0.001159,10.553823,[ 13 103] ; [11 20],[18.93877551 97.06122449] ; [ 5.06122449 25.93877551],0
v1,1,0.006805,7.323651,[43 72] ; [20 11],[49.62328767 65.37671233] ; [13.37671233 17.62328767],0
v2,1,0.008491,6.926864,[41 71] ; [19 11],[47.32394366 64.67605634] ; [12.67605634 17.32394366],0
n5,1,0.032426,4.57584,[82 34] ; [15 15],[77.06849315 38.93150685] ; [19.93150685 10.06849315],0
n4,1,0.049104,3.871787,[79 38] ; [15 16],[74.31081081 42.68918919] ; [19.68918919 11.31081081],0
s5,1,0.089182,2.889071,[26 85] ; [12 19],[29.70422535 81.29577465] ; [ 8.29577465 22.70422535],0
d3,1,0.108745,2.572368,[35 82] ; [14 17],[38.73648649 78.26351351] ; [10.26351351 20.73648649],0
b1,1,0.120147,2.415401,[56 61] ; [10 21],[52.17567568 64.82432432] ; [13.82432432 17.17567568],0
b3,1,0.140791,2.169288,[26 43] ; [ 4 16],[23.25842697 45.74157303] ; [ 6.74157303 13.25842697],0
b2,1,0.140791,2.169288,[26 43] ; [ 4 16],[23.25842697 45.74157303] ; [ 6.74157303 13.25842697],0
d4,1,0.191321,1.707419,[72 45] ; [23  8],[75.10135135 41.89864865] ; [19.89864865 11.10135135],0
d2,1,0.195132,1.678442,[52 63] ; [10 21],[48.83561644 66.16438356] ; [13.16438356 17.83561644],0
p5,1,0.274352,1.194855,[ 11 105] ; [ 1 29],[  9.53424658 106.46575342] ; [ 2.46575342 27.53424658],0
n3,1,0.320086,0.988596,[26 12] ; [4 4],[24.7826087 13.2173913] ; [5.2173913 2.7826087],0
a3,1,0.33289,0.937623,[56 60] ; [18 13],[58.39455782 57.60544218] ; [15.60544218 15.39455782],0
a4,1,0.345069,0.891509,[40 75] ; [ 8 23],[37.80821918 77.19178082] ; [10.19178082 20.80821918],0
