Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.003236,8.669304,[4 2] ; [ 3 23],[1.3125 4.6875] ; [ 5.6875 20.3125],0
p3,1,0.003236,8.669304,[4 2] ; [ 3 23],[1.3125 4.6875] ; [ 5.6875 20.3125],0
p5,1,0.029075,4.763175,[2 4] ; [ 1 24],[0.58064516 5.41935484] ; [ 2.41935484 22.58064516],0
a8,1,0.029075,4.763175,[2 4] ; [ 1 24],[0.58064516 5.41935484] ; [ 2.41935484 22.58064516],0
s6,1,0.037857,4.311422,[4 2] ; [ 6 20],[1.875 4.125] ; [ 8.125 17.875],0
s3,1,0.064488,3.418022,[3 3] ; [ 4 22],[1.3125 4.6875] ; [ 5.6875 20.3125],0
s5,1,0.086926,2.930403,[2 4] ; [ 2 24],[0.75 5.25] ; [ 3.25 22.75],0
a6,1,0.099966,2.706083,[5 1] ; [12 14],[3.1875 2.8125] ; [13.8125 12.1875],0
p2,1,0.184963,1.757293,[5 1] ; [14 12],[3.5625 2.4375] ; [15.4375 10.5625],0
p4,1,0.209351,1.575906,[4 2] ; [10 16],[2.625 3.375] ; [11.375 14.625],0
a1,1,0.242238,1.367521,[1 5] ; [ 1 25],[0.375 5.625] ; [ 1.625 24.375],0
r3,1,0.242238,1.367521,[5 1] ; [15 11],[3.75 2.25] ; [16.25  9.75],0
v2,1,0.334505,0.931378,[2 4] ; [ 4 21],[1.16129032 4.83870968] ; [ 4.83870968 20.16129032],0
u3,1,0.350201,0.872727,[2 2] ; [3 9],[1.25 2.75] ; [3.75 8.25],0
a3,1,0.36503,0.820513,[2 4] ; [14 12],[3. 3.] ; [13. 13.],0
b4,1,0.36503,0.820513,[2 4] ; [14 12],[3. 3.] ; [13. 13.],0
n3,1,0.37472,0.787953,[1 2] ; [8 5],[1.6875 1.3125] ; [7.3125 5.6875],0
s7,1,0.422702,0.642792,[2 4] ; [ 4 18],[1.28571429 4.71428571] ; [ 4.71428571 17.28571429],0
p10,1,0.460866,0.543791,[4 2] ; [13 13],[3.1875 2.8125] ; [13.8125 12.1875],0
n6,1,0.460866,0.543791,[2 4] ; [13 13],[2.8125 3.1875] ; [12.1875 13.8125],0
n1,1,0.472789,0.51545,[1 2] ; [ 2 11],[0.5625 2.4375] ; [ 2.4375 10.5625],0
b3,1,0.472789,0.51545,[1 2] ; [ 2 11],[0.5625 2.4375] ; [ 2.4375 10.5625],0
b2,1,0.472789,0.51545,[1 2] ; [ 2 11],[0.5625 2.4375] ; [ 2.4375 10.5625],0
b1,1,0.488593,0.479623,[5 1] ; [18  8],[4.3125 1.6875] ; [18.6875  7.3125],0
a4,1,0.488593,0.479623,[1 5] ; [ 8 18],[1.6875 4.3125] ; [ 7.3125 18.6875],0
s4,1,0.496631,0.462128,[1 5] ; [ 2 24],[0.5625 5.4375] ; [ 2.4375 23.5625],0
a2,1,0.496631,0.462128,[1 5] ; [ 2 24],[0.5625 5.4375] ; [ 2.4375 23.5625],0
u2,1,0.550985,0.355556,[3 1] ; [7 5],[2.5 1.5] ; [7.5 4.5],0
d5,1,0.568261,0.3256,[2 4] ; [12 14],[2.625 3.375] ; [11.375 14.625],0
a7,1,0.568261,0.3256,[4 2] ; [14 12],[3.375 2.625] ; [14.625 11.375],0
r4,1,0.600991,0.273504,[2 4] ; [ 6 20],[1.5 4.5] ; [ 6.5 19.5],0
d2,1,0.600991,0.273504,[1 5] ; [ 7 19],[1.5 4.5] ; [ 6.5 19.5],0
d1,1,0.600991,0.273504,[1 5] ; [ 7 19],[1.5 4.5] ; [ 6.5 19.5],0
d3,1,0.603953,0.269075,[3 3] ; [16 10],[3.5625 2.4375] ; [15.4375 10.5625],0
n2,1,0.686591,0.1628,[2 1] ; [7 6],[1.6875 1.3125] ; [7.3125 5.6875],0
b5,1,0.686615,0.162774,[4 2] ; [15 11],[3.5625 2.4375] ; [15.4375 10.5625],0
n5,1,0.732074,0.117216,[3 3] ; [11 15],[2.625 3.375] ; [11.375 14.625],0
p9,1,0.790848,0.070336,[3 3] ; [14 11],[3.29032258 2.70967742] ; [13.70967742 11.29032258],0
v1,1,0.902787,0.014918,[2 4] ; [ 8 18],[1.875 4.125] ; [ 8.125 17.875],0
v3,1,0.937859,0.006078,[1 5] ; [ 4 22],[0.9375 5.0625] ; [ 4.0625 21.9375],0
s8,1,0.937859,0.006078,[1 5] ; [ 4 22],[0.9375 5.0625] ; [ 4.0625 21.9375],0
v4,1,0.952475,0.003552,[4 2] ; [17  9],[3.9375 2.0625] ; [17.0625  8.9375],0
d4,1,0.952475,0.003552,[4 2] ; [17  9],[3.9375 2.0625] ; [17.0625  8.9375],0
r1,1,0.952475,0.003552,[2 4] ; [ 9 17],[2.0625 3.9375] ; [ 8.9375 17.0625],0
a5,1,1.0,0.0,[3 3] ; [13 13],[3. 3.] ; [13. 13.],0
