Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.001884,9.659484,[26  6] ; [15 19],[19.87878788 12.12121212] ; [21.12121212 12.87878788],0
a7,1,0.007259,7.207633,[26  7] ; [16 18],[20.68656716 12.31343284] ; [21.31343284 12.68656716],0
s5,1,0.037806,4.31371,[ 5 25] ; [13 19],[ 8.70967742 21.29032258] ; [ 9.29032258 22.70967742],0
d3,1,0.047556,3.925607,[26  6] ; [20 14],[22.3030303  9.6969697] ; [23.6969697 10.3030303],0
b5,1,0.060341,3.527985,[23 10] ; [16 18],[19.20895522 13.79104478] ; [19.79104478 14.20895522],0
n1,1,0.099195,2.718437,[2 7] ; [8 6],[3.91304348 5.08695652] ; [6.08695652 7.91304348],0
p7,1,0.102279,2.669648,[20 12] ; [13 18],[16.76190476 15.23809524] ; [16.23809524 14.76190476],0
s7,1,0.125723,2.344538,[14 17] ; [20 11],[17. 14.] ; [17. 14.],0
b3,1,0.143389,2.141204,[ 2 14] ; [ 7 14],[ 3.89189189 12.10810811] ; [ 5.10810811 15.89189189],0
b2,1,0.143389,2.141204,[ 2 14] ; [ 7 14],[ 3.89189189 12.10810811] ; [ 5.10810811 15.89189189],0
s3,1,0.14368,2.138093,[31  2] ; [28  6],[29.05970149  3.94029851] ; [29.94029851  4.05970149],0
v4,1,0.162852,1.947541,[29  4] ; [32  1],[30.5  2.5] ; [30.5  2.5],0
p8,1,0.192718,1.696713,[14 18] ; [ 9 23],[11.5 20.5] ; [11.5 20.5],0
a4,1,0.217058,1.523716,[ 8 25] ; [13 21],[10.34328358 22.65671642] ; [10.65671642 23.34328358],0
v2,1,0.245972,1.346037,[14 17] ; [18 12],[16.26229508 14.73770492] ; [15.73770492 14.26229508],0
s4,1,0.25108,1.317283,[12 21] ; [ 8 26],[ 9.85074627 23.14925373] ; [10.14925373 23.85074627],0
a3,1,0.271236,1.210485,[18 15] ; [23 11],[20.19402985 12.80597015] ; [20.80597015 13.19402985],0
b1,1,0.273396,1.199628,[15 18] ; [20 14],[17.23880597 15.76119403] ; [17.76119403 16.23880597],0
s1,1,0.317009,1.001246,[ 3 30] ; [ 1 31],[ 2.03076923 30.96923077] ; [ 1.96923077 30.03076923],0
p1,1,0.317027,1.001171,[ 1 32] ; [ 3 31],[ 1.97014925 31.02985075] ; [ 2.02985075 31.97014925],0
n5,1,0.319137,0.992481,[12 21] ; [16 17],[14. 19.] ; [14. 19.],0
p9,1,0.338992,0.914238,[22 11] ; [24  7],[23.71875  9.28125] ; [22.28125  8.71875],0
d2,1,0.339338,0.912932,[13 19] ; [10 24],[11.15151515 20.84848485] ; [11.84848485 22.15151515],0
r4,1,0.344675,0.892966,[24  9] ; [28  6],[25.6119403  7.3880597] ; [26.3880597  7.6119403],0
a8,1,0.345806,0.88879,[ 4 26] ; [ 2 30],[ 2.90322581 27.09677419] ; [ 3.09677419 28.90322581],0
u1,1,0.371255,0.79946,[ 4 29] ; [ 2 32],[ 2.95522388 30.04477612] ; [ 3.04477612 30.95522388],0
s8,1,0.382759,0.761821,[13 20] ; [17 17],[14.7761194 18.2238806] ; [15.2238806 18.7761194],0
v3,1,0.40856,0.682987,[ 8 23] ; [11 20],[ 9.5 21.5] ; [ 9.5 21.5],0
d4,1,0.428943,0.625683,[26  6] ; [30  4],[27.15151515  4.84848485] ; [28.84848485  5.15151515],0
n2,1,0.458902,0.548571,[9 1] ; [11  3],[8.33333333 1.66666667] ; [11.66666667  2.33333333],0
a2,1,0.461155,0.54309,[ 6 27] ; [ 4 30],[ 4.92537313 28.07462687] ; [ 5.07462687 28.92537313],0
d5,1,0.481526,0.495404,[22 10] ; [26  8],[23.27272727  8.72727273] ; [24.72727273  9.27272727],0
a5,1,0.517686,0.418501,[21 12] ; [19 15],[19.70149254 13.29850746] ; [20.29850746 13.70149254],0
p11,1,0.526691,0.400772,[20 13] ; [18 16],[18.71641791 14.28358209] ; [19.28358209 14.71641791],0
r3,1,0.554563,0.349206,[32  1] ; [31  2],[31.5  1.5] ; [31.5  1.5],0
a1,1,0.572523,0.318479,[ 1 32] ; [ 2 32],[ 1.47761194 31.52238806] ; [ 1.52238806 32.47761194],0
p2,1,0.601508,0.272727,[23 10] ; [21 12],[22. 11.] ; [22. 11.],0
p4,1,0.622301,0.242647,[17 16] ; [15 18],[16. 17.] ; [16. 17.],0
r2,1,0.641802,0.216393,[30  3] ; [31  2],[30.5  2.5] ; [30.5  2.5],0
r1,1,0.66961,0.182058,[23  9] ; [26  8],[23.75757576  8.24242424] ; [25.24242424  8.75757576],0
u2,1,0.702195,0.146199,[11  4] ; [8 2],[11.4  3.6] ; [7.6 2.4],0
b4,1,0.702905,0.145467,[19 14] ; [18 16],[18.2238806 14.7761194] ; [18.7761194 15.2238806],0
s6,1,0.778341,0.079232,[24  9] ; [25  8],[24.5  8.5] ; [24.5  8.5],0
p3,1,0.802312,0.062678,[14 19] ; [13 20],[13.5 19.5] ; [13.5 19.5],0
p6,1,0.866086,0.028437,[10 23] ; [10 21],[10.3125 22.6875] ; [ 9.6875 21.3125],0
p10,1,0.866086,0.028437,[23 10] ; [21 10],[22.6875 10.3125] ; [21.3125  9.6875],0
n4,1,0.888768,0.019562,[14 19] ; [15 19],[14.28358209 18.71641791] ; [14.71641791 19.28358209],0
d1,1,0.906995,0.013649,[17 16] ; [18 16],[17.23880597 15.76119403] ; [17.76119403 16.23880597],0
n3,1,0.939491,0.005762,[7 3] ; [10  4],[7.08333333 2.91666667] ; [9.91666667 4.08333333],0
