Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,48.573403,[ 34 134] ; [38 15],[ 54.73303167 113.26696833] ; [17.26696833 35.73303167],1
s6,1,1.4e-05,18.862089,[77 98] ; [42 12],[90.93886463 84.06113537] ; [28.06113537 25.93886463],1
s2,1,1.6e-05,18.651836,[ 51 126] ; [33 21],[ 64.36363636 112.63636364] ; [19.63636364 34.36363636],1
p10,1,0.000305,13.03796,[99 71] ; [46  8],[110.04464286  59.95535714] ; [34.95535714 19.04464286],1
s3,1,0.000569,11.874395,[ 69 104] ; [36 18],[80.02202643 92.97797357] ; [24.97797357 29.02202643],1
b5,1,0.004372,8.12255,[102  76] ; [19 35],[92.8362069 85.1637931] ; [28.1637931 25.8362069],0
p4,1,0.00568,7.649232,[ 66 108] ; [32 22],[74.78947368 99.21052632] ; [23.21052632 30.78947368],0
n6,1,0.008565,6.911315,[122  55] ; [47  7],[129.49350649  47.50649351] ; [39.50649351 14.49350649],0
a3,1,0.010402,6.564755,[79 97] ; [35 19],[87.23478261 88.76521739] ; [26.76521739 27.23478261],0
p9,1,0.016894,5.70732,[109  61] ; [44 10],[116.11607143  53.88392857] ; [36.88392857 17.11607143],0
p7,1,0.018258,5.571263,[84 86] ; [36 17],[91.47982063 78.52017937] ; [28.52017937 24.47982063],0
d3,1,0.023233,5.150993,[ 72 103] ; [13 41],[ 64.95633188 110.04366812] ; [20.04366812 33.95633188],0
p2,1,0.025488,4.990394,[119  57] ; [45  9],[125.49565217  50.50434783] ; [38.50434783 15.49565217],0
p6,1,0.038311,4.291166,[ 40 135] ; [20 34],[ 45.85152838 129.14847162] ; [14.14847162 39.85152838],0
b4,1,0.070337,3.275137,[104  74] ; [24 30],[98.20689655 79.79310345] ; [29.79310345 24.20689655],0
p8,1,0.075572,3.157655,[ 70 105] ; [29 25],[75.65502183 99.34497817] ; [23.34497817 30.65502183],0
r4,1,0.091323,2.850892,[128  50] ; [45  9],[132.73275862  45.26724138] ; [40.26724138 13.73275862],0
s5,1,0.120606,2.409437,[ 37 134] ; [17 36],[ 41.22321429 129.77678571] ; [12.77678571 40.22321429],0
p11,1,0.159116,1.982611,[117  61] ; [41 13],[121.22413793  56.77586207] ; [36.77586207 17.22413793],0
p1,1,0.17765,1.817176,[ 10 164] ; [ 6 48],[ 12.21052632 161.78947368] ; [ 3.78947368 50.21052632],0
a4,1,0.217167,1.522995,[ 40 137] ; [ 8 46],[ 36.77922078 140.22077922] ; [11.22077922 42.77922078],0
r3,1,0.227868,1.454122,[149  28] ; [49  5],[151.71428571  25.28571429] ; [46.28571429  7.71428571],0
r1,1,0.235195,1.409168,[106  72] ; [37 17],[109.71551724  68.28448276] ; [33.28448276 20.71551724],0
p3,1,0.243772,1.358649,[ 60 117] ; [23 31],[ 63.5974026 113.4025974] ; [19.4025974 34.5974026],0
s1,1,0.303874,1.057115,[  9 167] ; [ 1 53],[  7.65217391 168.34782609] ; [ 2.34782609 51.65217391],0
p12,1,0.306021,1.047771,[  7 168] ; [ 4 50],[  8.40611354 166.59388646] ; [ 2.59388646 51.40611354],0
v3,1,0.31535,1.008134,[ 38 134] ; [15 37],[ 40.69642857 131.30357143] ; [12.30357143 39.69642857],0
p5,1,0.3157,1.006678,[ 12 162] ; [ 6 48],[ 13.73684211 160.26315789] ; [ 4.26315789 49.73684211],0
v4,1,0.345213,0.890976,[151  25] ; [49  5],[153.04347826  22.95652174] ; [46.95652174  7.04347826],0
v2,1,0.410446,0.677509,[ 54 116] ; [19 31],[ 56.40909091 113.59090909] ; [16.59090909 33.40909091],0
a5,1,0.421546,0.646001,[84 93] ; [29 25],[86.58441558 90.41558442] ; [26.41558442 27.58441558],0
b3,1,0.426507,0.632316,[23 67] ; [ 9 18],[24.61538462 65.38461538] ; [ 7.38461538 19.61538462],0
b2,1,0.426507,0.632316,[23 67] ; [ 9 18],[24.61538462 65.38461538] ; [ 7.38461538 19.61538462],0
n5,1,0.47713,0.505415,[110  64] ; [37 17],[112.18421053  61.81578947] ; [34.81578947 19.18421053],0
d4,1,0.488411,0.480025,[98 79] ; [27 27],[95.77922078 81.22077922] ; [29.22077922 24.77922078],0
r2,1,0.508653,0.436837,[143  33] ; [46  8],[144.62608696  31.37391304] ; [44.37391304  9.62608696],0
b1,1,0.526431,0.401276,[ 77 101] ; [26 28],[79.02586207 98.97413793] ; [23.97413793 30.02586207],0
a2,1,0.567631,0.326663,[  6 172] ; [ 1 53],[  5.37068966 172.62931034] ; [ 1.62931034 52.37068966],0
u3,1,0.646092,0.210863,[40 56] ; [ 9 10],[40.90434783 55.09565217] ; [ 8.09565217 10.90434783],0
n3,1,0.661539,0.191659,[36 18] ; [13  5],[36.75 17.25] ; [12.25  5.75],0
n1,1,0.668102,0.18383,[18 36] ; [ 7 11],[18.75 35.25] ; [ 6.25 11.75],0
u1,1,0.678206,0.172153,[  2 176] ; [ 1 53],[  2.30172414 175.69827586] ; [ 0.69827586 53.30172414],0
n2,1,0.719639,0.128838,[40 15] ; [13  6],[39.39189189 15.60810811] ; [13.60810811  5.39189189],0
n4,1,0.773211,0.083046,[112  65] ; [33 21],[111.1038961  65.8961039] ; [33.8961039 20.1038961],0
d2,1,0.881846,0.022091,[ 28 149] ; [ 9 45],[ 28.35064935 148.64935065] ; [ 8.64935065 45.35064935],0
u2,1,0.93102,0.007493,[47 50] ; [ 9 10],[46.82758621 50.17241379] ; [9.17241379 9.82758621],0
s4,1,0.95558,0.003103,[ 33 142] ; [10 44],[ 32.86026201 142.13973799] ; [10.13973799 43.86026201],0
a7,1,0.966836,0.001729,[107  69] ; [33 21],[107.13043478  68.86956522] ; [32.86956522 21.13043478],0
d5,1,0.97101,0.001321,[88 89] ; [27 27],[88.11688312 88.88311688] ; [26.88311688 27.11688312],0
a6,1,0.977187,0.000818,[102  75] ; [31 23],[101.90909091  75.09090909] ; [31.09090909 22.90909091],0
a8,1,0.985397,0.000335,[ 19 147] ; [ 6 46],[ 19.03669725 146.96330275] ; [ 5.96330275 46.03669725],0
