Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,81.934339,[32 52] ; [405  81],[64.4 19.6] ; [372.6 113.4],1
v1,1,0.039289,4.248325,[40 44] ; [284 192],[48.6 35.4] ; [275.4 200.6],0
b1,1,0.043005,4.095206,[42 43] ; [184 303],[33.58391608 51.41608392] ; [192.41608392 294.58391608],0
p12,1,0.054591,3.694546,[ 3 79] ; [ 50 433],[ 7.6920354 74.3079646] ; [ 45.3079646 437.6920354],0
s4,1,0.066481,3.367845,[ 8 77] ; [ 83 395],[13.73889876 71.26110124] ; [ 77.26110124 400.73889876],0
u2,1,0.06776,3.336458,[15  5] ; [49 44],[11.32743363  8.67256637] ; [52.67256637 40.32743363],0
p5,1,0.068196,3.32591,[ 5 77] ; [ 64 420],[ 9.99646643 72.00353357] ; [ 59.00353357 424.99646643],0
r3,1,0.072625,3.222672,[79  6] ; [471  15],[81.87390543  3.12609457] ; [468.12609457  17.87390543],0
p3,1,0.075158,3.166611,[37 47] ; [264 220],[44.51408451 39.48591549] ; [256.48591549 227.51408451],0
s1,1,0.087773,2.914747,[ 5 79] ; [ 12 468],[ 2.53191489 81.46808511] ; [ 14.46808511 465.53191489],0
d5,1,0.097899,2.739441,[67 17] ; [421  65],[71.91578947 12.08421053] ; [416.08421053  69.91578947],0
s3,1,0.121972,2.391813,[40 43] ; [274 204],[46.45632799 36.54367201] ; [267.54367201 210.45632799],0
v2,1,0.144142,2.133175,[43 36] ; [297 174],[48.83636364 30.16363636] ; [291.16363636 179.83636364],0
a2,1,0.147828,2.094526,[23 62] ; [171 316],[28.82867133 56.17132867] ; [165.17132867 321.82867133],0
n3,1,0.161388,1.961174,[15  9] ; [72 22],[17.69491525  6.30508475] ; [69.30508475 24.69491525],0
b3,1,0.201443,1.631879,[16 33] ; [132 180],[20.08864266 28.91135734] ; [127.91135734 184.08864266],0
b2,1,0.201443,1.631879,[16 33] ; [132 180],[20.08864266 28.91135734] ; [127.91135734 184.08864266],0
p1,1,0.205529,1.602641,[ 4 80] ; [ 43 441],[ 6.95070423 77.04929577] ; [ 40.04929577 443.95070423],0
d4,1,0.206706,1.594348,[69 15] ; [424  62],[72.65263158 11.34736842] ; [420.34736842  65.65263158],0
a8,1,0.302943,1.061194,[ 8 67] ; [ 66 368],[10.90373281 64.09626719] ; [ 63.09626719 370.90373281],0
n2,1,0.327542,0.958592,[17  9] ; [72 24],[18.96721311  7.03278689] ; [70.03278689 25.96721311],0
a4,1,0.34736,0.88308,[43 42] ; [272 213],[46.97368421 38.02631579] ; [268.02631579 216.97368421],0
v3,1,0.382764,0.761805,[30 47] ; [209 263],[33.52094718 43.47905282] ; [205.47905282 266.52094718],0
u3,1,0.42091,0.647772,[13  6] ; [55 39],[11.43362832  7.56637168] ; [56.56637168 37.43362832],0
n1,1,0.423142,0.641571,[ 8 18] ; [37 57],[ 9.75 16.25] ; [35.25 58.75],0
d3,1,0.443597,0.586961,[60 24] ; [367 120],[62.81611208 21.18388792] ; [364.18388792 122.81611208],0
a3,1,0.458156,0.550396,[65 19] ; [393  93],[67.49473684 16.50526316] ; [390.50526316  95.49473684],0
a6,1,0.461939,0.541193,[59 25] ; [360 126],[61.74736842 22.25263158] ; [357.25263158 128.74736842],0
a1,1,0.574745,0.314807,[ 3 82] ; [ 24 463],[ 4.01223776 80.98776224] ; [ 22.98776224 464.01223776],0
b5,1,0.824251,0.04932,[49 36] ; [287 200],[49.93006993 35.06993007] ; [286.06993007 200.93006993],0
b4,1,0.824251,0.04932,[49 36] ; [287 200],[49.93006993 35.06993007] ; [286.06993007 200.93006993],0
a7,1,0.957306,0.002866,[64 21] ; [368 119],[64.1958042 20.8041958] ; [367.8041958 119.1958042],0
