Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,72.38501,[188  70] ; [24 77],[152.35654596 105.64345404] ; [59.64345404 41.35654596],1
s2,1,0.0,69.548129,[178  82] ; [20 81],[142.60387812 117.39612188] ; [55.39612188 45.60387812],1
s7,1,0.0,37.429224,[168  81] ; [29 65],[143.01166181 105.98833819] ; [53.98833819 40.01166181],1
s5,1,0.0,33.048906,[125 128] ; [17 86],[100.91573034 152.08426966] ; [41.08426966 61.91573034],1
s8,1,0.0,25.312129,[160  97] ; [34 69],[138.49444444 118.50555556] ; [55.50555556 47.49444444],1
r4,1,0.000278,13.213052,[250  10] ; [88 15],[242.09366391  17.90633609] ; [95.90633609  7.09366391],1
r2,1,0.00141,10.192797,[251   7] ; [90 11],[245.06406685  12.93593315] ; [95.93593315  5.06406685],0
p4,1,0.001845,9.698087,[212  47] ; [68 34],[200.88642659  58.11357341] ; [79.11357341 22.88642659],0
p6,1,0.002079,9.478277,[147 112] ; [40 63],[133.79281768 125.20718232] ; [53.20718232 49.79281768],0
s4,1,0.002514,9.130039,[ 54 202] ; [ 8 95],[ 44.21169916 211.78830084] ; [17.78830084 85.21169916],0
p5,1,0.00361,8.470254,[ 60 200] ; [10 93],[ 50.13774105 209.86225895] ; [19.86225895 83.13774105],0
p12,1,0.015706,5.835466,[ 36 224] ; [ 5 97],[ 29.44751381 230.55248619] ; [11.55248619 90.44751381],0
p7,1,0.022242,5.226759,[220  37] ; [77 25],[212.61559889  44.38440111] ; [84.38440111 17.61559889],0
a3,1,0.039112,4.256,[197  61] ; [67 35],[189.2  68.8] ; [74.8 27.2],0
d4,1,0.051936,3.777823,[222  36] ; [80 23],[215.83379501  42.16620499] ; [86.16620499 16.83379501],0
r1,1,0.113117,2.510125,[224  36] ; [81 21],[219.06077348  40.93922652] ; [85.93922652 16.06077348],0
u4,1,0.117326,2.452653,[ 11 249] ; [  1 102],[  8.59504132 251.40495868] ; [ 3.40495868 99.59504132],0
r3,1,0.122941,2.379447,[249  10] ; [95  8],[246.12154696  12.87845304] ; [97.87845304  5.12154696],0
u1,1,0.153588,2.036246,[ 52 208] ; [14 89],[ 47.27272727 212.72727273] ; [18.72727273 84.27272727],0
u2,1,0.156252,2.01013,[39 24] ; [17 19],[35.63636364 27.36363636] ; [20.36363636 15.63636364],0
p9,1,0.16723,1.907601,[240  19] ; [89 12],[236.69722222  22.30277778] ; [92.30277778  8.69722222],0
u3,1,0.207173,1.591071,[38 25] ; [17 19],[35. 28.] ; [20. 16.],0
p11,1,0.209864,1.572367,[232  28] ; [87 16],[228.48484848  31.51515152] ; [90.51515152 12.48484848],0
a1,1,0.211298,1.562512,[ 16 244] ; [  3 100],[ 13.60881543 246.39118457] ; [ 5.39118457 97.60881543],0
a8,1,0.237656,1.394444,[ 43 199] ; [11 78],[ 39.48036254 202.51963746] ; [14.51963746 74.48036254],0
v1,1,0.255683,1.291983,[167  89] ; [60 42],[162.32402235  93.67597765] ; [64.67597765 37.32402235],0
n3,1,0.273951,1.196856,[23 16] ; [14  5],[24.87931034 14.12068966] ; [12.12068966  6.87931034],0
p2,1,0.292869,1.106384,[241  19] ; [92 11],[238.51239669  21.48760331] ; [94.48760331  8.51239669],0
d3,1,0.311429,1.024607,[185  74] ; [68 35],[181.01381215  77.98618785] ; [71.98618785 31.01381215],0
a7,1,0.371104,0.799963,[193  66] ; [72 31],[189.59944751  69.40055249] ; [75.40055249 27.59944751],0
d2,1,0.414829,0.664917,[126 133] ; [55 48],[129.5 129.5] ; [51.5 51.5],0
p3,1,0.488647,0.479504,[170  89] ; [63 39],[167.16620499  91.83379501] ; [65.83379501 36.16620499],0
d5,1,0.549987,0.35734,[210  48] ; [81 22],[207.97229917  50.02770083] ; [83.02770083 19.97229917],0
v4,1,0.5663,0.328913,[254   5] ; [100   3],[253.27624309   5.72375691] ; [100.72375691   2.27624309],0
p10,1,0.652752,0.202448,[236  24] ; [91 11],[234.86187845  25.13812155] ; [92.13812155  9.86187845],0
p1,1,0.656613,0.197664,[ 32 227] ; [11 92],[ 30.76519337 228.23480663] ; [12.23480663 90.76519337],0
a5,1,0.667217,0.184874,[199  61] ; [81 22],[200.55096419  59.44903581] ; [79.44903581 23.55096419],0
n2,1,0.698002,0.150558,[32  8] ; [16  3],[32.54237288  7.45762712] ; [15.45762712  3.54237288],0
n4,1,0.725506,0.123278,[233  27] ; [91 12],[232.0661157  27.9338843] ; [91.9338843 11.0661157],0
a4,1,0.726569,0.122286,[115 143] ; [48 55],[116.49307479 141.50692521] ; [46.50692521 56.49307479],0
n6,1,0.774752,0.08189,[240  18] ; [94  8],[239.36666667  18.63333333] ; [94.63333333  7.36666667],0
v3,1,0.785068,0.074376,[113 141] ; [47 55],[114.15730337 139.84269663] ; [45.84269663 56.15730337],0
d1,1,0.813477,0.055669,[165  95] ; [64 39],[164.02203857  95.97796143] ; [64.97796143 38.02203857],0
b3,1,0.817547,0.053223,[64 94] ; [27 37],[64.76576577 93.23423423] ; [26.23423423 37.76576577],0
b2,1,0.817547,0.053223,[64 94] ; [27 37],[64.76576577 93.23423423] ; [26.23423423 37.76576577],0
n1,1,0.829122,0.046582,[19 21] ; [ 8 10],[18.62068966 21.37931034] ; [8.37931034 9.62068966],0
b5,1,0.872797,0.025634,[144 116] ; [58 45],[144.68319559 115.31680441] ; [57.31680441 45.68319559],0
s1,1,0.88513,0.020871,[  7 253] ; [ 3 98],[  7.20221607 252.79778393] ; [ 2.79778393 98.20221607],0
b4,1,0.888004,0.019833,[146 114] ; [57 46],[145.39944904 114.60055096] ; [57.60055096 45.39944904],0
a2,1,0.912305,0.012129,[ 62 198] ; [24 79],[ 61.59779614 198.40220386] ; [24.40220386 78.59779614],0
a6,1,0.934172,0.006822,[174  84] ; [69 34],[173.66759003  84.33240997] ; [69.33240997 33.66759003],0
v2,1,0.934581,0.006738,[153 100] ; [60 40],[152.66005666 100.33994334] ; [60.33994334 39.66005666],0
b1,1,0.972836,0.00116,[104 156] ; [41 62],[103.85674931 156.14325069] ; [41.14325069 61.85674931],0
