Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,151.367256,[ 50 207] ; [362 187],[131.36972705 125.63027295] ; [280.63027295 268.36972705],1
s3,1,0.0,136.363202,[ 69 188] ; [385 160],[145.48379052 111.51620948] ; [308.51620948 236.48379052],1
s7,1,0.0,105.431085,[ 54 191] ; [327 203],[120.44516129 124.55483871] ; [260.55483871 269.44516129],1
s8,1,0.0,94.41053,[ 53 206] ; [313 237],[117.17428925 141.82571075] ; [248.82571075 301.17428925],1
s5,1,0.0,69.749941,[ 34 217] ; [235 301],[ 85.79288437 165.20711563] ; [183.20711563 352.79288437],1
p4,1,0.0,26.408533,[120 136] ; [362 187],[153.28198758 102.71801242] ; [328.71801242 220.28198758],1
s4,1,1e-06,23.95899,[ 18 241] ; [112 433],[ 41.87810945 217.12189055] ; [ 88.12189055 456.87810945],1
p9,1,8e-06,20.037383,[195  61] ; [482  63],[216.36953808  39.63046192] ; [460.63046192  84.36953808],1
p10,1,1.6e-05,18.63141,[186  71] ; [465  81],[208.35242839  48.64757161] ; [442.64757161 103.35242839],1
p5,1,3.7e-05,17.032012,[ 11 245] ; [ 77 471],[ 28.0199005 227.9800995] ; [ 59.9800995 488.0199005],1
p6,1,0.000101,15.114523,[ 68 186] ; [223 321],[ 92.62406015 161.37593985] ; [198.37593985 345.62406015],1
n5,1,0.000131,14.626751,[168  89] ; [430 121],[190.20544554  66.79455446] ; [407.79455446 143.20544554],1
p12,1,0.000139,14.515896,[  7 250] ; [ 58 491],[ 20.72580645 236.27419355] ; [ 44.27419355 504.72580645],1
u1,1,0.000536,11.987225,[ 30 229] ; [120 433],[ 47.84482759 211.15517241] ; [102.15517241 450.84482759],1
n6,1,0.000557,11.912936,[202  57] ; [480  69],[218.61138614  40.38861386] ; [463.38861386  85.61138614],1
p3,1,0.002753,8.964209,[109 148] ; [296 255],[128.81806931 128.18193069] ; [276.18193069 274.81806931],0
v1,1,0.003489,8.53231,[119 137] ; [309 228],[138.16897856 117.83102144] ; [289.83102144 247.16897856],0
a2,1,0.004614,8.024774,[ 47 212] ; [151 402],[ 63.15517241 195.84482759] ; [134.84482759 418.15517241],0
r1,1,0.015554,5.852618,[209  49] ; [481  69],[220.32178218  37.67821782] ; [469.67821782  80.32178218],0
a5,1,0.019422,5.463158,[178  81] ; [422 130],[191.61528977  67.38471023] ; [408.38471023 143.61528977],0
d5,1,0.026236,4.940384,[199  59] ; [460  90],[210.42326733  47.57673267] ; [448.57673267 101.42326733],0
d1,1,0.027112,4.883667,[139 120] ; [342 211],[153.42241379 105.57758621] ; [327.57758621 225.42241379],0
p8,1,0.029879,4.716263,[118 137] ; [296 247],[132.29323308 122.70676692] ; [281.70676692 261.29323308],0
u4,1,0.033387,4.525843,[  2 257] ; [ 18 535],[  6.37931034 252.62068966] ; [ 13.62068966 539.37931034],0
p7,1,0.033467,4.521718,[152 104] ; [359 176],[165.38053097  90.61946903] ; [345.61946903 189.38053097],0
d4,1,0.041198,4.167862,[203  55] ; [464  85],[213.24163569  44.75836431] ; [453.75836431  95.24163569],0
a1,1,0.044902,4.022326,[  6 253] ; [ 30 523],[ 11.48275862 247.51724138] ; [ 24.51724138 528.48275862],0
n4,1,0.052049,3.774206,[188  71] ; [434 117],[198.88641975  60.11358025] ; [423.11358025 127.88641975],0
u3,1,0.064603,3.415076,[44 38] ; [99 51],[50.54310345 31.45689655] ; [92.45689655 57.54310345],0
b4,1,0.10731,2.593398,[140 119] ; [332 221],[150.55172414 108.44827586] ; [321.44827586 231.55172414],0
u2,1,0.110941,2.540762,[42 39] ; [94 56],[47.68831169 33.31168831] ; [88.31168831 61.68831169],0
d3,1,0.13521,2.231646,[171  87] ; [393 157],[180.08910891  77.91089109] ; [383.91089109 166.08910891],0
v3,1,0.139025,2.188722,[ 90 156] ; [224 307],[ 99.41312741 146.58687259] ; [214.58687259 316.41312741],0
n1,1,0.146004,2.113507,[16 37] ; [47 65],[20.23636364 32.76363636] ; [42.76363636 69.23636364],0
s1,1,0.155886,2.013692,[  5 251] ; [ 21 523],[  8.32 247.68] ; [ 17.68 526.32],0
a8,1,0.177932,1.814816,[ 28 208] ; [ 78 422],[ 33.98913043 202.01086957] ; [ 72.01086957 427.98913043],0
d2,1,0.183669,1.767683,[117 141] ; [277 273],[125.80693069 132.19306931] ; [268.19306931 281.80693069],0
a3,1,0.220777,1.499316,[177  81] ; [401 150],[184.33127318  73.66872682] ; [393.66872682 157.33127318],0
a4,1,0.234256,1.414831,[109 150] ; [256 294],[116.85414091 142.14585909] ; [248.14585909 301.85414091],0
p2,1,0.290625,1.116724,[209  49] ; [462  88],[214.2549505  43.7450495] ; [456.7450495  93.2549505],0
a6,1,0.316988,1.001332,[185  74] ; [373 176],[178.86386139  80.13613861] ; [379.13613861 169.86386139],0
n2,1,0.323853,0.973322,[39 16] ; [88 25],[41.57738095 13.42261905] ; [85.42261905 27.57738095],0
n3,1,0.338284,0.916925,[44 11] ; [82 30],[41.49700599 13.50299401] ; [84.50299401 27.49700599],0
v4,1,0.420933,0.647708,[249   8] ; [541  12],[250.65432099   6.34567901] ; [539.34567901  13.65432099],0
p1,1,0.452289,0.56491,[ 19 239] ; [ 49 499],[ 21.76674938 236.23325062] ; [ 46.23325062 501.76674938],0
b5,1,0.480938,0.496735,[153 106] ; [341 212],[157.56896552 101.43103448] ; [336.43103448 216.56896552],0
p11,1,0.5347,0.385452,[210  49] ; [438 115],[206.68965517  52.31034483] ; [441.31034483 111.68965517],0
a7,1,0.560805,0.338313,[187  71] ; [410 141],[190.39060569  67.60939431] ; [406.60939431 144.39060569],0
v2,1,0.709647,0.13863,[139 109] ; [304 225],[141.3951094 106.6048906] ; [301.6048906 227.3951094],0
b1,1,0.711319,0.136963,[ 93 166] ; [206 347],[ 95.37068966 163.62931034] ; [203.62931034 349.37068966],0
r2,1,0.756195,0.096398,[250   7] ; [538  13],[250.63861386   6.36138614] ; [537.36138614  13.63861386],0
b2,1,0.7862,0.073576,[61 93] ; [128 206],[59.64344262 94.35655738] ; [129.35655738 204.64344262],0
b3,1,0.7862,0.073576,[61 93] ; [128 206],[59.64344262 94.35655738] ; [129.35655738 204.64344262],0
