Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,51.064071,[ 2 37] ; [104  47],[21.75789474 17.24210526] ; [84.24210526 66.75789474],1
d3,1,0.0,50.542202,[ 8 31] ; [121  30],[26.47894737 12.52105263] ; [102.52105263  48.47894737],1
d5,1,0.0,41.559118,[19 20] ; [139  12],[32.43157895  6.56842105] ; [125.56842105  25.43157895],1
a5,1,0.011042,6.458514,[24 15] ; [122  29],[29.96842105  9.03157895] ; [116.03157895  34.96842105],0
d2,1,0.018133,5.583296,[11 28] ; [74 76],[17.53968254 21.46031746] ; [67.46031746 82.53968254],0
u1,1,0.01964,5.443658,[ 2 37] ; [ 32 119],[ 6.97894737 32.02105263] ; [ 27.02105263 123.97894737],0
v1,1,0.034333,4.478038,[18 20] ; [99 51],[23.64893617 14.35106383] ; [93.35106383 56.64893617],0
p12,1,0.062836,3.460893,[ 5 34] ; [  7 143],[ 2.47619048 36.52380952] ; [  9.52380952 140.47619048],0
r4,1,0.082505,3.014849,[38  1] ; [133  18],[35.1  3.9] ; [135.9  15.1],0
s2,1,0.116574,2.462761,[ 3 36] ; [ 27 123],[ 6.19047619 32.80952381] ; [ 23.80952381 126.19047619],0
p2,1,0.128002,2.316569,[30  9] ; [131  20],[33.04736842  5.95263158] ; [127.95263158  23.04736842],0
a4,1,0.133988,2.245675,[14 25] ; [74 76],[18.15873016 20.84126984] ; [69.84126984 80.15873016],0
p11,1,0.157208,2.000877,[34  5] ; [116  35],[30.78947368  8.21052632] ; [119.21052632  31.78947368],0
p1,1,0.157381,1.999214,[ 6 33] ; [ 12 139],[ 3.69473684 35.30526316] ; [ 14.30526316 136.69473684],0
n4,1,0.219067,1.510472,[28 11] ; [122  29],[30.78947368  8.21052632] ; [119.21052632  31.78947368],0
b4,1,0.227068,1.459132,[18 21] ; [86 65],[21.34736842 17.65263158] ; [82.65263158 68.34736842],0
a3,1,0.237378,1.396098,[24 15] ; [107  43],[27.03174603 11.96825397] ; [103.96825397  46.03174603],0
p10,1,0.258344,1.27761,[30  9] ; [126  23],[32.36170213  6.63829787] ; [123.63829787  25.36170213],0
s7,1,0.25975,1.270088,[10 25] ; [54 85],[12.87356322 22.12643678] ; [51.12643678 87.87356322],0
s1,1,0.278165,1.176035,[ 2 37] ; [  3 147],[ 1.03174603 37.96825397] ; [  3.96825397 146.03174603],0
