Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,39.906479,[90  1] ; [15 12],[80.97457627 10.02542373] ; [24.02542373  2.97457627],1
p12,1,0.373448,0.79216,[ 1 90] ; [ 1 27],[ 1.52941176 89.47058824] ; [ 0.47058824 27.52941176],0
b2,1,0.40006,0.708147,[18 40] ; [ 3 12],[16.68493151 41.31506849] ; [ 4.31506849 10.68493151],0
b3,1,0.40006,0.708147,[18 40] ; [ 3 12],[16.68493151 41.31506849] ; [ 4.31506849 10.68493151],0
n5,1,0.40115,0.704875,[63 28] ; [17 11],[61.17647059 29.82352941] ; [18.82352941  9.17647059],0
d4,1,0.408157,0.684162,[68 23] ; [18  9],[66.3220339 24.6779661] ; [19.6779661  7.3220339],0
v3,1,0.432068,0.617259,[33 57] ; [ 8 20],[31.27118644 58.72881356] ; [ 9.72881356 18.27118644],0
u2,1,0.485336,0.486849,[17 21] ; [4 8],[15.96 22.04] ; [5.04 6.96],0
a1,1,0.552311,0.353194,[ 6 85] ; [ 1 27],[ 5.35294118 85.64705882] ; [ 1.64705882 26.35294118],0
b1,1,0.574288,0.31556,[51 40] ; [14 14],[49.70588235 41.29411765] ; [15.29411765 12.70588235],0
p8,1,0.588055,0.293393,[31 60] ; [ 8 20],[29.82352941 61.17647059] ; [ 9.17647059 18.82352941],0
p1,1,0.614244,0.25404,[ 7 84] ; [ 3 25],[ 7.64705882 83.35294118] ; [ 2.35294118 25.64705882],0
p10,1,0.665649,0.186734,[26 63] ; [ 7 21],[25.1025641 63.8974359] ; [ 7.8974359 20.1025641],0
b5,1,0.714756,0.133573,[55 36] ; [18 10],[55.82352941 35.17647059] ; [17.17647059 10.82352941],0
v2,1,0.728342,0.12064,[38 51] ; [13 15],[38.79487179 50.20512821] ; [12.20512821 15.79487179],0
a3,1,0.739,0.111007,[52 39] ; [15 13],[51.23529412 39.76470588] ; [15.76470588 12.23529412],0
b4,1,0.854402,0.033674,[57 34] ; [17 11],[56.58823529 34.41176471] ; [17.41176471 10.58823529],0
s1,1,0.930246,0.007662,[ 6 84] ; [ 2 26],[ 6.10169492 83.89830508] ; [ 1.89830508 26.10169492],0
