Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.001262,10.397681,[27 22] ; [ 4 21],[20.52702703 28.47297297] ; [10.47297297 14.52702703],0
v4,1,0.001735,9.81022,[42  5] ; [15 11],[36.69863014 10.30136986] ; [20.30136986  5.69863014],0
s4,1,0.001829,9.713556,[18 31] ; [ 1 25],[12.41333333 36.58666667] ; [ 6.58666667 19.41333333],0
s7,1,0.006782,7.32971,[18 28] ; [ 2 22],[13.14285714 32.85714286] ; [ 6.85714286 17.14285714],0
p7,1,0.018959,5.505322,[27 19] ; [ 7 17],[22.34285714 23.65714286] ; [11.65714286 12.34285714],0
d5,1,0.025821,4.967991,[32 17] ; [10 16],[27.44 21.56] ; [14.56 11.44],0
a6,1,0.028154,4.818636,[30 19] ; [ 9 17],[25.48 23.52] ; [13.52 12.48],0
a7,1,0.028154,4.818636,[30 19] ; [ 9 17],[25.48 23.52] ; [13.52 12.48],0
p8,1,0.044341,4.043525,[20 27] ; [ 5 21],[16.09589041 30.90410959] ; [ 8.90410959 17.09589041],0
p6,1,0.073025,3.213674,[17 30] ; [ 4 21],[13.70833333 33.29166667] ; [ 7.29166667 17.70833333],0
a1,1,0.081492,3.034899,[ 1 48] ; [ 3 23],[ 2.61333333 46.38666667] ; [ 1.38666667 24.61333333],0
a8,1,0.090669,2.862452,[ 1 46] ; [ 3 23],[ 2.57534247 44.42465753] ; [ 1.42465753 24.57534247],0
s8,1,0.093592,2.811476,[14 35] ; [ 3 23],[11.10666667 37.89333333] ; [ 5.89333333 20.10666667],0
n1,1,0.09421,2.800926,[ 5 13] ; [7 5],[ 7.2 10.8] ; [4.8 7.2],0
r3,1,0.103076,2.657289,[38 10] ; [16 10],[35.02702703 12.97297297] ; [18.97297297  7.02702703],0
b3,1,0.105023,2.627566,[ 4 20] ; [ 7 11],[ 6.28571429 17.71428571] ; [ 4.71428571 13.28571429],0
b2,1,0.105023,2.627566,[ 4 20] ; [ 7 11],[ 6.28571429 17.71428571] ; [ 4.71428571 13.28571429],0
p3,1,0.131473,2.275027,[13 36] ; [ 3 23],[10.45333333 38.54666667] ; [ 5.54666667 20.45333333],0
d2,1,0.146212,2.111327,[ 8 41] ; [ 8 18],[10.45333333 38.54666667] ; [ 5.54666667 20.45333333],0
v2,1,0.150298,2.069221,[17 28] ; [ 5 19],[14.34782609 30.65217391] ; [ 7.65217391 16.34782609],0
v1,1,0.1542,2.030205,[21 27] ; [ 7 19],[18.16216216 29.83783784] ; [ 9.83783784 16.16216216],0
p11,1,0.170127,1.881821,[27 22] ; [10 16],[24.17333333 24.82666667] ; [12.82666667 13.17333333],0
p9,1,0.17146,1.87013,[32 16] ; [12 12],[29.33333333 18.66666667] ; [14.66666667  9.33333333],0
s3,1,0.219108,1.510204,[27 22] ; [10 15],[24.5 24.5] ; [12.5 12.5],0
d3,1,0.251981,1.312289,[27 21] ; [11 15],[24.64864865 23.35135135] ; [13.35135135 12.64864865],0
p4,1,0.253491,1.303959,[16 33] ; [ 5 20],[13.90540541 35.09459459] ; [ 7.09459459 17.90540541],0
p10,1,0.315624,1.006993,[28 20] ; [11 13],[26. 22.] ; [13. 11.],0
n4,1,0.332103,0.94068,[17 32] ; [12 14],[18.94666667 30.05333333] ; [10.05333333 15.94666667],0
n2,1,0.429195,0.625,[13  5] ; [7 5],[12.  6.] ; [8. 4.],0
r4,1,0.445751,0.581434,[29 20] ; [13 13],[27.44 21.56] ; [14.56 11.44],0
b4,1,0.445751,0.581434,[29 20] ; [13 13],[27.44 21.56] ; [14.56 11.44],0
n5,1,0.463489,0.537455,[24 25] ; [10 15],[22.51351351 26.48648649] ; [11.48648649 13.51351351],0
s2,1,0.491797,0.472593,[19 30] ; [ 8 18],[17.64 31.36] ; [ 9.36 16.64],0
d4,1,0.531212,0.392072,[33 15] ; [16 10],[31.78378378 16.21621622] ; [17.21621622  8.78378378],0
r1,1,0.591715,0.287674,[27 22] ; [16 10],[28.09333333 20.90666667] ; [14.90666667 11.09333333],0
u3,1,0.638145,0.221176,[18 12] ; [9 8],[17.23404255 12.76595745] ; [9.76595745 7.23404255],0
n3,1,0.642636,0.215311,[12  6] ; [7 5],[11.4  6.6] ; [7.6 4.4],0
b1,1,0.688284,0.16095,[24 25] ; [14 12],[24.82666667 24.17333333] ; [13.17333333 12.82666667],0
a3,1,0.722978,0.125657,[19 30] ; [ 9 17],[18.29333333 30.70666667] ; [ 9.70666667 16.29333333],0
v3,1,0.735355,0.114251,[ 7 40] ; [ 3 22],[ 6.52777778 40.47222222] ; [ 3.47222222 21.52777778],0
b5,1,0.766344,0.088305,[30 19] ; [15 11],[29.4 19.6] ; [15.6 10.4],0
r2,1,0.8229,0.050094,[38 10] ; [20  6],[37.62162162 10.37837838] ; [20.37837838  5.62162162],0
d1,1,0.842298,0.039583,[14 35] ; [ 8 18],[14.37333333 34.62666667] ; [ 7.62666667 18.37333333],0
a4,1,0.928607,0.008028,[ 6 43] ; [ 3 23],[ 5.88 43.12] ; [ 3.12 22.88],0
p1,1,0.942962,0.005119,[ 4 45] ; [ 2 24],[ 3.92 45.08] ; [ 2.08 23.92],0
u2,1,0.955526,0.00311,[19 10] ; [11  6],[18.91304348 10.08695652] ; [11.08695652  5.91304348],0
