Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,94.138597,[225  49] ; [ 81 126],[174.31185031  99.68814969] ; [131.68814969  75.31185031],1
s6,1,0.0,36.762848,[260  21] ; [150  58],[235.60327198  45.39672802] ; [174.39672802  33.60327198],1
s2,1,0.0,35.840833,[251  35] ; [140  74],[223.652  62.348] ; [167.348  46.652],1
d1,1,2.7e-05,17.605997,[196  90] ; [107 107],[173.316 112.684] ; [129.684  84.316],1
p9,1,4.5e-05,16.647292,[259  25] ; [165  46],[243.26464646  40.73535354] ; [180.73535354  30.26464646],1
a3,1,5.5e-05,16.252477,[227  58] ; [135  78],[207.1686747  77.8313253] ; [154.8313253  58.1686747],1
v1,1,5.9e-05,16.140079,[171 102] ; [ 92 116],[149.27027027 123.72972973] ; [113.72972973  94.27027027],1
p10,1,6.2e-05,16.04088,[250  32] ; [158  53],[233.37931034  48.62068966] ; [174.62068966  36.37931034],1
p8,1,0.000128,14.670947,[168 115] ; [ 89 123],[146.93131313 136.06868687] ; [110.06868687 101.93131313],1
n6,1,0.000259,13.346049,[252  32] ; [162  50],[237.0483871  46.9516129] ; [176.9516129  35.0483871],1
p6,1,0.000261,13.334662,[129 153] ; [ 62 148],[109.47560976 172.52439024] ; [ 81.52439024 128.47560976],1
a5,1,0.000556,11.918645,[222  64] ; [136  78],[204.776  81.224] ; [153.224  60.776],1
p3,1,0.000573,11.860893,[168 118] ; [ 91 120],[149.04225352 136.95774648] ; [109.95774648 101.04225352],1
s5,1,0.000624,11.702764,[129 139] ; [ 67 139],[110.8185654 157.1814346] ; [ 85.1814346 120.8185654],1
p4,1,0.000747,11.367723,[193  92] ; [112 100],[174.89939638 110.10060362] ; [130.10060362  81.89939638],1
n5,1,0.000805,11.230204,[232  53] ; [145  67],[216.18712274  68.81287726] ; [160.81287726  51.18712274],1
u4,1,0.001748,9.797156,[ 16 270] ; [  1 213],[  9.724 276.276] ; [  7.276 206.724],0
d5,1,0.002,9.549702,[243  42] ; [158  55],[229.48795181  55.51204819] ; [171.51204819  41.48795181],0
p5,1,0.002652,9.032434,[ 45 236] ; [ 15 197],[ 34.19878296 246.80121704] ; [ 25.80121704 186.19878296],0
v3,1,0.006008,7.547991,[125 147] ; [ 69 137],[110.39330544 161.60669456] ; [ 83.60669456 122.39330544],0
d2,1,0.006132,7.511012,[159 127] ; [ 92 121],[143.85971944 142.14028056] ; [107.14028056 105.85971944],0
p12,1,0.011205,6.432546,[ 37 246] ; [ 13 199],[ 28.58585859 254.41414141] ; [ 21.41414141 190.58585859],0
r4,1,0.013376,6.118693,[272  14] ; [191  23],[264.836  21.164] ; [198.164  15.836],0
