Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,45.498151,[50 26] ; [13 76],[29.01818182 46.98181818] ; [33.98181818 55.01818182],1
s3,1,0.0,41.891888,[56 20] ; [20 67],[35.43558282 40.56441718] ; [40.56441718 46.43558282],1
s8,1,0.0,30.863708,[35 42] ; [ 7 82],[19.48192771 57.51807229] ; [22.51807229 66.48192771],1
s7,1,2e-06,22.799677,[36 38] ; [12 74],[22.2 51.8] ; [25.8 60.2],1
s5,1,1e-05,19.595554,[26 49] ; [ 6 81],[14.81481481 60.18518519] ; [17.18518519 69.81481481],1
r4,1,0.00011,14.955031,[66 11] ; [52 37],[54.73493976 22.26506024] ; [63.26506024 25.73493976],1
s4,1,0.000258,13.354687,[25 50] ; [ 9 80],[15.54878049 59.45121951] ; [18.45121951 70.54878049],1
r1,1,0.0003,13.067484,[56 21] ; [40 49],[44.53012048 32.46987952] ; [51.46987952 37.53012048],1
n5,1,0.000395,12.554348,[56 21] ; [40 48],[44.8 32.2] ; [51.2 36.8],1
u3,1,0.00062,11.713613,[27 13] ; [18 38],[18.75 21.25] ; [26.25 29.75],1
p4,1,0.002433,9.190354,[37 40] ; [22 65],[27.70121951 49.29878049] ; [31.29878049 55.70121951],0
r3,1,0.009505,6.725406,[70  6] ; [68 20],[63.95121951 12.04878049] ; [74.04878049 13.95121951],0
p10,1,0.010557,6.538362,[52 25] ; [41 45],[43.93251534 33.06748466] ; [49.06748466 36.93251534],0
n6,1,0.027543,4.856459,[62 15] ; [58 31],[55.6626506 21.3373494] ; [64.3373494 24.6626506],0
a7,1,0.031585,4.620857,[55 22] ; [48 39],[48.3597561 28.6402439] ; [54.6402439 32.3597561],0
d3,1,0.038017,4.30428,[47 30] ; [39 48],[40.37804878 36.62195122] ; [45.62195122 41.37804878],0
v4,1,0.039175,4.253252,[70  7] ; [69 18],[65.26219512 11.73780488] ; [73.73780488 13.26219512],0
p3,1,0.048939,3.87743,[27 50] ; [19 70],[21.3373494 55.6626506] ; [24.6626506 64.3373494],0
n4,1,0.053929,3.71488,[47 30] ; [41 48],[40.81927711 36.18072289] ; [47.18072289 41.81927711],0
p11,1,0.053962,3.713879,[56 21] ; [52 37],[50.09638554 26.90361446] ; [57.90361446 31.09638554],0
p6,1,0.05837,3.583113,[25 52] ; [17 70],[19.7195122 57.2804878] ; [22.2804878 64.7195122],0
p7,1,0.08816,2.907661,[41 34] ; [35 50],[35.625 39.375] ; [40.375 44.625],0
p2,1,0.10505,2.627156,[58 19] ; [56 32],[53.2 23.8] ; [60.8 27.2],0
r2,1,0.105588,2.619048,[67 10] ; [68 20],[63. 14.] ; [72. 16.],0
p12,1,0.125905,2.342286,[ 4 73] ; [ 1 88],[ 2.31927711 74.68072289] ; [ 2.68072289 86.31927711],0
d5,1,0.175181,1.83804,[50 27] ; [48 40],[45.73333333 31.26666667] ; [52.26666667 35.73333333],0
p9,1,0.178065,1.813704,[50 25] ; [49 38],[45.83333333 29.16666667] ; [53.16666667 33.83333333],0
p8,1,0.194304,1.684677,[34 42] ; [31 58],[29.93939394 46.06060606] ; [35.06060606 53.93939394],0
a3,1,0.207202,1.590866,[36 41] ; [33 56],[32.0060241 44.9939759] ; [36.9939759 52.0060241],0
a6,1,0.295712,1.093431,[40 37] ; [39 50],[36.64457831 40.35542169] ; [42.35542169 46.64457831],0
d4,1,0.315649,1.006891,[51 26] ; [51 36],[47.8902439 29.1097561] ; [54.1097561 32.8902439],0
u2,1,0.316918,1.001625,[22 18] ; [25 31],[19.58333333 20.41666667] ; [27.41666667 28.58333333],0
n2,1,0.354383,0.8577,[16  6] ; [20 13],[14.4  7.6] ; [21.6 11.4],0
v3,1,0.383163,0.760528,[17 57] ; [15 71],[14.8 59.2] ; [17.2 68.8],0
b2,1,0.458795,0.548832,[ 7 32] ; [12 37],[ 8.42045455 30.57954545] ; [10.57954545 38.42045455],0
b3,1,0.458795,0.548832,[ 7 32] ; [12 37],[ 8.42045455 30.57954545] ; [10.57954545 38.42045455],0
a1,1,0.535349,0.384227,[ 3 74] ; [ 2 87],[ 2.31927711 74.68072289] ; [ 2.68072289 86.31927711],0
s1,1,0.556715,0.345423,[ 5 71] ; [ 4 85],[ 4.14545455 71.85454545] ; [ 4.85454545 84.14545455],0
p1,1,0.571733,0.319792,[ 7 69] ; [ 6 82],[ 6.02439024 69.97560976] ; [ 6.97560976 81.02439024],0
a8,1,0.590547,0.289491,[ 9 64] ; [ 8 75],[ 7.95512821 65.04487179] ; [ 9.04487179 73.95512821],0
b1,1,0.629636,0.232555,[34 43] ; [36 53],[32.46987952 44.53012048] ; [37.53012048 51.46987952],0
b5,1,0.659484,0.194151,[45 32] ; [55 34],[46.38554217 30.61445783] ; [53.61445783 35.38554217],0
d1,1,0.685745,0.163731,[22 55] ; [28 61],[23.19277108 53.80722892] ; [26.80722892 62.19277108],0
b4,1,0.694902,0.15383,[49 28] ; [54 35],[47.77710843 29.22289157] ; [55.22289157 33.77710843],0
v2,1,0.738574,0.111384,[22 51] ; [23 60],[21.05769231 51.94230769] ; [23.94230769 59.05769231],0
a4,1,0.763236,0.090742,[10 67] ; [13 76],[10.6686747 66.3313253] ; [12.3313253 76.6686747],0
d2,1,0.808197,0.058929,[18 59] ; [22 66],[18.66666667 58.33333333] ; [21.33333333 66.66666667],0
n3,1,0.841411,0.040035,[13  9] ; [21 13],[13.35714286  8.64285714] ; [20.64285714 13.35714286],0
u1,1,0.856498,0.032701,[ 3 74] ; [ 3 86],[ 2.78313253 74.21686747] ; [ 3.21686747 85.78313253],0
