Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,2.2e-05,18.014384,[11 63] ; [23 22],[21.14285714 52.85714286] ; [12.85714286 32.14285714],1
p2,1,0.000157,14.283407,[35 39] ; [37  8],[44.77310924 29.22689076] ; [27.22689076 17.77310924],1
p3,1,0.000259,13.348504,[16 58] ; [24 20],[25.08474576 48.91525424] ; [14.91525424 29.08474576],1
r4,1,0.00088,11.06342,[47 27] ; [41  4],[54.72268908 19.27731092] ; [33.27731092 11.72268908],1
p7,1,0.001565,10.000063,[23 50] ; [27 17],[31.1965812 41.8034188] ; [18.8034188 25.1965812],0
n6,1,0.003296,8.635712,[45 29] ; [38  6],[52.05084746 21.94915254] ; [30.94915254 13.05084746],0
p6,1,0.008306,6.966319,[ 9 64] ; [14 29],[14.47413793 58.52586207] ; [ 8.52586207 34.47413793],0
s6,1,0.016979,5.698545,[27 47] ; [26 18],[33.23728814 40.76271186] ; [19.76271186 24.23728814],0
p5,1,0.0183,5.567238,[ 1 73] ; [ 5 40],[ 3.73109244 70.26890756] ; [ 2.26890756 42.73109244],0
r3,1,0.022446,5.210891,[54 19] ; [41  4],[58.77118644 14.22881356] ; [36.22881356  8.77118644],0
d3,1,0.025581,4.98409,[39 35] ; [33 12],[44.77310924 29.22689076] ; [27.22689076 17.77310924],0
u1,1,0.026942,4.894518,[ 7 67] ; [11 34],[11.19327731 62.80672269] ; [ 6.80672269 38.19327731],0
p11,1,0.027913,4.833461,[34 40] ; [30 15],[39.79831933 34.20168067] ; [24.20168067 20.79831933],0
v4,1,0.032657,4.563649,[55 18] ; [41  4],[59.38983051 13.61016949] ; [36.61016949  8.38983051],0
a7,1,0.03351,4.519556,[41 32] ; [34 11],[46.39830508 26.60169492] ; [28.60169492 16.39830508],0
v2,1,0.054837,3.687034,[25 48] ; [23 21],[29.94871795 43.05128205] ; [18.05128205 25.94871795],0
a3,1,0.058528,3.578604,[47 26] ; [21 24],[42.06779661 30.93220339] ; [25.93220339 19.06779661],0
d5,1,0.058577,3.577213,[49 25] ; [37  8],[53.4789916 20.5210084] ; [32.5210084 12.4789916],0
n2,1,0.066977,3.355592,[16 13] ; [8 1],[18.31578947 10.68421053] ; [5.68421053 3.31578947],0
p1,1,0.067463,3.343691,[ 4 69] ; [ 7 38],[ 6.80508475 66.19491525] ; [ 4.19491525 40.80508475],0
r1,1,0.080721,3.050326,[52 22] ; [38  7],[55.96638655 18.03361345] ; [34.03361345 10.96638655],0
s3,1,0.098838,2.724198,[30 43] ; [25 19],[34.31623932 38.68376068] ; [20.68376068 23.31623932],0
