Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,4e-06,21.041153,[21 83] ; [22 14],[31.94285714 72.05714286] ; [11.05714286 24.94285714],1
s2,1,7e-06,20.089391,[28 82] ; [24 12],[39.17808219 70.82191781] ; [12.82191781 23.17808219],1
s6,1,9.8e-05,15.169075,[43 68] ; [28  9],[53.25 57.75] ; [17.75 19.25],1
s3,1,0.000937,10.947974,[42 69] ; [25 11],[50.59183673 60.40816327] ; [16.40816327 19.59183673],1
p10,1,0.012376,6.256138,[24 85] ; [16 21],[29.8630137 79.1369863] ; [10.1369863 26.8630137],0
n5,1,0.044629,4.032623,[57 54] ; [26 11],[62.25 48.75] ; [20.75 16.25],0
s5,1,0.049198,3.868592,[18 93] ; [11 24],[22.04794521 88.95205479] ; [ 6.95205479 28.04794521],0
u2,1,0.062974,3.457288,[22 24] ; [10  3],[24.94915254 21.05084746] ; [7.05084746 5.94915254],0
p4,1,0.066766,3.360792,[43 66] ; [21 16],[47.78082192 61.21917808] ; [16.21917808 20.78082192],0
p2,1,0.075976,3.148936,[66 45] ; [28  9],[70.5 40.5] ; [23.5 13.5],0
r4,1,0.09839,2.73145,[85 26] ; [33  4],[88.5 22.5] ; [29.5  7.5],0
b1,1,0.104027,2.642694,[58 53] ; [25 12],[62.25 48.75] ; [20.75 16.25],0
v2,1,0.111558,2.532016,[44 65] ; [20 16],[48.11034483 60.88965517] ; [15.88965517 20.11034483],0
p5,1,0.1488,2.084507,[  3 108] ; [ 3 34],[  4.5 106.5] ; [ 1.5 35.5],0
p6,1,0.156732,2.005479,[21 88] ; [11 25],[24.05517241 84.94482759] ; [ 7.94482759 28.05517241],0
u3,1,0.175898,1.831942,[27 21] ; [10  3],[29.1147541 18.8852459] ; [7.8852459 5.1147541],0
v3,1,0.182231,1.779338,[32 76] ; [15 21],[35.25 72.75] ; [11.75 24.25],0
p1,1,0.201417,1.632067,[ 10 100] ; [ 1 36],[  8.23129252 101.76870748] ; [ 2.76870748 34.23129252],0
a8,1,0.211919,1.55827,[10 91] ; [ 1 32],[ 8.29104478 92.70895522] ; [ 2.70895522 30.29104478],0
d1,1,0.215174,1.536269,[47 64] ; [20 17],[50.25 60.75] ; [16.75 20.25],0
r3,1,0.216074,1.530256,[96 14] ; [35  2],[98.02721088 11.97278912] ; [32.97278912  4.02721088],0
p8,1,0.232898,1.423077,[36 75] ; [16 21],[39. 72.] ; [13. 24.],0
d5,1,0.236019,1.404219,[79 32] ; [30  7],[81.75 29.25] ; [27.25  9.75],0
b4,1,0.240292,1.378882,[66 45] ; [26 11],[69. 42.] ; [23. 14.],0
n4,1,0.271995,1.206657,[70 41] ; [27 10],[72.75 38.25] ; [24.25 12.75],0
p11,1,0.294281,1.099932,[58 53] ; [23 14],[60.75 50.25] ; [20.25 16.75],0
n2,1,0.315866,1.005987,[26 12] ; [10  2],[27.36 10.64] ; [8.64 3.36],0
r2,1,0.323863,0.973283,[98 12] ; [35  2],[99.52380952 10.47619048] ; [33.47619048  3.52380952],0
u1,1,0.341075,0.906387,[14 97] ; [ 7 30],[15.75 95.25] ; [ 5.25 31.75],0
n1,1,0.358795,0.842105,[13 25] ; [5 5],[14.25 23.75] ; [3.75 6.25],0
a3,1,0.385538,0.752968,[63 48] ; [24 13],[65.25 45.75] ; [21.75 15.25],0
a7,1,0.387747,0.745995,[74 36] ; [22 15],[71.83673469 38.16326531] ; [24.16326531 12.83673469],0
a1,1,0.401188,0.704762,[  5 106] ; [ 3 34],[  6. 105.] ; [ 2. 35.],0
n6,1,0.406172,0.689977,[76 35] ; [28  9],[78. 33.] ; [26. 11.],0
v1,1,0.426448,0.632479,[37 74] ; [15 22],[39. 72.] ; [13. 24.],0
a4,1,0.463352,0.537785,[40 70] ; [11 26],[38.16326531 71.83673469] ; [12.83673469 24.16326531],0
s4,1,0.48371,0.490488,[16 94] ; [ 7 29],[17.32876712 92.67123288] ; [ 5.67123288 30.32876712],0
p3,1,0.523789,0.406425,[35 74] ; [14 23],[36.58219178 72.41780822] ; [12.41780822 24.58219178],0
d2,1,0.599244,0.276138,[51 59] ; [19 18],[52.38095238 57.61904762] ; [17.61904762 19.38095238],0
r1,1,0.658159,0.195767,[83 28] ; [29  8],[84. 27.] ; [28.  9.],0
s1,1,0.684655,0.164933,[  7 103] ; [ 3 33],[  7.53424658 102.46575342] ; [ 2.46575342 33.53424658],0
p7,1,0.736312,0.113394,[54 55] ; [19 17],[54.87586207 54.12413793] ; [18.12413793 17.87586207],0
b3,1,0.756537,0.096119,[18 46] ; [ 7 21],[17.39130435 46.60869565] ; [ 7.60869565 20.39130435],0
b2,1,0.756537,0.096119,[18 46] ; [ 7 21],[17.39130435 46.60869565] ; [ 7.60869565 20.39130435],0
a6,1,0.845839,0.037803,[67 44] ; [23 14],[67.5 43.5] ; [22.5 14.5],0
d3,1,0.847446,0.037009,[64 47] ; [22 15],[64.5 46.5] ; [21.5 15.5],0
b5,1,0.848564,0.036462,[62 49] ; [20 17],[61.5 49.5] ; [20.5 16.5],0
d4,1,0.892223,0.018358,[79 31] ; [27 10],[79.31972789 30.68027211] ; [26.68027211 10.31972789],0
n3,1,0.894893,0.017454,[25 13] ; [7 4],[24.81632653 13.18367347] ; [7.18367347 3.81632653],0
a2,1,0.899208,0.016043,[19 92] ; [ 6 31],[18.75 92.25] ; [ 6.25 30.75],0
a5,1,0.923191,0.009296,[65 46] ; [22 15],[65.25 45.75] ; [21.75 15.25],0
