Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,50.544326,[15 60] ; [43  8],[34.52380952 40.47619048] ; [23.47619048 27.52380952],1
s6,1,0.0,35.570047,[24 53] ; [44  8],[40.58914729 36.41085271] ; [27.41085271 24.58914729],1
s7,1,0.0,27.976806,[17 58] ; [34 14],[31.09756098 43.90243902] ; [19.90243902 28.09756098],1
v1,1,4e-06,21.14589,[16 59] ; [31 19],[28.2 46.8] ; [18.8 31.2],1
s8,1,0.0001,15.142007,[19 58] ; [30 21],[29.4765625 47.5234375] ; [19.5234375 31.4765625],1
p9,1,0.000148,14.397278,[35 39] ; [42 10],[45.22222222 28.77777778] ; [31.77777778 20.22222222],1
r4,1,0.000659,11.601519,[47 30] ; [46  6],[55.51162791 21.48837209] ; [37.48837209 14.51162791],1
r3,1,0.000945,10.932538,[52 25] ; [48  4],[59.68992248 17.31007752] ; [40.31007752 11.68992248],1
v4,1,0.00151,10.066348,[53 24] ; [48  4],[60.28682171 16.71317829] ; [40.71317829 11.28682171],0
p6,1,0.001531,10.04117,[ 8 68] ; [17 34],[14.96062992 61.03937008] ; [10.03937008 40.96062992],0
p10,1,0.001917,9.627166,[34 41] ; [38 14],[42.51968504 32.48031496] ; [29.48031496 22.51968504],0
v2,1,0.002618,9.056286,[27 47] ; [32 18],[35.20967742 38.79032258] ; [23.79032258 26.20967742],0
u3,1,0.004475,8.080421,[10 20] ; [13  4],[14.68085106 15.31914894] ; [8.31914894 8.68085106],0
r1,1,0.005699,7.643225,[46 31] ; [43  9],[53.12403101 23.87596899] ; [35.87596899 16.12403101],0
s5,1,0.006383,7.438954,[11 63] ; [18 32],[17.30645161 56.69354839] ; [11.69354839 38.30645161],0
s4,1,0.017152,5.680777,[ 7 68] ; [13 39],[11.81102362 63.18897638] ; [ 8.18897638 43.81102362],0
u2,1,0.01797,5.599084,[10 19] ; [12  5],[13.86956522 15.13043478] ; [8.13043478 8.86956522],0
p4,1,0.018091,5.58733,[15 60] ; [20 31],[20.83333333 54.16666667] ; [14.16666667 36.83333333],0
s1,1,0.019803,5.429158,[ 3 74] ; [ 8 43],[ 6.6171875 70.3828125] ; [ 4.3828125 46.6171875],0
v3,1,0.024263,5.07574,[23 52] ; [24 23],[28.89344262 46.10655738] ; [18.10655738 28.89344262],0
b5,1,0.026005,4.955655,[35 42] ; [34 18],[41.18604651 35.81395349] ; [27.81395349 24.18604651],0
p11,1,0.029157,4.758327,[40 37] ; [37 15],[45.96124031 31.03875969] ; [31.03875969 20.96124031],0
p7,1,0.060991,3.510236,[20 55] ; [21 28],[24.7983871 50.2016129] ; [16.2016129 32.7983871],0
d1,1,0.084836,2.969723,[37 40] ; [33 19],[41.78294574 35.21705426] ; [28.21705426 23.78294574],0
r2,1,0.104172,2.640476,[62 11] ; [49  3],[64.824  8.176] ; [46.176  5.824],0
n3,1,0.113153,2.50963,[15 12] ; [12  3],[17.35714286  9.64285714] ; [9.64285714 5.35714286],0
u1,1,0.125047,2.352934,[11 66] ; [13 39],[14.3255814 62.6744186] ; [ 9.6744186 42.3255814],0
a1,1,0.127155,2.326904,[11 66] ; [ 3 49],[ 8.35658915 68.64341085] ; [ 5.64341085 46.35658915],0
d4,1,0.164875,1.928937,[53 24] ; [40 10],[56.38582677 20.61417323] ; [36.61417323 13.38582677],0
d5,1,0.172301,1.862805,[48 29] ; [37 13],[51.53543307 25.46456693] ; [33.46456693 16.53543307],0
d3,1,0.180509,1.793427,[40 37] ; [32 18],[43.65354331 33.34645669] ; [28.34645669 21.65354331],0
p12,1,0.186293,1.746691,[ 4 73] ; [ 6 46],[ 5.96899225 71.03100775] ; [ 4.03100775 47.96899225],0
n6,1,0.194082,1.686355,[55 21] ; [42  9],[58.04724409 17.95275591] ; [38.95275591 12.04724409],0
p3,1,0.245653,1.347856,[24 53] ; [21 30],[27.0703125 49.9296875] ; [17.9296875 33.0703125],0
a7,1,0.271903,1.207122,[46 31] ; [36 16],[48.94573643 28.05426357] ; [33.05426357 18.94573643],0
b2,1,0.280278,1.165742,[25 31] ; [12 24],[22.52173913 33.47826087] ; [14.47826087 21.52173913],0
b3,1,0.280278,1.165742,[25 31] ; [12 24],[22.52173913 33.47826087] ; [14.47826087 21.52173913],0
b4,1,0.31398,1.013858,[42 35] ; [33 19],[44.76744186 32.23255814] ; [30.23255814 21.76744186],0
a6,1,0.347763,0.881604,[51 26] ; [29 21],[48.50393701 28.49606299] ; [31.49606299 18.50393701],0
u4,1,0.359932,0.83813,[ 2 75] ; [ 3 49],[ 2.98449612 74.01550388] ; [ 2.01550388 49.98449612],0
a5,1,0.374301,0.789336,[49 28] ; [37 15],[51.33333333 25.66666667] ; [34.66666667 17.33333333],0
n1,1,0.450335,0.569808,[17 12] ; [7 8],[15.81818182 13.18181818] ; [8.18181818 6.81818182],0
d2,1,0.510996,0.432028,[36 39] ; [27 23],[37.8 37.2] ; [25.2 24.8],0
a8,1,0.586131,0.296427,[11 60] ; [ 6 44],[ 9.97520661 61.02479339] ; [ 7.02479339 42.97520661],0
a3,1,0.590789,0.289115,[47 28] ; [35 17],[48.42519685 26.57480315] ; [33.57480315 18.42519685],0
p8,1,0.622348,0.242581,[15 62] ; [12 40],[16.11627907 60.88372093] ; [10.88372093 41.11627907],0
p1,1,0.650568,0.205185,[ 7 70] ; [ 6 46],[ 7.75968992 69.24031008] ; [ 5.24031008 46.75968992],0
a4,1,0.810351,0.057587,[33 42] ; [24 28],[33.66141732 41.33858268] ; [23.33858268 28.66141732],0
b1,1,0.828115,0.047141,[40 37] ; [26 26],[39.39534884 37.60465116] ; [26.60465116 25.39534884],0
a2,1,0.82973,0.046245,[16 61] ; [10 42],[15.51937984 61.48062016] ; [10.48062016 41.51937984],0
p5,1,0.835608,0.043062,[ 7 70] ; [ 5 44],[ 7.33333333 69.66666667] ; [ 4.66666667 44.33333333],0
n5,1,0.880627,0.022552,[63 14] ; [42 10],[62.6744186 14.3255814] ; [42.3255814  9.6744186],0
n2,1,1.0,0.0,[22  8] ; [11  4],[22.  8.] ; [11.  4.],0
