Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,165.951348,[522   9] ; [25 21],[503.39168111  27.60831889] ; [43.60831889  2.39168111],1
r1,1,0.0,102.410045,[460  70] ; [14 35],[433.88601036  96.11398964] ; [40.11398964  8.88601036],1
r3,1,0.0,96.415258,[521  10] ; [31 15],[507.99306759  23.00693241] ; [44.00693241  1.99306759],1
v4,1,0.0,79.667649,[523   9] ; [34 13],[511.78583765  20.21416235] ; [45.21416235  1.78583765],1
a7,1,1.7e-05,18.456579,[393 139] ; [22 27],[380. 152.] ; [35. 14.],1
d4,1,5.7e-05,16.187017,[447  84] ; [30 19],[436.70172414  94.29827586] ; [40.29827586  8.70172414],1
n6,1,6.8e-05,15.85768,[492  40] ; [37 12],[484.38554217  47.61445783] ; [44.61445783  4.38554217],1
d1,1,7.5e-05,15.676506,[334 199] ; [17 33],[320.89708405 212.10291595] ; [30.10291595 19.89708405],1
d5,1,0.000102,15.108405,[454  78] ; [32 18],[444.24742268  87.75257732] ; [41.75257732  8.24742268],1
n4,1,0.001711,9.836433,[481  51] ; [38 12],[474.41237113  57.58762887] ; [44.58762887  5.41237113],0
p8,1,0.001808,9.734741,[326 195] ; [20 30],[315.70227671 205.29772329] ; [30.29772329 19.70227671],0
v1,1,0.002311,9.284816,[324 198] ; [18 28],[314.3028169 207.6971831] ; [27.6971831 18.3028169],0
a6,1,0.00281,8.926947,[375 157] ; [25 25],[365.63573883 166.36426117] ; [34.36426117 15.63573883],0
a5,1,0.003385,8.587215,[409 124] ; [29 21],[400.43567753 132.56432247] ; [37.56432247 12.43567753],0
s6,1,0.005657,7.656503,[379 140] ; [26 22],[370.71428571 148.28571429] ; [34.28571429 13.71428571],0
v3,1,0.006845,7.313071,[230 287] ; [12 37],[221.04946996 295.95053004] ; [20.95053004 28.04946996],0
p7,1,0.008856,6.851639,[373 147] ; [27 23],[364.9122807 155.0877193] ; [35.0877193 14.9122807],0
d3,1,0.010317,6.579381,[377 156] ; [26 23],[369.07044674 163.92955326] ; [33.92955326 15.07044674],0
d2,1,0.010755,6.50528,[275 257] ; [16 33],[266.45783133 265.54216867] ; [24.54216867 24.45783133],0
s5,1,0.012265,6.272113,[196 318] ; [ 9 37],[188.16071429 325.83928571] ; [16.83928571 29.16071429],0
p9,1,0.012339,6.26146,[477  48] ; [39 10],[471.95121951  53.04878049] ; [44.04878049  4.95121951],0
b1,1,0.013088,6.157181,[193 340] ; [27 23],[201.13207547 331.86792453] ; [18.86792453 31.13207547],0
p3,1,0.014461,5.980945,[298 234] ; [19 31],[289.76632302 242.23367698] ; [27.23367698 22.76632302],0
p4,1,0.01879,5.520956,[373 159] ; [27 23],[365.63573883 166.36426117] ; [34.36426117 15.63573883],0
a2,1,0.020201,5.39444,[144 389] ; [ 6 44],[137.135506 395.864494] ; [12.864494 37.135506],0
a3,1,0.021734,5.266928,[398 133] ; [30 20],[391.16695353 139.83304647] ; [36.83304647 13.16695353],0
u3,1,0.023662,5.119211,[77 58] ; [ 6 14],[72.29032258 62.70967742] ; [10.70967742  9.29032258],0
a8,1,0.026417,4.928497,[ 82 396] ; [ 2 43],[ 76.77246654 401.22753346] ; [ 7.22753346 37.77246654],0
p10,1,0.02726,4.874298,[467  61] ; [38 11],[462.11438475  65.88561525] ; [42.88561525  6.11438475],0
s3,1,0.036427,4.376989,[318 209] ; [21 26],[311.24216028 215.75783972] ; [27.75783972 19.24216028],0
s4,1,0.054456,3.698673,[ 83 442] ; [13 36],[ 87.80487805 437.19512195] ; [ 8.19512195 40.80487805],0
v2,1,0.055044,3.68074,[303 210] ; [22 27],[296.66370107 216.33629893] ; [28.33629893 20.66370107],0
p11,1,0.057307,3.613668,[450  83] ; [37 13],[445.23327616  87.76672384] ; [41.76672384  8.23327616],0
a4,1,0.064381,3.420772,[253 278] ; [17 33],[246.76419966 284.23580034] ; [23.23580034 26.76419966],0
