Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,49.525556,[33 44] ; [242  52],[57.0754717 19.9245283] ; [217.9245283  76.0754717],1
d2,1,0.0,31.399511,[20 58] ; [180 114],[41.93548387 36.06451613] ; [158.06451613 135.93548387],1
d1,1,0.0,29.216201,[31 47] ; [213  81],[51.16129032 26.83870968] ; [192.83870968 101.16129032],1
a4,1,0.0,28.80002,[17 61] ; [164 129],[38.05390836 39.94609164] ; [142.94609164 150.05390836],1
u1,1,5e-06,21.033087,[ 3 75] ; [ 84 210],[18.24193548 59.75806452] ; [ 68.75806452 225.24193548],1
d4,1,3.4e-05,17.154876,[54 24] ; [259  34],[65.80592992 12.19407008] ; [247.19407008  45.80592992],1
p9,1,0.000226,13.603839,[61 16] ; [274  20],[69.52830189  7.47169811] ; [265.47169811  28.52830189],1
v2,1,0.000292,13.12339,[32 44] ; [184  99],[45.7270195 30.2729805] ; [170.2729805 112.7270195],1
p10,1,0.000716,11.446935,[59 18] ; [266  27],[67.63513514  9.36486486] ; [257.36486486  35.63513514],1
r2,1,0.004089,8.244027,[68 10] ; [278  12],[73.33695652  4.66304348] ; [272.66304348  17.33695652],0
d3,1,0.00606,7.532378,[47 31] ; [223  71],[56.61290323 21.38709677] ; [213.38709677  80.61290323],0
b2,1,0.006374,7.441496,[10 36] ; [ 85 110],[18.13278008 27.86721992] ; [ 76.86721992 118.13278008],0
b3,1,0.006374,7.441496,[10 36] ; [ 85 110],[18.13278008 27.86721992] ; [ 76.86721992 118.13278008],0
s8,1,0.008119,7.006954,[30 48] ; [161 130],[40.37398374 37.62601626] ; [150.62601626 140.37398374],0
a6,1,0.009954,6.643194,[45 33] ; [214  80],[54.30645161 23.69354839] ; [204.69354839  89.30645161],0
r1,1,0.03493,4.448595,[58 20] ; [247  45],[64.2972973 13.7027027] ; [240.7027027  51.2972973],0
p11,1,0.040312,4.20471,[59 19] ; [251  43],[65. 13.] ; [245.  49.],0
d5,1,0.041335,4.162236,[61 17] ; [256  37],[66.64690027 11.35309973] ; [250.35309973  42.64690027],0
s7,1,0.06334,3.447688,[35 36] ; [169 106],[41.86127168 29.13872832] ; [162.13872832 112.86127168],0
p7,1,0.068964,3.307509,[53 24] ; [229  62],[59.00543478 17.99456522] ; [222.99456522  68.00543478],0
s5,1,0.072531,3.224795,[23 49] ; [123 159],[29.69491525 42.30508475] ; [116.30508475 165.69491525],0
v1,1,0.111526,2.53247,[40 36] ; [178 106],[46.02222222 29.97777778] ; [171.97777778 112.02222222],0
s2,1,0.129855,2.294236,[38 39] ; [171 119],[43.85013624 33.14986376] ; [165.14986376 124.85013624],0
a1,1,0.135524,2.228057,[ 2 76] ; [ 21 273],[ 4.82258065 73.17741935] ; [ 18.17741935 275.82258065],0
r4,1,0.165483,1.923395,[69  9] ; [274  20],[71.91935484  6.08064516] ; [271.08064516  22.91935484],0
v3,1,0.186019,1.748866,[28 45] ; [133 150],[33.01404494 39.98595506] ; [127.98595506 155.01404494],0
p6,1,0.208451,1.582149,[36 41] ; [160 132],[40.899729 36.100271] ; [155.100271 136.899729],0
p8,1,0.22335,1.482718,[50 28] ; [208  84],[54.38918919 23.61081081] ; [203.61081081  88.38918919],0
n4,1,0.269548,1.219044,[62 16] ; [249  45],[65.20967742 12.79032258] ; [245.79032258  48.20967742],0
u4,1,0.272741,1.202909,[ 1 77] ; [ 11 282],[ 2.52291105 75.47708895] ; [  9.47708895 283.52291105],0
s1,1,0.27733,1.180127,[ 4 73] ; [  8 285],[ 2.4972973 74.5027027] ; [  9.5027027 283.4972973],0
s6,1,0.280693,1.163729,[54 23] ; [217  68],[57.64364641 19.35635359] ; [213.35635359  71.64364641],0
p12,1,0.301761,1.066394,[ 7 71] ; [ 39 254],[ 9.67115903 68.32884097] ; [ 36.32884097 256.67115903],0
s3,1,0.360944,0.834607,[42 34] ; [177 113],[45.47540984 30.52459016] ; [173.52459016 116.47540984],0
u3,1,0.369327,0.805926,[26 19] ; [34 17],[28.125 16.875] ; [31.875 19.125],0
p1,1,0.379588,0.772035,[12 66] ; [ 34 257],[ 9.72357724 68.27642276] ; [ 36.27642276 254.72357724],0
v4,1,0.389608,0.740165,[76  2] ; [278  14],[74.62702703  3.37297297] ; [279.37297297  12.62702703],0
s4,1,0.458532,0.549477,[17 60] ; [ 53 236],[14.72677596 62.27322404] ; [ 55.27322404 233.72677596],0
a7,1,0.503094,0.448405,[55 22] ; [221  73],[57.28301887 19.71698113] ; [218.71698113  75.28301887],0
b5,1,0.5762,0.312419,[46 32] ; [163 131],[43.82258065 34.17741935] ; [165.17741935 128.82258065],0
n5,1,0.583775,0.300172,[62 16] ; [240  52],[63.66486486 14.33513514] ; [238.33513514  53.66486486],0
p5,1,0.588643,0.292469,[18 59] ; [ 60 232],[16.27642276 60.72357724] ; [ 61.72357724 230.27642276],0
a8,1,0.64116,0.217229,[ 8 63] ; [ 35 227],[ 9.16816817 61.83183183] ; [ 33.83183183 228.16816817],0
n1,1,0.669746,0.1819,[7 8] ; [19 28],[6.29032258 8.70967742] ; [19.70967742 27.29032258],0
n6,1,0.677908,0.17249,[69  9] ; [263  29],[69.98918919  8.01081081] ; [262.01081081  29.98918919],0
b1,1,0.690386,0.158668,[32 46] ; [128 166],[33.5483871 44.4516129] ; [126.4516129 167.5483871],0
u2,1,0.706385,0.141915,[26 19] ; [32 20],[26.90721649 18.09278351] ; [31.09278351 20.90721649],0
p2,1,0.713406,0.134899,[70  8] ; [266  26],[70.83243243  7.16756757] ; [265.16756757  26.83243243],0
b4,1,0.7797,0.078238,[47 31] ; [172 122],[45.91935484 32.08064516] ; [173.08064516 120.91935484],0
n2,1,0.816673,0.053743,[11  4] ; [33 14],[10.64516129  4.35483871] ; [33.35483871 13.64516129],0
n3,1,0.930315,0.007647,[11  4] ; [35 12],[11.12903226  3.87096774] ; [34.87096774 12.12903226],0
r3,1,0.957972,0.002777,[74  3] ; [281  11],[74.07859079  2.92140921] ; [280.92140921  11.07859079],0
