Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,36.097924,[ 2 43] ; [58 43],[18.49315068 26.50684932] ; [41.50684932 59.49315068],1
d5,1,0.0,26.342747,[16 29] ; [80 21],[29.5890411 15.4109589] ; [66.4109589 34.5890411],1
d3,1,7.7e-05,15.638794,[14 31] ; [67 34],[24.96575342 20.03424658] ; [56.03424658 44.96575342],1
a3,1,0.000119,14.81084,[14 30] ; [67 34],[24.57931034 19.42068966] ; [56.42068966 44.57931034],1
a7,1,0.000333,12.877294,[17 27] ; [71 30],[26.70344828 17.29655172] ; [61.29655172 39.70344828],1
v2,1,0.001506,10.070756,[ 7 36] ; [44 56],[15.33566434 27.66433566] ; [35.66433566 64.33566434],0
a5,1,0.006074,7.528277,[18 27] ; [65 36],[25.58219178 19.41780822] ; [57.41780822 43.58219178],0
d2,1,0.010614,6.528754,[14 31] ; [54 46],[21.10344828 23.89655172] ; [46.89655172 53.10344828],0
a2,1,0.01229,6.2685,[ 2 43] ; [21 80],[ 7.0890411 37.9109589] ; [15.9109589 85.0890411],0
r3,1,0.023165,5.156113,[28 16] ; [82 19],[33.37931034 10.62068966] ; [76.62068966 24.37931034],0
a6,1,0.023436,5.135894,[19 26] ; [63 38],[25.2739726 19.7260274] ; [56.7260274 44.2739726],0
u1,1,0.032446,4.574754,[ 1 44] ; [14 87],[ 4.62328767 40.37671233] ; [10.37671233 90.62328767],0
a4,1,0.03469,4.460348,[10 34] ; [41 59],[15.58333333 28.41666667] ; [35.41666667 64.58333333],0
r1,1,0.036978,4.351444,[24 20] ; [73 28],[29.43448276 14.56551724] ; [67.56551724 33.43448276],0
b4,1,0.076186,3.144448,[21 24] ; [63 38],[25.89041096 19.10958904] ; [58.10958904 42.89041096],0
n5,1,0.10054,2.696961,[27 17] ; [47 54],[22.45517241 21.54482759] ; [51.54482759 49.45517241],0
v3,1,0.101434,2.682847,[ 7 36] ; [29 70],[10.90140845 32.09859155] ; [25.09859155 73.90140845],0
s1,1,0.111348,2.534988,[ 6 37] ; [ 6 95],[ 3.58333333 39.41666667] ; [ 8.41666667 92.58333333],0
p3,1,0.127084,2.327762,[ 9 35] ; [33 67],[12.83333333 31.16666667] ; [29.16666667 70.83333333],0
r4,1,0.134328,2.241764,[24 21] ; [67 34],[28.04794521 16.95205479] ; [62.95205479 38.04794521],0
s6,1,0.16206,1.954901,[12 33] ; [39 62],[15.71917808 29.28082192] ; [35.28082192 65.71917808],0
p7,1,0.177485,1.818558,[22 21] ; [39 61],[18.34265734 24.65734266] ; [42.65734266 57.34265734],0
p6,1,0.204801,1.607804,[10 34] ; [14 85],[ 7.38461538 36.61538462] ; [16.61538462 82.38461538],0
r2,1,0.2126,1.553631,[33 11] ; [83 16],[35.69230769  8.30769231] ; [80.30769231 18.69230769],0
s2,1,0.229909,1.441421,[ 8 37] ; [27 73],[10.86206897 34.13793103] ; [24.13793103 75.86206897],0
s4,1,0.277042,1.181541,[ 9 36] ; [13 87],[ 6.82758621 38.17241379] ; [15.17241379 84.82758621],0
n4,1,0.316688,1.002578,[30 14] ; [60 41],[27.31034483 16.68965517] ; [62.68965517 38.31034483],0
n3,1,0.321659,0.982191,[13  7] ; [19 18],[11.22807018  8.77192982] ; [20.77192982 16.22807018],0
