Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,3.4e-05,17.183164,[49 55] ; [14 65],[35.80327869 68.19672131] ; [27.19672131 51.80327869],1
v1,1,0.000582,11.832125,[63 40] ; [28 51],[51.5 51.5] ; [39.5 39.5],1
p10,1,0.001081,10.682685,[91 15] ; [51 27],[81.80434783 24.19565217] ; [60.19565217 17.80434783],0
r3,1,0.004599,8.030904,[104   1] ; [72  8],[99.89189189  5.10810811] ; [76.10810811  3.89189189],0
s7,1,0.011797,6.341175,[61 42] ; [31 46],[52.64444444 50.35555556] ; [39.35555556 37.64444444],0
r1,1,0.018767,5.523135,[87 19] ; [53 26],[80.21621622 25.78378378] ; [59.78378378 19.21621622],0
d3,1,0.024174,5.082114,[75 31] ; [42 35],[67.7704918 38.2295082] ; [49.2295082 27.7704918],0
d5,1,0.028833,4.777541,[89 17] ; [55 23],[82.95652174 23.04347826] ; [61.04347826 16.95652174],0
a6,1,0.029979,4.710507,[79 27] ; [47 32],[72.19459459 33.80540541] ; [53.80540541 25.19459459],0
d4,1,0.032592,4.567084,[89 17] ; [56 23],[83.08108108 22.91891892] ; [61.91891892 17.08108108],0
d1,1,0.038134,4.299057,[60 46] ; [33 47],[53. 53.] ; [40. 40.],0
n4,1,0.044556,4.035384,[83 22] ; [52 27],[77.03804348 27.96195652] ; [57.96195652 21.03804348],0
a7,1,0.055825,3.657266,[76 30] ; [46 33],[69.9027027 36.0972973] ; [52.0972973 26.9027027],0
r2,1,0.057767,3.600367,[98  5] ; [69 10],[94.51098901  8.48901099] ; [72.48901099  6.51098901],0
s8,1,0.068062,3.329159,[49 57] ; [26 53],[42.97297297 63.02702703] ; [32.02702703 46.97297297],0
n5,1,0.074295,3.18548,[77 26] ; [50 30],[71.48087432 31.51912568] ; [55.51912568 24.48087432],0
p3,1,0.081156,3.041602,[52 54] ; [29 51],[46.16129032 59.83870968] ; [34.83870968 45.16129032],0
p9,1,0.187479,1.737316,[89 17] ; [61 19],[85.48387097 20.51612903] ; [64.51612903 15.48387097],0
b2,1,0.187679,1.735747,[24 51] ; [23 30],[27.5390625 47.4609375] ; [19.4609375 33.5390625],0
b3,1,0.187679,1.735747,[24 51] ; [23 30],[27.5390625 47.4609375] ; [19.4609375 33.5390625],0
s6,1,0.190057,1.717179,[71 34] ; [46 33],[66.76630435 38.23369565] ; [50.23369565 28.76630435],0
s2,1,0.19297,1.694795,[60 45] ; [38 42],[55.62162162 49.37837838] ; [42.37837838 37.62162162],0
p11,1,0.248844,1.329784,[76 30] ; [51 29],[72.37634409 33.62365591] ; [54.62365591 25.37634409],0
n1,1,0.263011,1.252841,[ 6 18] ; [10 15],[ 7.83673469 16.16326531] ; [ 8.16326531 16.83673469],0
u1,1,0.279655,1.168766,[24 82] ; [13 67],[21.08602151 84.91397849] ; [15.91397849 64.08602151],0
n6,1,0.279778,1.168167,[86 18] ; [61 19],[83.08695652 20.91304348] ; [63.91304348 16.08695652],0
b1,1,0.282675,1.154182,[42 64] ; [38 42],[45.59139785 60.40860215] ; [34.40860215 45.59139785],0
a8,1,0.292849,1.106475,[20 77] ; [10 60],[17.4251497 79.5748503] ; [12.5748503 57.4251497],0
a5,1,0.311645,1.023689,[75 31] ; [51 29],[71.80645161 34.19354839] ; [54.19354839 25.80645161],0
r4,1,0.329174,0.952146,[94 12] ; [67 13],[91.75268817 14.24731183] ; [69.24731183 10.75268817],0
s4,1,0.329792,0.949715,[19 87] ; [10 69],[16.61621622 89.38378378] ; [12.38378378 66.61621622],0
n2,1,0.333425,0.935551,[17  8] ; [20  5],[18.5  6.5] ; [18.5  6.5],0
p4,1,0.352254,0.865322,[51 55] ; [44 36],[54.13978495 51.86021505] ; [40.86021505 39.13978495],0
