Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.938515,[30 83] ; [33 16],[43.94444444 69.05555556] ; [19.05555556 29.94444444],1
s8,1,3e-06,21.902171,[18 96] ; [25 24],[30.07361963 83.92638037] ; [12.92638037 36.07361963],1
s6,1,4.4e-05,16.676177,[44 70] ; [36 13],[55.95092025 58.04907975] ; [24.04907975 24.95092025],1
s4,1,4.5e-05,16.66177,[ 10 104] ; [17 32],[18.88343558 95.11656442] ; [ 8.11656442 40.88343558],1
s5,1,0.00028,13.196431,[13 97] ; [17 29],[21.15384615 88.84615385] ; [ 8.84615385 37.15384615],1
s3,1,0.00056,11.904762,[46 66] ; [34 14],[56. 56.] ; [24. 24.],1
p10,1,0.003951,8.306317,[54 58] ; [35 13],[62.3 49.7] ; [26.7 21.3],0
u3,1,0.012159,6.287519,[23 23] ; [13  2],[27.14754098 18.85245902] ; [8.85245902 6.14754098],0
v1,1,0.013116,6.153342,[39 72] ; [27 21],[46.0754717 64.9245283] ; [19.9245283 28.0754717],0
p9,1,0.018455,5.552452,[65 48] ; [37 11],[71.59006211 41.40993789] ; [30.40993789 17.59006211],0
p6,1,0.027413,4.86464,[19 90] ; [16 32],[24.29936306 84.70063694] ; [10.70063694 37.29936306],0
v2,1,0.033487,4.520713,[41 67] ; [26 20],[46.98701299 61.01298701] ; [20.01298701 25.98701299],0
v4,1,0.034168,4.486298,[88 26] ; [43  4],[92.75776398 21.24223602] ; [38.24223602  8.75776398],0
u2,1,0.039417,4.242799,[26 21] ; [12  2],[29.27868852 17.72131148] ; [8.72131148 5.27868852],0
p7,1,0.041228,4.166627,[46 64] ; [28 19],[51.84713376 58.15286624] ; [22.15286624 24.84713376],0
r3,1,0.050575,3.822298,[90 24] ; [44  4],[94.2962963 19.7037037] ; [39.7037037  8.2962963],0
d3,1,0.05242,3.762306,[59 54] ; [33 15],[64.57142857 48.42857143] ; [27.42857143 20.57142857],0
n2,1,0.05872,3.573178,[26 15] ; [15  2],[28.98275862 12.01724138] ; [12.01724138  4.98275862],0
p2,1,0.075719,3.154471,[69 44] ; [37 12],[73.9382716 39.0617284] ; [32.0617284 16.9382716],0
a1,1,0.0881,2.90875,[ 11 103] ; [ 1 48],[  8.39263804 105.60736196] ; [ 3.60736196 45.39263804],0
d5,1,0.111612,2.53125,[76 38] ; [38 10],[80.22222222 33.77777778] ; [33.77777778 14.22222222],0
a6,1,0.144292,2.131579,[72 42] ; [36 12],[76. 38.] ; [32. 16.],0
p11,1,0.210004,1.571396,[60 54] ; [31 18],[63.64417178 50.35582822] ; [27.35582822 21.64417178],0
n1,1,0.2217,1.493333,[13 27] ; [8 8],[15. 25.] ; [ 6. 10.],0
a3,1,0.223161,1.483928,[67 46] ; [34 15],[70.45061728 42.54938272] ; [30.54938272 18.45061728],0
p4,1,0.270526,1.214076,[40 72] ; [22 27],[43.13043478 68.86956522] ; [18.86956522 30.13043478],0
d4,1,0.285533,1.140563,[81 33] ; [38 10],[83.74074074 30.25925926] ; [35.25925926 12.74074074],0
r2,1,0.319015,0.992982,[94 19] ; [42  5],[96.05 16.95] ; [39.95  7.05],0
