Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.001253,10.41116,[ 8 34] ; [19 16],[14.72727273 27.27272727] ; [12.27272727 22.72727273],0
n6,1,0.002774,8.950427,[34  8] ; [17 18],[27.81818182 14.18181818] ; [23.18181818 11.81818182],0
s6,1,0.003081,8.758804,[15 28] ; [24 11],[21.5 21.5] ; [17.5 17.5],0
b4,1,0.003144,8.722163,[32 11] ; [15 21],[25.58227848 17.41772152] ; [21.41772152 14.58227848],0
d1,1,0.003669,8.440851,[26 17] ; [10 26],[19.59493671 23.40506329] ; [16.40506329 19.59493671],0
p6,1,0.013074,6.159066,[ 6 36] ; [13 20],[10.64 31.36] ; [ 8.36 24.64],0
s2,1,0.015052,5.910332,[13 29] ; [21 15],[18.30769231 23.69230769] ; [15.69230769 20.30769231],0
p4,1,0.016729,5.724555,[13 30] ; [20 15],[18.19230769 24.80769231] ; [14.80769231 20.19230769],0
s3,1,0.023726,5.114566,[15 27] ; [21 13],[19.89473684 22.10526316] ; [16.10526316 17.89473684],0
s8,1,0.024628,5.049829,[ 8 35] ; [15 21],[12.51898734 30.48101266] ; [10.48101266 25.51898734],0
p10,1,0.030409,4.686008,[22 20] ; [26  8],[26.52631579 15.47368421] ; [21.47368421 12.52631579],0
s4,1,0.032212,4.587191,[ 4 39] ; [10 26],[ 7.62025316 35.37974684] ; [ 6.37974684 29.62025316],0
n2,1,0.035422,4.424727,[11  9] ; [14  2],[13.88888889  6.11111111] ; [11.11111111  4.88888889],0
p2,1,0.113558,2.504,[27 16] ; [27  7],[30.15584416 12.84415584] ; [23.84415584 10.15584416],0
p3,1,0.12669,2.3326,[10 32] ; [14 21],[13.09090909 28.90909091] ; [10.90909091 24.09090909],0
d4,1,0.131894,2.270065,[36  7] ; [25 11],[33.20253165  9.79746835] ; [27.79746835  8.20253165],0
a6,1,0.144703,2.127218,[18 25] ; [21 15],[21.2278481 21.7721519] ; [17.7721519 18.2278481],0
d2,1,0.148032,2.092412,[20 23] ; [11 25],[16.87341772 26.12658228] ; [14.12658228 21.87341772],0
s5,1,0.148179,2.090902,[ 6 37] ; [ 9 24],[ 8.48684211 34.51315789] ; [ 6.51315789 26.48684211],0
b1,1,0.15526,2.019801,[17 26] ; [20 16],[20.13924051 22.86075949] ; [16.86075949 19.13924051],0
b3,1,0.175734,1.833333,[ 8 14] ; [ 4 18],[ 6. 16.] ; [ 6. 16.],0
b2,1,0.175734,1.833333,[ 8 14] ; [ 4 18],[ 6. 16.] ; [ 6. 16.],0
s7,1,0.182536,1.776854,[13 26] ; [17 18],[15.81081081 23.18918919] ; [14.18918919 20.81081081],0
d5,1,0.20531,1.604194,[32 11] ; [22 14],[29.39240506 13.60759494] ; [24.60759494 11.39240506],0
a4,1,0.217297,1.522132,[15 28] ; [ 8 28],[12.51898734 30.48101266] ; [10.48101266 25.51898734],0
a2,1,0.217857,1.518429,[ 6 37] ; [ 2 34],[ 4.35443038 38.64556962] ; [ 3.64556962 32.35443038],0
u2,1,0.2238,1.479839,[ 6 11] ; [8 6],[7.67741935 9.32258065] ; [6.32258065 7.67741935],0
v4,1,0.228054,1.452955,[27 16] ; [25  8],[29.42105263 13.57894737] ; [22.57894737 10.42105263],0
p9,1,0.273472,1.199249,[26 15] ; [27  9],[28.22077922 12.77922078] ; [24.77922078 11.22077922],0
v1,1,0.292369,1.108681,[14 26] ; [16 18],[16.21621622 23.78378378] ; [13.78378378 20.21621622],0
d3,1,0.293524,1.103386,[26 17] ; [17 18],[23.70512821 19.29487179] ; [19.29487179 15.70512821],0
n5,1,0.30024,1.073129,[22 21] ; [22 13],[24.25641026 18.74358974] ; [19.74358974 15.25641026],0
b5,1,0.350558,0.871437,[23 20] ; [23 13],[25.03797468 17.96202532] ; [20.96202532 15.03797468],0
p11,1,0.374273,0.789428,[27 16] ; [26 10],[28.84810127 14.15189873] ; [24.15189873 11.84810127],0
r2,1,0.384042,0.757724,[22 20] ; [20 12],[23.83783784 18.16216216] ; [18.16216216 13.83783784],0
a5,1,0.446541,0.579418,[24 19] ; [17 19],[22.3164557 20.6835443] ; [18.6835443 17.3164557],0
n3,1,0.457868,0.551102,[13  6] ; [9 7],[11.94285714  7.05714286] ; [10.05714286  5.94285714],0
s1,1,0.503224,0.44813,[ 2 41] ; [ 3 33],[ 2.72151899 40.27848101] ; [ 2.27848101 33.72151899],0
