Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1.6e-05,18.650068,[34 26] ; [14 56],[22.15384615 37.84615385] ; [25.84615385 44.15384615],1
s5,1,6.5e-05,15.948748,[24 34] ; [ 7 60],[14.384 43.616] ; [16.616 50.384],1
s3,1,7.3e-05,15.721757,[39 20] ; [21 47],[27.87401575 31.12598425] ; [32.12598425 35.87401575],1
p9,1,8.8e-05,15.388323,[48 11] ; [33 36],[37.3359375 21.6640625] ; [43.6640625 25.3359375],1
s8,1,0.000194,13.884002,[25 35] ; [ 9 61],[15.69230769 44.30769231] ; [18.30769231 51.69230769],1
s7,1,0.001029,10.774856,[26 34] ; [11 55],[17.61904762 42.38095238] ; [19.38095238 46.61904762],0
p10,1,0.002417,9.202404,[41 18] ; [29 39],[32.51968504 26.48031496] ; [37.48031496 30.51968504],0
r4,1,0.018461,5.551886,[51  9] ; [47 23],[45.23076923 14.76923077] ; [52.76923077 17.23076923],0
v1,1,0.01977,5.432099,[28 31] ; [19 50],[21.6640625 37.3359375] ; [25.3359375 43.6640625],0
p8,1,0.020458,5.37241,[29 31] ; [20 50],[22.61538462 37.38461538] ; [26.38461538 43.61538462],0
n6,1,0.020703,5.35163,[42 18] ; [35 35],[35.53846154 24.46153846] ; [41.46153846 28.53846154],0
r3,1,0.049465,3.859518,[57  3] ; [59 11],[53.53846154  6.46153846] ; [62.46153846  7.53846154],0
d2,1,0.049465,3.859518,[ 3 57] ; [11 59],[ 6.46153846 53.53846154] ; [ 7.53846154 62.46153846],0
p12,1,0.064044,3.429436,[ 5 55] ; [ 1 68],[ 2.79069767 57.20930233] ; [ 3.20930233 65.79069767],0
b1,1,0.072557,3.224206,[19 41] ; [33 37],[24. 36.] ; [28. 42.],0
u2,1,0.109376,2.56322,[17  8] ; [16 18],[13.98305085 11.01694915] ; [19.01694915 14.98305085],0
p3,1,0.117685,2.447868,[25 35] ; [20 50],[20.76923077 39.23076923] ; [24.23076923 45.76923077],0
u3,1,0.130719,2.283951,[16  9] ; [15 19],[13.13559322 11.86440678] ; [17.86440678 16.13559322],0
a6,1,0.143092,2.144384,[36 24] ; [33 37],[31.84615385 28.15384615] ; [37.15384615 32.84615385],0
v3,1,0.173811,1.849761,[17 42] ; [12 53],[13.7983871 45.2016129] ; [15.2016129 49.7983871],0
p5,1,0.174118,1.847126,[ 5 55] ; [ 2 67],[ 3.25581395 56.74418605] ; [ 3.74418605 65.25581395],0
a5,1,0.175131,1.838464,[32 28] ; [29 41],[28.15384615 31.84615385] ; [32.84615385 37.15384615],0
s4,1,0.176912,1.823377,[12 48] ; [ 8 62],[ 9.23076923 50.76923077] ; [10.76923077 59.23076923],0
d5,1,0.183485,1.769166,[34 26] ; [31 38],[30.23255814 29.76744186] ; [34.76744186 34.23255814],0
n2,1,0.202152,1.626759,[13  3] ; [13  8],[11.24324324  4.75675676] ; [14.75675676  6.24324324],0
s1,1,0.215374,1.534934,[ 2 58] ; [ 6 64],[ 3.69230769 56.30769231] ; [ 4.30769231 65.69230769],0
r1,1,0.234552,1.413043,[42 18] ; [42 28],[38.76923077 21.23076923] ; [45.23076923 24.76923077],0
d4,1,0.250247,1.321925,[41 19] ; [41 29],[37.84615385 22.15384615] ; [44.15384615 25.84615385],0
v4,1,0.277836,1.177643,[54  5] ; [58 10],[52.03149606  6.96850394] ; [59.96850394  8.03149606],0
p11,1,0.287203,1.132687,[43 17] ; [44 26],[40.15384615 19.84615385] ; [46.84615385 23.15384615],0
p4,1,0.299466,1.07657,[25 35] ; [23 47],[22.15384615 37.84615385] ; [25.84615385 44.15384615],0
a1,1,0.33839,0.91652,[ 5 55] ; [ 3 67],[ 3.69230769 56.30769231] ; [ 4.30769231 65.69230769],0
v2,1,0.341058,0.90645,[24 33] ; [23 45],[21.432 35.568] ; [25.568 42.432],0
d3,1,0.364709,0.821613,[30 30] ; [29 40],[27.44186047 32.55813953] ; [31.55813953 37.44186047],0
a7,1,0.377374,0.779239,[41 19] ; [42 27],[38.60465116 21.39534884] ; [44.39534884 24.60465116],0
p6,1,0.460465,0.544763,[10 47] ; [16 54],[11.66929134 45.33070866] ; [14.33070866 55.66929134],0
n1,1,0.490298,0.475872,[ 3 13] ; [ 6 15],[ 3.89189189 12.10810811] ; [ 5.10810811 15.89189189],0
a4,1,0.526166,0.401791,[11 49] ; [16 54],[12.46153846 47.53846154] ; [14.53846154 55.46153846],0
a8,1,0.546419,0.363771,[ 6 50] ; [ 5 61],[ 5.04918033 50.95081967] ; [ 5.95081967 60.04918033],0
p7,1,0.58747,0.294312,[32 28] ; [33 35],[30.46875 29.53125] ; [34.53125 33.46875],0
b4,1,0.600794,0.273801,[37 23] ; [40 30],[35.53846154 24.46153846] ; [41.46153846 28.53846154],0
r2,1,0.603355,0.269965,[50  8] ; [58 12],[48.9375  9.0625] ; [59.0625 10.9375],0
p1,1,0.650009,0.205889,[ 4 56] ; [ 6 62],[ 4.6875 55.3125] ; [ 5.3125 62.6875],0
u1,1,0.65223,0.2031,[ 1 59] ; [ 2 68],[ 1.38461538 58.61538462] ; [ 1.61538462 68.38461538],0
a3,1,0.748224,0.103029,[33 27] ; [36 33],[32.09302326 27.90697674] ; [36.90697674 32.09302326],0
p2,1,0.77472,0.081914,[43 17] ; [51 18],[43.72093023 16.27906977] ; [50.27906977 18.72093023],0
a2,1,0.778333,0.079238,[ 2 58] ; [ 3 67],[ 2.30769231 57.69230769] ; [ 2.69230769 67.30769231],0
b5,1,0.806096,0.060253,[33 27] ; [40 30],[33.69230769 26.30769231] ; [39.30769231 30.69230769],0
n4,1,0.84616,0.037644,[23 37] ; [28 42],[23.53846154 36.46153846] ; [27.46153846 42.53846154],0
n3,1,0.935518,0.006545,[11  5] ; [14  6],[11.11111111  4.88888889] ; [13.88888889  6.11111111],0
b3,1,0.96395,0.002043,[ 8 22] ; [11 31],[ 7.91666667 22.08333333] ; [11.08333333 30.91666667],0
b2,1,0.96395,0.002043,[ 8 22] ; [11 31],[ 7.91666667 22.08333333] ; [11.08333333 30.91666667],0
