Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,52.307381,[202  87] ; [41 87],[168.41007194 120.58992806] ; [74.58992806 53.41007194],1
p6,1,0.0,38.764567,[155 131] ; [25 96],[126.48648649 159.51351351] ; [53.51351351 67.48648649],1
p8,1,0.0,35.27827,[204  82] ; [50 74],[177.1804878 108.8195122] ; [76.8195122 47.1804878],1
n5,1,1e-06,24.242276,[254  33] ; [87 40],[236.39371981  50.60628019] ; [104.60628019  22.39371981],1
n4,1,3e-06,21.725094,[254  34] ; [88 39],[237.33975904  50.66024096] ; [104.66024096  22.33975904],1
p7,1,1e-05,19.461171,[224  63] ; [69 53],[205.60146699  81.39853301] ; [87.39853301 34.60146699],1
p5,1,2.8e-05,17.533491,[ 57 232] ; [  5 123],[ 42.96882494 246.03117506] ; [ 19.03117506 108.96882494],1
d1,1,3.8e-05,16.987117,[199  90] ; [61 67],[180.19184652 108.80815348] ; [79.80815348 48.19184652],1
d2,1,0.000221,13.643355,[160 128] ; [46 82],[142.61538462 145.38461538] ; [63.38461538 64.61538462],1
n6,1,0.001306,10.334336,[259  28] ; [99 27],[248.77966102  38.22033898] ; [109.22033898  16.77966102],0
p10,1,0.001572,9.99247,[259  27] ; [99 26],[249.11922141  36.88077859] ; [108.88077859  16.11922141],0
d3,1,0.002551,9.103731,[222  67] ; [80 48],[209.29976019  79.70023981] ; [92.70023981 35.29976019],0
v3,1,0.002664,9.024559,[155 125] ; [49 76],[141.03703704 138.96296296] ; [62.96296296 62.03703704],0
s7,1,0.002895,8.872177,[159 113] ; [53 72],[145.24937028 126.75062972] ; [66.75062972 58.24937028],0
u1,1,0.003465,8.544658,[ 70 219] ; [ 15 113],[ 58.9088729 230.0911271] ; [ 26.0911271 101.9088729],0
s8,1,0.004644,8.013034,[157 129] ; [51 77],[143.69082126 142.30917874] ; [64.30917874 63.69082126],0
s2,1,0.006441,7.422708,[162 122] ; [54 73],[149.25547445 134.74452555] ; [66.74452555 60.25547445],0
a7,1,0.009071,6.808829,[224  64] ; [84 44],[213.23076923  74.76923077] ; [94.76923077 33.23076923],0
d5,1,0.018109,5.585606,[253  35] ; [101  27],[245.07692308  42.92307692] ; [108.92307692  19.07692308],0
s6,1,0.019391,5.465912,[209  73] ; [79 47],[199.05882353  82.94117647] ; [88.94117647 37.05882353],0
r4,1,0.02095,5.330966,[272  17] ; [112  16],[266.1294964  22.8705036] ; [117.8705036  10.1294964],0
p11,1,0.021307,5.301497,[246  43] ; [97 31],[237.7146283  51.2853717] ; [105.2853717  22.7146283],0
a2,1,0.02466,5.047613,[ 87 202] ; [ 25 103],[ 77.62110312 211.37889688] ; [34.37889688 93.62110312],0
a5,1,0.024897,5.031024,[234  55] ; [91 37],[225.23980815  63.76019185] ; [99.76019185 28.23980815],0
b3,1,0.035933,4.400286,[ 76 122] ; [36 32],[ 83.36842105 114.63157895] ; [28.63157895 39.36842105],0
b2,1,0.035933,4.400286,[ 76 122] ; [36 32],[ 83.36842105 114.63157895] ; [28.63157895 39.36842105],0
s5,1,0.046126,3.976974,[117 162] ; [39 85],[108. 171.] ; [48. 76.],0
p9,1,0.0626,3.467139,[263  24] ; [107  18],[257.74271845  29.25728155] ; [112.25728155  12.74271845],0
u4,1,0.08834,2.904371,[ 11 278] ; [  1 127],[  8.31654676 280.68345324] ; [  3.68345324 124.31654676],0
p12,1,0.092575,2.829016,[ 34 255] ; [  8 118],[ 29.24819277 259.75180723] ; [ 12.75180723 113.24819277],0
u3,1,0.112386,2.520342,[44 25] ; [14 16],[40.42424242 28.57575758] ; [17.57575758 12.42424242],0
p1,1,0.120604,2.409456,[ 32 256] ; [  8 120],[ 27.69230769 260.30769231] ; [ 12.30769231 115.69230769],0
a4,1,0.132467,2.263349,[144 143] ; [54 74],[136.93012048 150.06987952] ; [61.06987952 66.93012048],0
b1,1,0.136828,2.213279,[117 172] ; [42 86],[110.1942446 178.8057554] ; [48.8057554 79.1942446],0
a6,1,0.168542,1.895868,[204  85] ; [81 46],[197.99278846  91.00721154] ; [87.00721154 39.99278846],0
s3,1,0.295943,1.092386,[160 122] ; [65 62],[155.13447433 126.86552567] ; [69.86552567 57.13447433],0
v2,1,0.297965,1.083281,[201  83] ; [80 42],[196.56157635  87.43842365] ; [84.43842365 37.56157635],0
r3,1,0.300947,1.069992,[281   8] ; [120   6],[279.25060241   9.74939759] ; [121.74939759   4.25060241],0
u2,1,0.336864,0.922332,[37 32] ; [18 10],[39.12371134 29.87628866] ; [15.87628866 12.12371134],0
n1,1,0.354805,0.856199,[20 22] ; [11 19],[18.08333333 23.91666667] ; [12.91666667 17.08333333],0
v4,1,0.416059,0.661421,[278   9] ; [120   6],[276.57627119  10.42372881] ; [121.42372881   4.57627119],0
r2,1,0.431162,0.619691,[272  14] ; [122   4],[273.50485437  12.49514563] ; [120.49514563   5.50485437],0
b5,1,0.431821,0.617921,[178 111] ; [84 44],[181.57793765 107.42206235] ; [80.42206235 47.57793765],0
s4,1,0.458394,0.549813,[ 44 242] ; [ 16 111],[ 41.5496368 244.4503632] ; [ 18.4503632 108.5496368],0
a8,1,0.464605,0.534778,[ 38 216] ; [21 96],[ 40.393531 213.606469] ; [18.606469 98.393531],0
r1,1,0.546121,0.364312,[244  43] ; [105  22],[241.93961353  45.06038647] ; [107.06038647  19.93961353],0
a1,1,0.571411,0.320328,[ 15 274] ; [  5 123],[ 13.86091127 275.13908873] ; [  6.13908873 121.86091127],0
d4,1,0.6418,0.216396,[248  40] ; [108  20],[246.46153846  41.53846154] ; [109.53846154  18.46153846],0
