Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,87.829028,[257  58] ; [51 87],[214.17218543 100.82781457] ; [93.82781457 44.17218543],1
n6,1,4e-06,21.293259,[254  60] ; [84 55],[234.28697572  79.71302428] ; [103.71302428  35.28697572],1
p11,1,7.1e-05,15.78034,[244  72] ; [82 57],[226.40879121  89.59120879] ; [99.59120879 39.40879121],1
a4,1,7.3e-05,15.732892,[138 175] ; [ 34 105],[119.10619469 193.89380531] ; [52.89380531 86.10619469],1
a5,1,0.000201,13.825547,[227  89] ; [75 64],[209.74065934 106.25934066] ; [92.25934066 46.74065934],1
a8,1,0.00157,9.995028,[ 45 243] ; [  6 123],[ 35.22302158 252.77697842] ; [ 15.77697842 113.22302158],0
s7,1,0.0022,9.374615,[113 186] ; [ 30 102],[ 99.20417633 199.79582367] ; [43.79582367 88.20417633],0
n1,1,0.00251,9.133525,[35 44] ; [10 43],[26.93181818 52.06818182] ; [18.06818182 34.93181818],0
p10,1,0.00369,8.430599,[235  79] ; [84 53],[222.09756098  91.90243902] ; [96.90243902 40.09756098],0
a2,1,0.004186,8.201437,[ 70 246] ; [ 15 124],[ 59.03296703 256.96703297] ; [ 25.96703297 113.03296703],0
d2,1,0.004657,8.008172,[144 170] ; [44 95],[130.31346578 183.68653422] ; [57.68653422 81.31346578],0
p3,1,0.007629,7.118463,[122 192] ; [ 36 103],[109.5187638 204.4812362] ; [48.4812362 90.5187638],0
d5,1,0.01152,6.383338,[246  69] ; [93 46],[235.2092511  79.7907489] ; [103.7907489  35.2092511],0
r2,1,0.011712,6.353942,[282  28] ; [115  24],[274.09799555  35.90200445] ; [122.90200445  16.09799555],0
u1,1,0.012012,6.309078,[ 47 269] ; [  9 130],[ 38.89230769 277.10769231] ; [ 17.10769231 121.89230769],0
r1,1,0.012339,6.261446,[239  75] ; [90 49],[228.04856512  85.95143488] ; [100.95143488  38.04856512],0
s8,1,0.014967,5.920291,[101 214] ; [ 29 110],[ 90.19823789 224.80176211] ; [39.80176211 99.19823789],0
d1,1,0.023509,5.130515,[166 150] ; [57 82],[154.87472527 161.12527473] ; [68.12527473 70.87472527],0
s6,1,0.024484,5.059995,[167 147] ; [58 81],[155.9602649 158.0397351] ; [69.0397351 69.9602649],0
s2,1,0.026345,4.933226,[118 196] ; [ 37 101],[107.67699115 206.32300885] ; [47.32300885 90.67699115],0
r4,1,0.030176,4.699234,[260  56] ; [102  37],[251.41098901  64.58901099] ; [110.58901099  28.41098901],0
v3,1,0.035551,4.418513,[110 193] ; [34 97],[100.53456221 202.46543779] ; [43.46543779 87.53456221],0
a1,1,0.0413,4.163643,[ 18 298] ; [  2 137],[ 13.89010989 302.10989011] ; [  6.10989011 132.89010989],0
s3,1,0.04431,4.044717,[149 162] ; [52 86],[139.22271715 171.77728285] ; [61.77728285 76.22271715],0
a3,1,0.079626,3.072523,[212 102] ; [82 57],[203.78807947 110.21192053] ; [90.21192053 48.78807947],0
a6,1,0.093144,2.819174,[218  97] ; [85 54],[210.23127753 104.76872247] ; [92.76872247 46.23127753],0
r3,1,0.104357,2.637665,[284  31] ; [118  21],[278.92070485  36.07929515] ; [123.07929515  15.92070485],0
v1,1,0.109586,2.560187,[137 168] ; [50 86],[129.33106576 175.66893424] ; [57.66893424 78.33106576],0
p4,1,0.121797,2.394057,[141 174] ; [51 87],[133.50993377 181.49006623] ; [58.49006623 79.50993377],0
p1,1,0.131279,2.277312,[ 20 295] ; [  4 134],[ 16.68874172 298.31125828] ; [  7.31125828 130.68874172],0
s4,1,0.132766,2.259865,[ 34 281] ; [ 22 117],[ 38.85462555 276.14537445] ; [ 17.14537445 121.85462555],0
u3,1,0.149054,2.081905,[48 56] ; [32 23],[52.32704403 51.67295597] ; [27.67295597 27.32704403],0
p9,1,0.152375,2.048309,[233  78] ; [93 43],[226.81431767  84.18568233] ; [99.18568233 36.81431767],0
