Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,29.103161,[ 88 207] ; [43 23],[107.0498615 187.9501385] ; [23.9501385 42.0498615],1
p1,1,1e-06,24.049538,[ 26 275] ; [21 48],[ 38.23513514 262.76486486] ; [ 8.76486486 60.23513514],1
p12,1,1.1e-05,19.383433,[ 23 278] ; [18 51],[ 33.35405405 267.64594595] ; [ 7.64594595 61.35405405],1
s7,1,3.6e-05,17.072836,[140 145] ; [49 14],[154.78448276 130.21551724] ; [34.21551724 28.78448276],1
p6,1,0.000509,12.081015,[122 177] ; [43 24],[134.79508197 164.20491803] ; [30.20491803 36.79508197],1
p8,1,0.000777,11.294856,[183 118] ; [56 12],[194.95663957 106.04336043] ; [44.04336043 23.95663957],1
a1,1,0.000789,11.267475,[ 12 292] ; [10 59],[ 17.93029491 286.06970509] ; [ 4.06970509 64.93029491],1
p4,1,0.001455,10.134523,[229  75] ; [64  5],[238.79892761  65.20107239] ; [54.20107239 14.79892761],0
b5,1,0.005068,7.855069,[184 120] ; [29 40],[173.59785523 130.40214477] ; [39.40214477 29.59785523],0
n3,1,0.006428,7.426241,[38  5] ; [9 7],[34.25423729  8.74576271] ; [12.74576271  3.25423729],0
s6,1,0.006954,7.284799,[194 106] ; [54 12],[203.27868852  96.72131148] ; [44.72131148 21.27868852],0
r2,1,0.007563,7.134091,[292   9] ; [61  7],[287.94850949  13.05149051] ; [65.05149051  2.94850949],0
s1,1,0.009676,6.693643,[  5 297] ; [ 5 64],[  8.14016173 293.85983827] ; [ 1.85983827 67.14016173],0
n5,1,0.011784,6.343103,[229  72] ; [62  7],[236.73243243  64.26756757] ; [54.26756757 14.73243243],0
n6,1,0.023055,5.164331,[258  44] ; [65  3],[263.63783784  38.36216216] ; [59.36216216  8.63783784],0
v3,1,0.042923,4.098431,[130 162] ; [39 28],[137.45961003 154.54038997] ; [31.54038997 35.45961003],0
s8,1,0.060298,3.529166,[147 156] ; [41 26],[153.95675676 149.04324324] ; [34.04324324 32.95675676],0
p11,1,0.060958,3.511122,[244  60] ; [62  7],[249.39410188  54.60589812] ; [56.60589812 12.39410188],0
p7,1,0.070242,3.277359,[220  80] ; [57 11],[225.81521739  74.18478261] ; [51.18478261 16.81521739],0
u4,1,0.075887,3.150854,[  6 298] ; [ 4 65],[  8.15013405 295.84986595] ; [ 1.84986595 67.15013405],0
