Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,6e-05,16.090604,[29 47] ; [43 16],[40.53333333 35.46666667] ; [31.46666667 27.53333333],1
d4,1,0.002771,8.952632,[62 14] ; [33 24],[54.28571429 21.71428571] ; [40.71428571 16.28571429],0
d5,1,0.027036,4.88848,[57 19] ; [33 25],[51.04477612 24.95522388] ; [38.95522388 19.04477612],0
r3,1,0.035227,4.434159,[63 13] ; [39 19],[57.85074627 18.14925373] ; [44.14925373 13.85074627],0
p3,1,0.040089,4.214129,[26 48] ; [11 47],[20.74242424 53.25757576] ; [16.25757576 41.74242424],0
p8,1,0.051721,3.784779,[28 46] ; [12 43],[22.94573643 51.05426357] ; [17.05426357 37.94573643],0
r1,1,0.053004,3.743808,[54 21] ; [33 26],[48.69402985 26.30597015] ; [38.30597015 20.69402985],0
p9,1,0.063822,3.435182,[36 39] ; [36 20],[41.22137405 33.77862595] ; [30.77862595 25.22137405],0
d1,1,0.066577,3.365457,[35 41] ; [18 41],[29.83703704 46.16296296] ; [23.16296296 35.83703704],0
a1,1,0.081467,3.035393,[ 3 73] ; [ 7 52],[ 5.62962963 70.37037037] ; [ 4.37037037 54.62962963],0
d3,1,0.143242,2.142778,[47 29] ; [28 29],[42.85714286 33.14285714] ; [32.14285714 24.85714286],0
a5,1,0.150876,2.063369,[48 28] ; [30 29],[43.91111111 32.08888889] ; [34.08888889 24.91111111],0
n1,1,0.173689,1.850815,[ 8 19] ; [12 13],[10.38461538 16.61538462] ; [ 9.61538462 15.38461538],0
s1,1,0.195139,1.67839,[ 7 69] ; [ 2 55],[ 5.14285714 70.85714286] ; [ 3.85714286 53.14285714],0
u3,1,0.242501,1.365995,[14 11] ; [ 9 14],[11.97916667 13.02083333] ; [11.02083333 11.97916667],0
r4,1,0.243053,1.362797,[50 26] ; [33 26],[46.72592593 29.27407407] ; [36.27407407 22.72592593],0
v2,1,0.403273,0.698545,[32 40] ; [20 34],[29.71428571 42.28571429] ; [22.28571429 31.71428571],0
p7,1,0.408058,0.684451,[30 45] ; [26 29],[32.30769231 42.69230769] ; [23.69230769 31.30769231],0
p4,1,0.416151,0.661159,[27 48] ; [17 41],[24.81203008 50.18796992] ; [19.18796992 38.81203008],0
n3,1,0.422536,0.643251,[18  8] ; [14 10],[16.64  9.36] ; [15.36  8.64],0
b3,1,0.461971,0.541114,[ 9 30] ; [ 9 20],[10.32352941 28.67647059] ; [ 7.67647059 21.32352941],0
b2,1,0.461971,0.541114,[ 9 30] ; [ 9 20],[10.32352941 28.67647059] ; [ 7.67647059 21.32352941],0
p10,1,0.467312,0.528325,[32 43] ; [27 28],[34.03846154 40.96153846] ; [24.96153846 30.03846154],0
s6,1,0.487541,0.481948,[24 52] ; [22 37],[25.8962963 50.1037037] ; [20.1037037 38.8962963],0
n2,1,0.513121,0.427697,[16 11] ; [17  8],[17.13461538  9.86538462] ; [15.86538462  9.13461538],0
b4,1,0.534743,0.38537,[44 32] ; [31 28],[42.22222222 33.77777778] ; [32.77777778 26.22222222],0
a7,1,0.540286,0.37501,[49 27] ; [35 24],[47.28888889 28.71111111] ; [36.71111111 22.28888889],0
p2,1,0.547791,0.36129,[46 29] ; [32 25],[44.31818182 30.68181818] ; [33.68181818 23.31818182],0
a6,1,0.589642,0.290903,[45 31] ; [37 21],[46.50746269 29.49253731] ; [35.49253731 22.50746269],0
v3,1,0.605267,0.267124,[18 53] ; [12 44],[16.77165354 54.22834646] ; [13.22834646 42.77165354],0
s3,1,0.607444,0.263914,[31 44] ; [27 32],[32.46268657 42.53731343] ; [25.53731343 33.46268657],0
p6,1,0.629063,0.233333,[11 61] ; [10 44],[12. 60.] ; [ 9. 45.],0
a3,1,0.656286,0.198067,[50 26] ; [36 22],[48.7761194 27.2238806] ; [37.2238806 20.7761194],0
r2,1,0.6575,0.196575,[62 13] ; [47 12],[61.00746269 13.99253731] ; [47.99253731 11.00746269],0
s4,1,0.658218,0.195696,[11 65] ; [ 7 52],[10.13333333 65.86666667] ; [ 7.86666667 51.13333333],0
u1,1,0.711259,0.137023,[ 4 72] ; [ 4 55],[ 4.5037037 71.4962963] ; [ 3.4962963 55.5037037],0
s5,1,0.73637,0.113342,[10 61] ; [ 7 51],[ 9.35658915 61.64341085] ; [ 7.64341085 50.35658915],0
a4,1,0.766147,0.088458,[29 47] ; [24 35],[29.83703704 46.16296296] ; [23.16296296 35.83703704],0
p1,1,0.789579,0.071213,[ 6 69] ; [ 4 55],[ 5.59701493 69.40298507] ; [ 4.40298507 54.59701493],0
b5,1,0.819269,0.052205,[44 32] ; [33 26],[43.34814815 32.65185185] ; [33.65185185 25.34814815],0
p12,1,0.852038,0.034789,[ 1 73] ; [ 1 56],[ 1.12977099 72.87022901] ; [ 0.87022901 56.12977099],0
p11,1,0.871064,0.026344,[35 41] ; [28 31],[35.46666667 40.53333333] ; [27.53333333 31.46666667],0
s7,1,0.902286,0.015074,[13 55] ; [11 44],[13.26829268 54.73170732] ; [10.73170732 44.26829268],0
a2,1,0.932174,0.007244,[12 64] ; [ 9 50],[11.82222222 64.17777778] ; [ 9.17777778 49.82222222],0
u2,1,0.934143,0.006828,[15 11] ; [13 10],[14.85714286 11.14285714] ; [13.14285714  9.85714286],0
v4,1,0.944736,0.004805,[56 19] ; [43 15],[55.82706767 19.17293233] ; [43.17293233 14.82706767],0
s2,1,0.947159,0.004392,[21 55] ; [16 43],[20.82962963 55.17037037] ; [16.17037037 42.82962963],0
b1,1,0.956939,0.002916,[39 37] ; [30 29],[38.84444444 37.15555556] ; [30.15555556 28.84444444],0
v1,1,0.958238,0.002742,[27 49] ; [20 37],[26.85714286 49.14285714] ; [20.14285714 36.85714286],0
d2,1,0.978621,0.000718,[29 47] ; [22 36],[28.92537313 47.07462687] ; [22.07462687 35.92537313],0
