Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.011616,6.368603,[ 87 184] ; [17 14],[ 93.32450331 177.67549669] ; [10.67549669 20.32450331],0
a6,1,0.021915,5.252558,[185  90] ; [15 17],[179.15309446  95.84690554] ; [20.84690554 11.15309446],0
r1,1,0.029479,4.739447,[196  77] ; [17 15],[190.65245902  82.34754098] ; [22.34754098  9.65245902],0
a2,1,0.036192,4.388035,[ 48 227] ; [ 1 31],[ 43.89250814 231.10749186] ; [ 5.10749186 26.89250814],0
r2,1,0.064087,3.42832,[241  30] ; [24  7],[237.79801325  33.20198675] ; [27.20198675  3.79801325],0
u2,1,0.071868,3.239831,[52 54] ; [ 4 12],[48.6557377 57.3442623] ; [7.3442623 8.6557377],0
b1,1,0.077908,3.108021,[113 162] ; [ 8 24],[108.38762215 166.61237785] ; [12.61237785 19.38762215],0
r3,1,0.123025,2.378387,[239  33] ; [25  7],[236.21052632  35.78947368] ; [27.78947368  4.21052632],0
d2,1,0.123284,2.3751,[115 157] ; [ 9 23],[110.94736842 161.05263158] ; [13.05263158 18.94736842],0
a8,1,0.129345,2.300353,[ 31 219] ; [ 1 30],[ 28.46975089 221.53024911] ; [ 3.53024911 27.46975089],0
d5,1,0.134029,2.245201,[211  64] ; [20 11],[207.59803922  67.40196078] ; [23.40196078  7.59803922],0
a4,1,0.1516,2.056075,[113 161] ; [ 9 23],[109.24183007 164.75816993] ; [12.75816993 19.24183007],0
r4,1,0.190256,1.715631,[217  58] ; [22 10],[214.08794788  60.91205212] ; [24.91205212  7.08794788],0
p11,1,0.206699,1.594398,[201  74] ; [20 12],[197.96416938  77.03583062] ; [23.03583062  8.96416938],0
u1,1,0.213245,1.549259,[ 27 248] ; [ 1 31],[ 25.08143322 249.91856678] ; [ 2.91856678 29.08143322],0
p1,1,0.231491,1.431675,[ 26 249] ; [ 1 31],[ 24.18566775 250.81433225] ; [ 2.81433225 29.18566775],0
a3,1,0.231941,1.428917,[167 107] ; [16 16],[163.8627451 110.1372549] ; [19.1372549 12.8627451],0
a5,1,0.246324,1.344034,[183  92] ; [18 14],[180.04885993  94.95114007] ; [20.95114007 11.04885993],0
p6,1,0.257501,1.282141,[ 60 209] ; [10 22],[ 62.55813953 206.44186047] ; [ 7.44186047 24.55813953],0
d1,1,0.270805,1.212665,[140 135] ; [13 19],[137.05211726 137.94788274] ; [15.94788274 16.05211726],0
d3,1,0.293171,1.105004,[168 106] ; [22  9],[170.68852459 103.31147541] ; [19.31147541 11.68852459],0
n4,1,0.332781,0.938044,[186  88] ; [19 13],[183.5620915  90.4379085] ; [21.4379085 10.5620915],0
p3,1,0.362406,0.829538,[ 99 174] ; [ 9 23],[ 96.66885246 176.33114754] ; [11.33114754 20.66885246],0
p2,1,0.367141,0.813318,[199  73] ; [21 11],[196.84210526  75.15789474] ; [23.15789474  8.84210526],0
s5,1,0.387771,0.745921,[ 44 224] ; [ 7 24],[ 45.71237458 222.28762542] ; [ 5.28762542 25.71237458],0
a7,1,0.418888,0.653433,[183  90] ; [23  8],[184.99342105  88.00657895] ; [21.00657895  9.99342105],0
n5,1,0.419809,0.650851,[176  96] ; [23  9],[178.05263158  93.94736842] ; [20.94736842 11.05263158],0
p8,1,0.467923,0.526876,[123 147] ; [12 19],[121.09634551 148.90365449] ; [13.90365449 17.09634551],0
n3,1,0.486488,0.484284,[49 26] ; [6 5],[47.96511628 27.03488372] ; [7.03488372 3.96511628],0
v3,1,0.520125,0.413645,[ 74 190] ; [ 7 24],[ 72.48813559 191.51186441] ; [ 8.51186441 22.48813559],0
n6,1,0.521695,0.410542,[208  65] ; [26  6],[209.44918033  63.55081967] ; [24.55081967  7.44918033],0
n1,1,0.549737,0.357789,[21 55] ; [4 7],[21.83908046 54.16091954] ; [3.16091954 7.83908046],0
p10,1,0.571321,0.320478,[180  89] ; [23  9],[181.41860465  87.58139535] ; [21.58139535 10.41860465],0
p7,1,0.635887,0.224162,[138 131] ; [15 17],[136.73421927 132.26578073] ; [16.26578073 15.73421927],0
d4,1,0.649121,0.20701,[207  67] ; [23  9],[205.94771242  68.05228758] ; [24.05228758  7.94771242],0
a1,1,0.680929,0.169082,[ 13 262] ; [ 1 31],[ 12.54071661 262.45928339] ; [ 1.45928339 30.54071661],0
u3,1,0.717318,0.131077,[52 55] ; [7 9],[51.32520325 55.67479675] ; [7.67479675 8.32520325],0
v4,1,0.791629,0.069799,[244  30] ; [28  4],[243.55555556  30.44444444] ; [28.44444444  3.55555556],0
b3,1,0.799245,0.064681,[ 49 102] ; [ 5 12],[ 48.53571429 102.46428571] ; [ 5.46428571 11.53571429],0
b2,1,0.799245,0.064681,[ 49 102] ; [ 5 12],[ 48.53571429 102.46428571] ; [ 5.46428571 11.53571429],0
b5,1,0.819241,0.052222,[169 106] ; [19 13],[168.40390879 106.59609121] ; [19.59609121 12.40390879],0
p4,1,0.905519,0.014088,[122 150] ; [14 18],[121.68421053 150.31578947] ; [14.31578947 17.68421053],0
v2,1,0.93548,0.006553,[130 134] ; [16 16],[130.21621622 133.78378378] ; [15.78378378 16.21621622],0
