Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,38.350452,[80 19] ; [141 171],[53.23357664 45.76642336] ; [167.76642336 144.23357664],1
p4,1,0.0,30.914923,[71 30] ; [122 194],[46.74580336 54.25419664] ; [146.25419664 169.74580336],1
p8,1,0.0,30.293408,[70 31] ; [120 196],[46.01918465 54.98081535] ; [143.98081535 172.01918465],1
p3,1,0.000138,14.531606,[54 47] ; [103 215],[37.84486874 63.15513126] ; [119.15513126 198.84486874],1
s8,1,0.000419,12.44596,[30 70] ; [ 46 273],[18.13842482 81.86157518] ; [ 57.86157518 261.13842482],1
r3,1,0.001277,10.374818,[99  2] ; [274  42],[90.34292566 10.65707434] ; [282.65707434  33.34292566],0
r4,1,0.001587,9.97491,[93  8] ; [249  70],[82.24285714 18.75714286] ; [259.75714286  59.24285714],0
p11,1,0.001764,9.780238,[87 14] ; [225  94],[75.02857143 25.97142857] ; [236.97142857  82.02857143],0
p2,1,0.006215,7.486783,[87 14] ; [230  86],[76.7793765 24.2206235] ; [240.2206235  75.7793765],0
s6,1,0.007387,7.176383,[54 43] ; [128 190],[42.53975904 54.46024096] ; [139.46024096 178.53975904],0
v1,1,0.007759,7.088297,[57 43] ; [129 180],[45.47677262 54.52322738] ; [140.52322738 168.47677262],0
p9,1,0.018066,5.589697,[84 17] ; [224  90],[74.95903614 26.04096386] ; [233.04096386  80.95903614],0
p1,1,0.033991,4.495142,[13 88] ; [ 20 296],[ 7.99280576 93.00719424] ; [ 25.00719424 290.99280576],0
p12,1,0.036191,4.388073,[ 9 91] ; [ 12 307],[ 5.01193317 94.98806683] ; [ 15.98806683 303.01193317],0
n6,1,0.041947,4.137347,[84 17] ; [232  85],[76.35406699 24.64593301] ; [239.64593301  77.35406699],0
p10,1,0.047649,3.922338,[77 22] ; [212 103],[69.10869565 29.89130435] ; [219.89130435  95.10869565],0
s2,1,0.053898,3.715848,[33 67] ; [ 74 243],[25.65947242 74.34052758] ; [ 81.34052758 235.65947242],0
n4,1,0.065287,3.39772,[76 25] ; [208 110],[68.45823389 32.54176611] ; [215.54176611 102.45823389],0
b2,1,0.072301,3.230002,[25 32] ; [ 55 123],[19.40425532 37.59574468] ; [ 60.59574468 117.40425532],0
b3,1,0.072301,3.230002,[25 32] ; [ 55 123],[19.40425532 37.59574468] ; [ 60.59574468 117.40425532],0
u4,1,0.083014,3.004889,[ 2 99] ; [  1 318],[  0.72142857 100.27857143] ; [  2.27857143 316.72142857],0
d1,1,0.086783,2.933052,[58 43] ; [152 167],[50.5 50.5] ; [159.5 159.5],0
n5,1,0.088021,2.910197,[72 28] ; [198 118],[64.90384615 35.09615385] ; [205.09615385 110.90384615],0
v2,1,0.139458,2.183926,[54 44] ; [140 161],[47.64912281 50.35087719] ; [146.35087719 154.64912281],0
