Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,31.567647,[41 15] ; [ 7 36],[27.15151515 28.84848485] ; [20.84848485 22.15151515],1
b5,1,7e-05,15.821677,[43 13] ; [16 27],[33.37373737 22.62626263] ; [25.62626263 17.37373737],1
s8,1,0.000444,12.339026,[21 35] ; [ 3 40],[13.57575758 42.42424242] ; [10.42424242 32.57575758],1
s6,1,0.001753,9.791358,[29 27] ; [ 9 34],[21.49494949 34.50505051] ; [16.50505051 26.49494949],0
v4,1,0.003247,8.663379,[48  8] ; [25 17],[41.71428571 14.28571429] ; [31.28571429 10.71428571],0
p11,1,0.005461,7.720167,[34 22] ; [14 29],[27.15151515 28.84848485] ; [20.84848485 22.15151515],0
s2,1,0.0142,6.013165,[23 32] ; [ 8 35],[17.39795918 37.60204082] ; [13.60204082 29.39795918],0
r4,1,0.020082,5.404769,[39 17] ; [20 23],[33.37373737 22.62626263] ; [25.62626263 17.37373737],0
p2,1,0.026057,4.952233,[39 16] ; [21 22],[33.67346939 21.32653061] ; [26.32653061 16.67346939],0
r3,1,0.028333,4.807713,[44 12] ; [25 18],[39.03030303 16.96969697] ; [29.96969697 13.03030303],0
n2,1,0.036646,4.366802,[11  3] ; [10 13],[7.94594595 6.05405405] ; [13.05405405  9.94594595],0
s7,1,0.03765,4.32076,[17 36] ; [ 5 33],[12.81318681 40.18681319] ; [ 9.18681319 28.81318681],0
d3,1,0.042184,4.127797,[35 19] ; [19 24],[30.06185567 23.93814433] ; [23.93814433 19.06185567],0
p8,1,0.047655,3.922122,[21 35] ; [ 8 34],[16.57142857 39.42857143] ; [12.42857143 29.57142857],0
a8,1,0.059282,3.557361,[ 9 44] ; [ 2 41],[ 6.07291667 46.92708333] ; [ 4.92708333 38.07291667],0
p6,1,0.077958,3.106973,[14 40] ; [ 5 38],[10.57731959 43.42268041] ; [ 8.42268041 34.57731959],0
d4,1,0.090149,2.871709,[42 13] ; [26 17],[38.16326531 16.83673469] ; [29.83673469 13.16326531],0
v1,1,0.100954,2.690402,[21 33] ; [10 33],[17.25773196 36.74226804] ; [13.74226804 29.25773196],0
s5,1,0.107316,2.59331,[13 40] ; [ 5 38],[ 9.9375 43.0625] ; [ 8.0625 34.9375],0
p3,1,0.109132,2.566745,[20 36] ; [ 9 34],[16.4040404 39.5959596] ; [12.5959596 30.4040404],0
p7,1,0.116929,2.457983,[26 25] ; [15 28],[22.24468085 28.75531915] ; [18.75531915 24.24468085],0
d2,1,0.153158,2.040518,[19 36] ; [21 22],[22.44897959 32.55102041] ; [17.55102041 25.44897959],0
p4,1,0.186842,1.742343,[21 34] ; [11 32],[17.95918367 37.04081633] ; [14.04081633 28.95918367],0
a7,1,0.204063,1.613051,[37 19] ; [23 20],[33.93939394 22.06060606] ; [26.06060606 16.93939394],0
n5,1,0.217287,1.522199,[26 29] ; [15 28],[23.01020408 31.98979592] ; [17.98979592 25.01020408],0
r2,1,0.228231,1.451852,[48  8] ; [32 10],[45.71428571 10.28571429] ; [34.28571429  7.71428571],0
n1,1,0.234005,1.416352,[7 7] ; [ 7 16],[5.2972973 8.7027027] ; [ 8.7027027 14.2972973],0
s3,1,0.277314,1.180207,[31 24] ; [19 23],[28.35051546 26.64948454] ; [21.64948454 20.35051546],0
d1,1,0.350332,0.872255,[22 34] ; [13 30],[19.7979798 36.2020202] ; [15.2020202 27.7979798],0
a6,1,0.352015,0.86618,[37 18] ; [25 18],[34.79591837 20.20408163] ; [27.20408163 15.79591837],0
s4,1,0.368262,0.80952,[ 9 47] ; [10 33],[10.74747475 45.25252525] ; [ 8.25252525 34.74747475],0
a4,1,0.392502,0.731178,[20 36] ; [19 24],[22.06060606 33.93939394] ; [16.93939394 26.06060606],0
n4,1,0.453282,0.562431,[27 29] ; [24 19],[28.84848485 27.15151515] ; [22.15151515 20.84848485],0
a2,1,0.456871,0.55355,[11 45] ; [ 6 37],[ 9.61616162 46.38383838] ; [ 7.38383838 35.61616162],0
s1,1,0.458797,0.548829,[ 4 51] ; [ 5 38],[ 5.05102041 49.94897959] ; [ 3.94897959 39.05102041],0
d5,1,0.520622,0.412662,[31 24] ; [27 16],[32.55102041 22.44897959] ; [25.44897959 17.55102041],0
n3,1,0.580758,0.305011,[8 6] ; [10 11],[7.2 6.8] ; [10.8 10.2],0
u1,1,0.60654,0.265245,[ 4 52] ; [ 2 41],[ 3.39393939 52.60606061] ; [ 2.60606061 40.39393939],0
u3,1,0.61438,0.253846,[15  9] ; [11  9],[14.18181818  9.81818182] ; [11.81818182  8.18181818],0
u2,1,0.61438,0.253846,[15  9] ; [11  9],[14.18181818  9.81818182] ; [11.81818182  8.18181818],0
b1,1,0.650266,0.205565,[30 26] ; [25 18],[31.11111111 24.88888889] ; [23.88888889 19.11111111],0
a1,1,0.658647,0.195171,[ 5 51] ; [ 5 38],[ 5.65656566 50.34343434] ; [ 4.34343434 38.65656566],0
v3,1,0.686364,0.16305,[ 8 45] ; [ 5 36],[ 7.32978723 45.67021277] ; [ 5.67021277 35.32978723],0
b3,1,0.689269,0.159878,[10 23] ; [ 8 23],[ 9.28125 23.71875] ; [ 8.71875 22.28125],0
b2,1,0.689269,0.159878,[10 23] ; [ 8 23],[ 9.28125 23.71875] ; [ 8.71875 22.28125],0
b4,1,0.716819,0.131561,[32 24] ; [23 20],[31.11111111 24.88888889] ; [23.88888889 19.11111111],0
p1,1,0.749344,0.102083,[ 5 51] ; [ 3 39],[ 4.57142857 51.42857143] ; [ 3.42857143 38.57142857],0
a3,1,0.814167,0.05525,[32 24] ; [23 19],[31.42857143 24.57142857] ; [23.57142857 18.42857143],0
a5,1,0.866457,0.028278,[29 27] ; [23 20],[29.41414141 26.58585859] ; [22.58585859 20.41414141],0
r1,1,0.87727,0.023849,[33 23] ; [26 17],[33.37373737 22.62626263] ; [25.62626263 17.37373737],0
