Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,104.211054,[166 242] ; [234  61],[232.14793741 175.85206259] ; [167.85206259 127.14793741],1
v1,1,0.0,37.05405,[185 226] ; [201  94],[224.71104816 186.28895184] ; [161.28895184 133.71104816],1
s7,1,3.4e-05,17.167946,[182 224] ; [170 109],[208.63065693 197.36934307] ; [143.36934307 135.63065693],1
s8,1,4.7e-05,16.572548,[163 255] ; [160 134],[189.62640449 228.37359551] ; [133.37359551 160.62640449],1
n4,1,0.000212,13.719448,[321  98] ; [261  37],[340.10878661  78.89121339] ; [241.89121339  56.10878661],1
p5,1,0.000346,12.80408,[ 34 384] ; [ 50 246],[ 49.17647059 368.82352941] ; [ 34.82352941 261.17647059],1
p3,1,0.000361,12.72165,[191 228] ; [175 121],[214.48111888 204.51888112] ; [151.51888112 144.48111888],1
p12,1,0.000872,11.081518,[ 22 395] ; [ 36 259],[ 33.96910112 383.03089888] ; [ 24.03089888 270.96910112],1
a1,1,0.000897,11.029396,[ 11 409] ; [ 24 275],[ 20.44506259 399.55493741] ; [ 14.55493741 284.44506259],1
n5,1,0.001018,10.794882,[320  99] ; [257  41],[337.18688982  81.81311018] ; [239.81311018  58.18688982],0
a3,1,0.003029,8.789677,[284 134] ; [231  65],[301.49859944 116.50140056] ; [213.50140056  82.49859944],0
d1,1,0.009485,6.729192,[232 188] ; [194 105],[248.84561892 171.15438108] ; [177.15438108 121.84561892],0
p7,1,0.013672,6.08001,[254 160] ; [202  85],[269.30670471 144.69329529] ; [186.69329529 100.30670471],0
s4,1,0.016565,5.741903,[ 85 328] ; [ 40 254],[ 73.01980198 339.98019802] ; [ 51.98019802 242.01980198],0
d3,1,0.02308,5.162452,[273 146] ; [218  80],[286.93026499 132.06973501] ; [204.06973501  93.93026499],0
a2,1,0.024179,5.081772,[ 90 330] ; [ 86 213],[102.80945758 317.19054242] ; [ 73.19054242 225.80945758],0
d2,1,0.027334,4.869579,[193 225] ; [162 135],[207.53846154 210.46153846] ; [147.46153846 149.53846154],0
s2,1,0.027983,4.8291,[202 215] ; [167 127],[216.41772152 200.58227848] ; [152.58227848 141.41772152],0
s5,1,0.046207,3.974035,[136 270] ; [117 169],[148.43641618 257.56358382] ; [104.56358382 181.43641618],0
p8,1,0.046819,3.951869,[211 204] ; [170 121],[223.95892351 191.04107649] ; [157.04107649 133.95892351],0
p1,1,0.048693,3.885902,[ 30 388] ; [ 34 263],[ 37.41538462 380.58461538] ; [ 26.58461538 270.41538462],0
u4,1,0.081801,3.028752,[  5 415] ; [  9 290],[  8.17802503 411.82197497] ; [  5.82197497 293.17802503],0
u1,1,0.081968,3.025437,[ 71 349] ; [ 66 233],[ 80.02781641 339.97218359] ; [ 56.97218359 242.02781641],0
p4,1,0.084382,2.978404,[241 178] ; [188 106],[252.10518934 166.89481066] ; [176.89481066 117.10518934],0
p10,1,0.094097,2.802846,[339  78] ; [253  41],[347.20675105  69.79324895] ; [244.79324895  49.20675105],0
r1,1,0.103266,2.65436,[333  84] ; [253  46],[341.2877095  75.7122905] ; [244.7122905  54.2877095],0
d4,1,0.109382,2.56313,[335  85] ; [250  46],[343.15642458  76.84357542] ; [241.84357542  54.15642458],0
p11,1,0.125943,2.341808,[329  91] ; [248  51],[337.05146036  82.94853964] ; [239.94853964  59.05146036],0
v4,1,0.128694,2.308183,[405  15] ; [293   5],[408.30083565  11.69916435] ; [289.69916435   8.30083565],0
