Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,29.75102,[65 13] ; [22 36],[49.89705882 28.10294118] ; [37.10294118 20.89705882],1
a4,1,0.0,27.653441,[46 33] ; [ 8 50],[31.13868613 47.86131387] ; [22.86131387 35.13868613],1
d5,1,6.8e-05,15.863429,[63 15] ; [28 30],[52.19117647 25.80882353] ; [38.80882353 19.19117647],1
d2,1,0.000283,13.182745,[40 38] ; [12 46],[29.82352941 48.17647059] ; [22.17647059 35.82352941],1
d1,1,0.002737,8.974825,[39 40] ; [14 44],[30.5620438 48.4379562] ; [22.4379562 35.5620438],0
a7,1,0.004436,8.096137,[57 22] ; [28 30],[49.01459854 29.98540146] ; [35.98540146 22.01459854],0
p4,1,0.008235,6.98169,[33 44] ; [12 45],[25.85820896 51.14179104] ; [19.14179104 37.85820896],0
v3,1,0.011319,6.414524,[23 50] ; [ 7 49],[16.97674419 56.02325581] ; [13.02325581 42.97674419],0
p3,1,0.012627,6.220651,[28 48] ; [10 48],[21.55223881 54.44776119] ; [16.44776119 41.55223881],0
d3,1,0.012762,6.201869,[51 27] ; [25 32],[43.91111111 34.08888889] ; [32.08888889 24.91111111],0
a6,1,0.014911,5.926928,[55 23] ; [29 29],[48.17647059 29.82352941] ; [35.82352941 22.17647059],0
n4,1,0.024799,5.037854,[48 31] ; [24 34],[41.51824818 37.48175182] ; [30.48175182 27.51824818],0
r1,1,0.029897,4.715182,[57 21] ; [32 26],[51.04411765 26.95588235] ; [37.95588235 20.04411765],0
v2,1,0.030313,4.691428,[37 38] ; [16 37],[31.0546875 43.9453125] ; [21.9453125 31.0546875],0
r4,1,0.032947,4.548528,[55 24] ; [30 28],[49.01459854 29.98540146] ; [35.98540146 22.01459854],0
r3,1,0.060135,3.533644,[65 14] ; [39 18],[60.41176471 18.58823529] ; [43.58823529 13.41176471],0
d4,1,0.081356,3.037605,[60 18] ; [36 21],[55.46666667 22.53333333] ; [40.53333333 16.46666667],0
p6,1,0.093225,2.817783,[ 9 64] ; [13 42],[12.546875 60.453125] ; [ 9.453125 45.546875],0
r2,1,0.135102,2.232878,[67 11] ; [44 14],[63.66176471 14.33823529] ; [47.33823529 10.66176471],0
n5,1,0.150876,2.063369,[30 48] ; [29 28],[34.08888889 43.91111111] ; [24.91111111 32.08888889],0
s4,1,0.223231,1.483478,[ 8 71] ; [10 48],[10.37956204 68.62043796] ; [ 7.62043796 50.37956204],0
b4,1,0.259148,1.273305,[40 39] ; [35 23],[43.24817518 35.75182482] ; [31.75182482 26.24817518],0
u3,1,0.290607,1.116809,[8 5] ; [16 20],[6.36734694 6.63265306] ; [17.63265306 18.36734694],0
s6,1,0.291202,1.114054,[30 49] ; [17 41],[27.10218978 51.89781022] ; [19.89781022 38.10218978],0
