Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.001028,10.777136,[ 8 30] ; [17 11],[14.39393939 23.60606061] ; [10.60606061 17.39393939],0
p7,1,0.003461,8.546795,[19 19] ; [23  4],[24.55384615 13.44615385] ; [17.44615385  9.55384615],0
p6,1,0.01024,6.592664,[ 9 30] ; [15 13],[13.97014925 25.02985075] ; [10.02985075 17.97014925],0
p11,1,0.043767,4.06552,[23 16] ; [23  5],[26.7761194 12.2238806] ; [19.2238806  8.7761194],0
p5,1,0.082386,3.017197,[ 2 37] ; [ 5 22],[ 4.13636364 34.86363636] ; [ 2.86363636 24.13636364],0
n4,1,0.119813,2.419764,[23 15] ; [22  6],[25.90909091 12.09090909] ; [19.09090909  8.90909091],0
b2,1,0.125397,2.348584,[ 3 24] ; [ 5 12],[ 4.90909091 22.09090909] ; [ 3.09090909 13.90909091],0
b3,1,0.125397,2.348584,[ 3 24] ; [ 5 12],[ 4.90909091 22.09090909] ; [ 3.09090909 13.90909091],0
b5,1,0.130381,2.287959,[24 15] ; [12 16],[20.95522388 18.04477612] ; [15.04477612 12.95522388],0
d5,1,0.175933,1.83165,[24 14] ; [13 15],[21.3030303 16.6969697] ; [15.6969697 12.3030303],0
p1,1,0.182528,1.776923,[ 4 35] ; [ 6 21],[ 5.90909091 33.09090909] ; [ 4.09090909 22.90909091],0
p10,1,0.197923,1.657633,[29  9] ; [24  3],[30.98461538  7.01538462] ; [22.01538462  4.98461538],0
a3,1,0.219925,1.504863,[24 15] ; [13 15],[21.53731343 17.46268657] ; [15.46268657 12.53731343],0
v4,1,0.220744,1.499529,[34  5] ; [25  1],[35.4  3.6] ; [23.6  2.4],0
d2,1,0.23094,1.435065,[12 27] ; [ 5 23],[ 9.89552239 29.10447761] ; [ 7.10447761 20.89552239],0
u2,1,0.231998,1.428571,[ 3 12] ; [6 9],[ 4.5 10.5] ; [ 4.5 10.5],0
n1,1,0.254524,1.298302,[4 9] ; [3 2],[5.05555556 7.94444444] ; [1.94444444 3.05555556],0
p3,1,0.256163,1.289377,[12 27] ; [12 15],[14.18181818 24.81818182] ; [ 9.81818182 17.18181818],0
p9,1,0.259499,1.271428,[29 10] ; [24  4],[30.85074627  8.14925373] ; [22.14925373  5.85074627],0
n5,1,0.29878,1.079633,[27 11] ; [23  5],[28.78787879  9.21212121] ; [21.21212121  6.78787879],0
a2,1,0.304423,1.054718,[ 4 35] ; [ 1 27],[ 2.91044776 36.08955224] ; [ 2.08955224 25.91044776],0
s3,1,0.336224,0.924776,[35  4] ; [22  5],[33.68181818  5.31818182] ; [23.31818182  3.68181818],0
s7,1,0.341431,0.905051,[23 13] ; [21  7],[24.75 11.25] ; [19.25  8.75],0
d1,1,0.390797,0.736462,[ 2 37] ; [ 3 25],[ 2.91044776 36.08955224] ; [ 2.08955224 25.91044776],0
v1,1,0.44381,0.586413,[19 20] ; [11 17],[17.46268657 21.53731343] ; [12.53731343 15.46268657],0
r3,1,0.453638,0.561547,[34  5] ; [26  2],[34.92537313  4.07462687] ; [25.07462687  2.92537313],0
u3,1,0.464214,0.535714,[8 7] ; [6 9],[7. 8.] ; [7. 8.],0
b4,1,0.549184,0.358781,[21 18] ; [13 15],[19.79104478 19.20895522] ; [14.20895522 13.79104478],0
v2,1,0.566498,0.328578,[16 23] ; [13 14],[17.13636364 21.86363636] ; [11.86363636 15.13636364],0
p2,1,0.584735,0.298643,[28 11] ; [21  6],[28.95454545 10.04545455] ; [20.04545455  6.95454545],0
v3,1,0.59536,0.282051,[12 27] ; [10 17],[13. 26.] ; [ 9. 18.],0
s1,1,0.636531,0.223308,[ 4 34] ; [ 2 26],[ 3.45454545 34.54545455] ; [ 2.54545455 25.45454545],0
n3,1,0.763573,0.090476,[12  2] ; [4 1],[11.78947368  2.21052632] ; [4.21052632 0.78947368],0
a8,1,0.767837,0.087146,[ 5 31] ; [ 4 20],[ 5.4 30.6] ; [ 3.6 20.4],0
d3,1,0.780106,0.077942,[11 27] ; [ 9 19],[11.51515152 26.48484848] ; [ 8.48484848 19.51515152],0
r2,1,0.78473,0.074617,[37  2] ; [26  1],[37.22727273  1.77272727] ; [25.77272727  1.22727273],0
r4,1,0.787573,0.07261,[33  6] ; [23  5],[32.59701493  6.40298507] ; [23.40298507  4.59701493],0
r1,1,0.792737,0.069042,[26 12] ; [20  8],[26.48484848 11.51515152] ; [19.51515152  8.48484848],0
s6,1,0.801273,0.063353,[30  8] ; [22  5],[30.4  7.6] ; [21.6  5.4],0
a4,1,0.855507,0.033159,[ 9 30] ; [ 7 21],[ 9.31343284 29.68656716] ; [ 6.68656716 21.31343284],0
a6,1,0.880832,0.022474,[23 16] ; [16 12],[22.70149254 16.29850746] ; [16.29850746 11.70149254],0
a5,1,0.880832,0.022474,[23 16] ; [16 12],[22.70149254 16.29850746] ; [16.29850746 11.70149254],0
b1,1,0.880832,0.022474,[16 23] ; [12 16],[16.29850746 22.70149254] ; [11.70149254 16.29850746],0
n6,1,0.900919,0.0155,[33  6] ; [24  4],[33.17910448  5.82089552] ; [23.82089552  4.17910448],0
p4,1,0.917544,0.010718,[20 19] ; [14 14],[19.79104478 19.20895522] ; [14.20895522 13.79104478],0
s4,1,0.9211,0.00981,[12 27] ; [ 8 19],[11.81818182 27.18181818] ; [ 8.18181818 18.81818182],0
s8,1,0.9524,0.003563,[22 17] ; [16 12],[22.11940299 16.88059701] ; [15.88059701 12.11940299],0
a7,1,0.987676,0.000239,[23 15] ; [17 11],[23.03030303 14.96969697] ; [16.96969697 11.03030303],0
