Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,57.589767,[71 19] ; [14 59],[46.93251534 43.06748466] ; [38.06748466 34.93251534],1
s2,1,0.0,51.347555,[70 20] ; [16 58],[47.19512195 42.80487805] ; [38.80487805 35.19512195],1
s6,1,0.0,41.489268,[77 11] ; [27 43],[57.92405063 30.07594937] ; [46.07594937 23.92405063],1
s3,1,0.0,36.000581,[74 16] ; [26 46],[55.55555556 34.44444444] ; [44.44444444 27.55555556],1
a3,1,8e-06,19.984286,[75 15] ; [37 36],[61.8404908 28.1595092] ; [50.1595092 22.8404908],1
p10,1,2.8e-05,17.57601,[81  8] ; [46 26],[70.20496894 18.79503106] ; [56.79503106 15.20496894],1
n4,1,3.1e-05,17.345514,[79 10] ; [45 29],[67.70552147 21.29447853] ; [56.29447853 17.70552147],1
p9,1,3.4e-05,17.203295,[82  7] ; [49 25],[71.52760736 17.47239264] ; [59.47239264 14.52760736],1
n5,1,0.000548,11.944724,[78 11] ; [48 26],[68.79754601 20.20245399] ; [57.20245399 16.79754601],1
v3,1,0.00101,10.808294,[48 41] ; [21 53],[37.67484663 51.32515337] ; [31.32515337 42.67484663],0
p3,1,0.003726,8.412549,[61 29] ; [33 40],[51.90184049 38.09815951] ; [42.09815951 30.90184049],0
s4,1,0.006028,7.542061,[27 63] ; [ 9 65],[19.75609756 70.24390244] ; [16.24390244 57.75609756],0
d5,1,0.007149,7.235079,[75 14] ; [49 25],[67.70552147 21.29447853] ; [56.29447853 17.70552147],0
r3,1,0.011334,6.412118,[88  2] ; [65  9],[83.96341463  6.03658537] ; [69.03658537  4.96341463],0
r1,1,0.011395,6.402693,[72 18] ; [46 28],[64.75609756 25.24390244] ; [53.24390244 20.75609756],0
b3,1,0.014063,6.030266,[32 33] ; [12 34],[25.76576577 39.23423423] ; [18.23423423 27.76576577],0
b2,1,0.014063,6.030266,[32 33] ; [12 34],[25.76576577 39.23423423] ; [18.23423423 27.76576577],0
p6,1,0.025332,5.001034,[50 40] ; [26 43],[43.01886792 46.98113208] ; [32.98113208 36.01886792],0
p4,1,0.025945,4.959701,[64 26] ; [39 33],[57.22222222 32.77777778] ; [45.77777778 26.22222222],0
r2,1,0.027038,4.888381,[83  5] ; [61 12],[78.70807453  9.29192547] ; [65.29192547  7.70807453],0
n6,1,0.027406,4.865065,[79 10] ; [56 18],[73.71165644 15.28834356] ; [61.28834356 12.71165644],0
s5,1,0.034544,4.467579,[46 41] ; [26 46],[39.39622642 47.60377358] ; [32.60377358 39.39622642],0
n1,1,0.03678,4.360557,[12  9] ; [ 5 15],[ 8.70731707 12.29268293] ; [ 8.29268293 11.70731707],0
p12,1,0.036882,4.355873,[ 8 81] ; [ 1 71],[ 4.97515528 84.02484472] ; [ 4.02484472 67.97515528],0
p2,1,0.05377,3.719837,[81  9] ; [57 15],[76.66666667 13.33333333] ; [61.33333333 10.66666667],0
a2,1,0.062486,3.470149,[11 79] ; [ 3 71],[ 7.68292683 82.31707317] ; [ 6.31707317 67.68292683],0
u2,1,0.070158,3.279321,[10  5] ; [14 22],[7.05882353 7.94117647] ; [16.94117647 19.05882353],0
p11,1,0.070914,3.261737,[77 13] ; [55 19],[72.43902439 17.56097561] ; [59.56097561 14.43902439],0
