Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,36.268196,[89  4] ; [1 4],[85.40816327  7.59183673] ; [4.59183673 0.40816327],1
p11,1,0.000257,13.363927,[83 11] ; [2 4],[79.9 14.1] ; [5.1 0.9],1
p2,1,0.005443,7.72617,[84 10] ; [3 3],[81.78 12.22] ; [5.22 0.78],0
a8,1,0.015033,5.912567,[11 74] ; [3 3],[13.07692308 71.92307692] ; [0.92307692 5.07692308],0
a5,1,0.015054,5.910165,[73 21] ; [2 4],[70.5 23.5] ; [4.5 1.5],0
d4,1,0.027814,4.839577,[79 14] ; [3 3],[77.03030303 15.96969697] ; [4.96969697 1.03030303],0
p8,1,0.058113,3.590426,[77 17] ; [3 3],[75.2 18.8] ; [4.8 1.2],0
d1,1,0.13567,2.226396,[60 34] ; [2 4],[58.28 35.72] ; [3.72 2.28],0
v3,1,0.206845,1.593369,[52 39] ; [5 1],[53.4742268 37.5257732] ; [3.5257732 2.4742268],0
v2,1,0.211634,1.560213,[54 37] ; [2 4],[52.53608247 38.46391753] ; [3.46391753 2.53608247],0
a7,1,0.215749,1.532421,[69 25] ; [3 3],[67.68 26.32] ; [4.32 1.68],0
b1,1,0.227143,1.458661,[39 55] ; [4 2],[40.42 53.58] ; [2.58 3.42],0
v1,1,0.26678,1.233229,[65 26] ; [3 3],[63.79381443 27.20618557] ; [4.20618557 1.79381443],0
s3,1,0.279384,1.170086,[57 36] ; [5 1],[58.24242424 34.75757576] ; [3.75757576 2.24242424],0
b5,1,0.294811,1.097521,[42 52] ; [4 2],[43.24 50.76] ; [2.76 3.24],0
p7,1,0.306302,1.046553,[73 19] ; [3 2],[72.08247423 19.91752577] ; [3.91752577 1.08247423],0
p6,1,0.317363,0.999781,[58 35] ; [2 3],[56.93877551 36.06122449] ; [3.06122449 1.93877551],0
r2,1,0.344103,0.895086,[87  6] ; [5 1],[86.42424242  6.57575758] ; [5.57575758 0.42424242],0
s1,1,0.419612,0.651403,[ 7 87] ; [1 5],[ 7.52 86.48] ; [0.48 5.52],0
d5,1,0.453655,0.561503,[74 19] ; [4 2],[73.27272727 19.72727273] ; [4.72727273 1.27272727],0
b3,1,0.454563,0.559249,[33 34] ; [2 4],[32.12328767 34.87671233] ; [2.87671233 3.12328767],0
b2,1,0.454563,0.559249,[33 34] ; [2 4],[32.12328767 34.87671233] ; [2.87671233 3.12328767],0
a6,1,0.473736,0.513249,[60 33] ; [3 3],[59.18181818 33.81818182] ; [3.81818182 2.18181818],0
p3,1,0.499395,0.456221,[73 20] ; [4 2],[72.33333333 20.66666667] ; [4.66666667 1.33333333],0
a3,1,0.580864,0.30484,[72 22] ; [4 2],[71.44 22.56] ; [4.56 1.44],0
s8,1,0.5833,0.300931,[57 36] ; [3 3],[56.36363636 36.63636364] ; [3.63636364 2.36363636],0
u2,1,0.601508,0.272727,[15  7] ; [1 1],[14.66666667  7.33333333] ; [1.33333333 0.66666667],0
p4,1,0.648575,0.207701,[81 12] ; [4 1],[80.66326531 12.33673469] ; [4.33673469 0.66326531],0
s2,1,0.657307,0.196811,[54 40] ; [4 2],[54.52 39.48] ; [3.48 2.52],0
b4,1,0.693712,0.155096,[55 39] ; [4 2],[55.46 38.54] ; [3.54 2.46],0
u3,1,0.702918,0.145455,[14  8] ; [1 1],[13.75  8.25] ; [1.25 0.75],0
a4,1,0.720926,0.127607,[40 54] ; [3 3],[40.42 53.58] ; [2.58 3.42],0
p1,1,0.764101,0.09006,[26 68] ; [2 4],[26.32 67.68] ; [1.68 4.32],0
s7,1,0.782839,0.075967,[64 25] ; [4 2],[63.70526316 25.29473684] ; [4.29473684 1.70526316],0
a1,1,0.782966,0.075876,[12 82] ; [1 5],[12.22 81.78] ; [0.78 5.22],0
u1,1,0.880552,0.022581,[18 76] ; [1 5],[17.86 76.14] ; [1.14 4.86],0
d3,1,0.912338,0.01212,[64 29] ; [4 2],[63.87878788 29.12121212] ; [4.12121212 1.87878788],0
s5,1,0.93855,0.005943,[56 30] ; [4 2],[56.08695652 29.91304348] ; [3.91304348 2.08695652],0
d2,1,0.979633,0.000652,[46 47] ; [3 3],[46.03030303 46.96969697] ; [2.96969697 3.03030303],0
