Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,79.393883,[263  54] ; [109 123],[214.79781421 102.20218579] ; [157.20218579  74.79781421],1
p4,1,0.0,26.929148,[243  80] ; [128 108],[214.37030411 108.62969589] ; [156.62969589  79.37030411],1
p3,1,0.0,25.93396,[199 124] ; [ 94 142],[169.30053667 153.69946333] ; [123.69946333 112.30053667],1
p5,1,2e-06,22.204011,[ 56 268] ; [ 10 225],[ 38.25402504 285.74597496] ; [ 27.74597496 207.25402504],1
p6,1,3e-06,21.738293,[153 167] ; [ 66 168],[126.49819495 193.50180505] ; [ 92.50180505 141.49819495],1
p11,1,2.4e-05,17.829734,[282  42] ; [172  64],[262.67142857  61.32857143] ; [191.32857143  44.67142857],1
n5,1,0.000175,14.082104,[254  67] ; [151  82],[234.66606498  86.33393502] ; [170.33393502  62.66606498],1
p1,1,0.001756,9.78835,[ 40 282] ; [ 11 224],[ 29.48294434 292.51705566] ; [ 21.51705566 213.48294434],0
p12,1,0.002413,9.205167,[ 37 285] ; [ 10 225],[ 27.17055655 294.82944345] ; [ 19.82944345 215.17055655],0
v1,1,0.005149,7.826288,[192 124] ; [111 117],[176.00735294 139.99264706] ; [126.99264706 101.00735294],0
n6,1,0.006032,7.540804,[285  36] ; [189  46],[273.65827338  47.34172662] ; [200.34172662  34.65827338],0
a1,1,0.00841,6.944016,[ 18 306] ; [  3 233],[ 12.15 311.85] ; [  8.85 227.15],0
a5,1,0.013135,6.15087,[255  69] ; [164  72],[242.42142857  81.57857143] ; [176.57857143  59.42142857],0
n2,1,0.018314,5.565869,[42  7] ; [41 21],[36.63963964 12.36036036] ; [46.36036036 15.63963964],0
v3,1,0.019325,5.471824,[134 179] ; [ 75 153],[120.91866913 192.08133087] ; [ 88.08133087 139.91866913],0
p10,1,0.028712,4.784813,[279  41] ; [188  46],[269.74729242  50.25270758] ; [197.25270758  36.74729242],0
s7,1,0.035734,4.409767,[160 147] ; [ 97 129],[148.02814259 158.97185741] ; [108.97185741 117.02814259],0
n4,1,0.044453,4.039256,[256  67] ; [169  66],[246.0125448  76.9874552] ; [178.9874552  56.0125448],0
s8,1,0.045475,4.000925,[152 168] ; [ 92 144],[140.43165468 179.56834532] ; [103.56834532 132.43165468],0
d1,1,0.056831,3.627546,[211 113] ; [135 101],[200.18571429 123.81428571] ; [145.81428571  90.18571429],0
s5,1,0.077378,3.119142,[110 199] ; [ 65 164],[100.51115242 208.48884758] ; [ 74.48884758 154.51115242],0
r4,1,0.082622,3.012557,[304  20] ; [212  24],[298.54285714  25.45714286] ; [217.45714286  18.54285714],0
r1,1,0.086927,2.930382,[274  47] ; [186  47],[266.53429603  54.46570397] ; [193.46570397  39.53429603],0
p9,1,0.095818,2.773805,[286  34] ; [198  36],[279.566787  40.433213] ; [204.433213  29.566787],0
s6,1,0.205858,1.60032,[221  92] ; [154  81],[214.1879562  98.8120438] ; [160.8120438  74.1879562],0
d4,1,0.226496,1.462733,[281  43] ; [196  40],[275.97857143  48.02142857] ; [201.02142857  34.97857143],0
b5,1,0.236341,1.402289,[204 120] ; [160  76],[210.6 113.4] ; [153.4  82.6],0
