Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,92.191721,[235  25] ; [43 57],[200.77777778  59.22222222] ; [77.22222222 22.77777778],1
r2,1,0.0,38.007493,[241  16] ; [67 30],[223.60451977  33.39548023] ; [84.39548023 12.60451977],1
v4,1,0.0,30.467268,[239  18] ; [71 29],[223.16526611  33.83473389] ; [86.83473389 13.16526611],1
r3,1,0.0,29.568722,[237  22] ; [68 31],[220.65642458  38.34357542] ; [84.34357542 14.65642458],1
v2,1,2e-06,22.22354,[136 110] ; [27 72],[116.22608696 129.77391304] ; [46.77391304 52.22608696],1
a5,1,1.5e-05,18.762666,[190  70] ; [49 51],[172.61111111  87.38888889] ; [66.38888889 33.61111111],1
d3,1,1.9e-05,18.281479,[178  82] ; [44 56],[160.33333333  99.66666667] ; [61.66666667 38.33333333],1
d4,1,3.7e-05,17.015233,[207  51] ; [59 41],[191.69832402  66.30167598] ; [74.30167598 25.69832402],1
d1,1,8.5e-05,15.453297,[138 122] ; [30 70],[121.33333333 138.66666667] ; [46.66666667 53.33333333],1
a6,1,0.000364,12.710765,[189  71] ; [53 47],[174.77777778  85.22222222] ; [67.22222222 32.77777778],1
p11,1,0.000466,12.246986,[197  63] ; [57 43],[183.44444444  76.55555556] ; [70.55555556 29.44444444],1
s8,1,0.000513,12.067914,[ 59 199] ; [ 7 93],[ 47.56424581 210.43575419] ; [18.43575419 81.56424581],1
p2,1,0.00055,11.938588,[195  63] ; [57 43],[181.60893855  76.39106145] ; [70.39106145 29.60893855],1
d5,1,0.00076,11.336301,[204  56] ; [61 39],[191.38888889  68.61111111] ; [73.61111111 26.38888889],1
a7,1,0.000998,10.831156,[187  72] ; [54 46],[173.86908078  85.13091922] ; [67.13091922 32.86908078],1
p8,1,0.003003,8.80549,[111 145] ; [26 73],[ 98.7943662 157.2056338] ; [38.2056338 60.7943662],0
u3,1,0.003051,8.77695,[48 39] ; [13 33],[39.90225564 47.09774436] ; [21.09774436 24.90225564],0
s6,1,0.003734,8.408718,[115 142] ; [28 72],[102.94397759 154.05602241] ; [40.05602241 59.94397759],0
p10,1,0.004,8.283654,[186  72] ; [55 43],[174.65730337  83.34269663] ; [66.34269663 31.65730337],0
s5,1,0.009721,6.685233,[ 50 206] ; [ 8 90],[ 41.94350282 214.05649718] ; [16.05649718 81.94350282],0
p4,1,0.018113,5.585139,[109 147] ; [29 71],[ 99.23595506 156.76404494] ; [38.76404494 61.23595506],0
v1,1,0.025572,4.984721,[109 145] ; [29 68],[ 99.86324786 154.13675214] ; [38.13675214 58.86324786],0
a3,1,0.02789,4.834881,[173  85] ; [54 45],[164.05042017  93.94957983] ; [62.94957983 36.05042017],0
s4,1,0.027897,4.834451,[ 19 238] ; [15 85],[ 24.47619048 232.52380952] ; [ 9.52380952 90.47619048],0
v3,1,0.028954,4.770317,[ 81 166] ; [21 79],[ 72.60518732 174.39481268] ; [29.39481268 70.60518732],0
u1,1,0.033376,4.526366,[ 33 227] ; [ 5 95],[ 27.44444444 232.55555556] ; [10.55555556 89.44444444],0
p7,1,0.037442,4.330201,[124 131] ; [36 63],[115.25423729 139.74576271] ; [44.74576271 54.25423729],0
a2,1,0.052485,3.760254,[ 51 209] ; [11 89],[ 44.77777778 215.22222222] ; [17.22222222 82.77777778],0
p1,1,0.05866,3.574864,[ 12 246] ; [10 90],[ 15.8547486 242.1452514] ; [ 6.1452514 93.8547486],0
a4,1,0.067302,3.347628,[108 150] ; [31 68],[100.45378151 157.54621849] ; [38.54621849 60.45378151],0
a1,1,0.095229,2.783679,[  8 252] ; [ 7 93],[ 10.83333333 249.16666667] ; [ 4.16666667 95.83333333],0
u2,1,0.111227,2.5367,[47 39] ; [18 27],[42.67175573 43.32824427] ; [22.32824427 22.67175573],0
