Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.005453,7.722826,[45  1] ; [9 3],[42.82758621  3.17241379] ; [11.17241379  0.82758621],0
p8,1,0.027509,4.858551,[42  4] ; [8 4],[39.65517241  6.34482759] ; [10.34482759  1.65517241],0
p6,1,0.057074,3.620427,[35 10] ; [6 6],[32.36842105 12.63157895] ; [8.63157895 3.36842105],0
u3,1,0.065087,3.402778,[5 1] ; [1 3],[3.6 2.4] ; [2.4 1.6],0
a3,1,0.097505,2.745894,[40  6] ; [8 4],[38.06896552  7.93103448] ; [9.93103448 2.06896552],0
p7,1,0.119439,2.424667,[38  7] ; [7 4],[36.16071429  8.83928571] ; [8.83928571 2.16071429],0
d4,1,0.122584,2.383997,[42  4] ; [9 3],[40.44827586  5.55172414] ; [10.55172414  1.44827586],0
n5,1,0.133672,2.249329,[44  2] ; [10  2],[42.82758621  3.17241379] ; [11.17241379  0.82758621],0
p2,1,0.133672,2.249329,[44  2] ; [10  2],[42.82758621  3.17241379] ; [11.17241379  0.82758621],0
d5,1,0.153982,2.032349,[39  7] ; [8 4],[37.27586207  8.72413793] ; [9.72413793 2.27586207],0
s8,1,0.160328,1.971127,[36 10] ; [7 5],[34.10344828 11.89655172] ; [8.89655172 3.10344828],0
p12,1,0.182307,1.778717,[17 29] ; [ 2 10],[15.06896552 30.93103448] ; [3.93103448 8.06896552],0
s3,1,0.219416,1.508186,[43  3] ; [9 2],[41.96491228  4.03508772] ; [10.03508772  0.96491228],0
v3,1,0.2225,1.488171,[25 20] ; [9 3],[26.84210526 18.15789474] ; [7.15789474 4.84210526],0
v1,1,0.223847,1.479537,[34 11] ; [11  1],[35.52631579  9.47368421] ; [9.47368421 2.52631579],0
a6,1,0.231598,1.431023,[28 18] ; [5 7],[26.17241379 19.82758621] ; [6.82758621 5.17241379],0
a2,1,0.235419,1.407819,[11 35] ; [ 1 11],[ 9.51724138 36.48275862] ; [2.48275862 9.51724138],0
n2,1,0.23568,1.40625,[7 1] ; [1 1],[6.4 1.6] ; [1.6 0.4],0
u2,1,0.259796,1.269841,[5 1] ; [2 2],[4.2 1.8] ; [2.8 1.2],0
b4,1,0.290805,1.11589,[27 19] ; [5 7],[25.37931034 20.62068966] ; [6.62068966 5.37931034],0
d2,1,0.290805,1.11589,[27 19] ; [5 7],[25.37931034 20.62068966] ; [6.62068966 5.37931034],0
r3,1,0.297694,1.084498,[45  1] ; [11  1],[44.4137931  1.5862069] ; [11.5862069  0.4137931],0
s6,1,0.306661,1.045,[44  1] ; [11  1],[43.42105263  1.57894737] ; [11.57894737  0.42105263],0
p11,1,0.30832,1.037859,[40  6] ; [9 3],[38.86206897  7.13793103] ; [10.13793103  1.86206897],0
s7,1,0.324732,0.969792,[39  6] ; [9 3],[37.89473684  7.10526316] ; [10.10526316  1.89473684],0
b5,1,0.368638,0.80825,[22 24] ; [4 8],[20.62068966 25.37931034] ; [5.37931034 6.62068966],0
v2,1,0.391905,0.733025,[25 20] ; [5 7],[23.68421053 21.31578947] ; [6.31578947 5.68421053],0
s1,1,0.419403,0.651988,[ 4 42] ; [ 2 10],[ 4.75862069 41.24137931] ; [ 1.24137931 10.75862069],0
p10,1,0.419403,0.651988,[42  4] ; [10  2],[41.24137931  4.75862069] ; [10.75862069  1.24137931],0
b2,1,0.424202,0.638645,[15 16] ; [3 6],[13.95 17.05] ; [4.05 4.95],0
b3,1,0.424202,0.638645,[15 16] ; [3 6],[13.95 17.05] ; [4.05 4.95],0
p1,1,0.520207,0.413484,[16 30] ; [3 9],[15.06896552 30.93103448] ; [3.93103448 8.06896552],0
r2,1,0.578779,0.308213,[44  2] ; [11  1],[43.62068966  2.37931034] ; [11.37931034  0.62068966],0
s5,1,0.599659,0.27551,[32 10] ; [10  2],[32.66666667  9.33333333] ; [9.33333333 2.66666667],0
a4,1,0.606921,0.264683,[23 23] ; [5 7],[22.20689655 23.79310345] ; [5.79310345 6.20689655],0
a7,1,0.616954,0.250173,[34 12] ; [8 4],[33.31034483 12.68965517] ; [8.68965517 3.31034483],0
a5,1,0.616954,0.250173,[34 12] ; [8 4],[33.31034483 12.68965517] ; [8.68965517 3.31034483],0
a8,1,0.624206,0.24,[ 8 37] ; [1 8],[ 7.5 37.5] ; [1.5 7.5],0
b1,1,0.685799,0.163671,[20 26] ; [6 6],[20.62068966 25.37931034] ; [5.37931034 6.62068966],0
d1,1,0.731008,0.118188,[33 13] ; [8 4],[32.51724138 13.48275862] ; [8.48275862 3.51724138],0
n4,1,0.825439,0.048645,[43  3] ; [11  1],[42.82758621  3.17241379] ; [11.17241379  0.82758621],0
p9,1,0.825439,0.048645,[43  3] ; [11  1],[42.82758621  3.17241379] ; [11.17241379  0.82758621],0
r1,1,0.901723,0.015249,[39  7] ; [10  2],[38.86206897  7.13793103] ; [10.13793103  1.86206897],0
d3,1,0.938958,0.005865,[34 12] ; [9 3],[34.10344828 11.89655172] ; [8.89655172 3.10344828],0
s4,1,0.952808,0.003502,[ 8 38] ; [ 2 10],[ 7.93103448 38.06896552] ; [2.06896552 9.93103448],0
n3,1,1.0,0.0,[4 4] ; [1 1],[4. 4.] ; [1. 1.],0
