Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,48.697916,[53  7] ; [24 58],[32.53521127 27.46478873] ; [44.46478873 37.53521127],1
d2,1,0.0,46.332283,[48 10] ; [20 62],[28.17142857 29.82857143] ; [39.82857143 42.17142857],1
d4,1,0.0,40.543094,[57  1] ; [39 43],[39.77142857 18.22857143] ; [56.22857143 25.77142857],1
d5,1,0.0,38.521507,[57  3] ; [37 45],[39.71830986 20.28169014] ; [54.28169014 27.71830986],1
a4,1,0.0,31.102396,[38 21] ; [15 67],[22.17730496 36.82269504] ; [30.82269504 51.17730496],1
a2,1,0.0,28.901086,[22 38] ; [ 2 80],[10.14084507 49.85915493] ; [13.85915493 68.14084507],1
u1,1,8e-06,20.044877,[17 43] ; [ 2 80],[ 8.02816901 51.97183099] ; [10.97183099 71.02816901],1
a5,1,1.6e-05,18.622227,[46 14] ; [33 49],[33.38028169 26.61971831] ; [45.61971831 36.38028169],1
a3,1,0.000154,14.318437,[43 17] ; [32 49],[31.91489362 28.08510638] ; [43.08510638 37.91489362],1
a7,1,0.000628,11.690722,[44 15] ; [37 44],[34.13571429 24.86428571] ; [46.86428571 34.13571429],1
a6,1,0.009172,6.789067,[41 19] ; [38 44],[33.38028169 26.61971831] ; [45.61971831 36.38028169],0
p7,1,0.025326,5.001465,[17 43] ; [38 43],[23.40425532 36.59574468] ; [31.59574468 49.40425532],0
u3,1,0.05819,3.588227,[12  5] ; [22 28],[8.62686567 8.37313433] ; [25.37313433 24.62686567],0
n3,1,0.059882,3.540645,[12 16] ; [19  9],[15.5 12.5] ; [15.5 12.5],0
v2,1,0.093884,2.806477,[27 31] ; [26 54],[22.27536232 35.72463768] ; [30.72463768 49.27536232],0
r2,1,0.114086,2.496684,[52  7] ; [63 18],[48.46428571 10.53571429] ; [66.53571429 14.46428571],0
v3,1,0.114395,2.492429,[12 46] ; [26 53],[16.08759124 41.91240876] ; [21.91240876 57.08759124],0
n1,1,0.142139,2.154649,[ 7 21] ; [13 17],[ 9.65517241 18.34482759] ; [10.34482759 19.65517241],0
r1,1,0.148374,2.088889,[44 16] ; [50 31],[40. 20.] ; [54. 27.],0
u2,1,0.17199,1.865512,[10  6] ; [21 28],[7.63076923 8.36923077] ; [23.36923077 25.63076923],0
p4,1,0.205341,1.603974,[26 34] ; [27 55],[22.3943662 37.6056338] ; [30.6056338 51.3943662],0
r3,1,0.206531,1.595576,[49 10] ; [60 21],[45.93571429 13.06428571] ; [63.06428571 17.93571429],0
s6,1,0.216474,1.527594,[28 31] ; [30 51],[24.44285714 34.55714286] ; [33.55714286 47.44285714],0
p1,1,0.246992,1.340237,[ 6 54] ; [ 4 77],[ 4.25531915 55.74468085] ; [ 5.74468085 75.25531915],0
n2,1,0.30554,1.049859,[14 14] ; [19 11],[15.93103448 12.06896552] ; [17.06896552 12.93103448],0
p6,1,0.348278,0.879722,[ 9 48] ; [18 63],[11.15217391 45.84782609] ; [15.84782609 65.15217391],0
n6,1,0.363682,0.825138,[38 21] ; [46 35],[35.4 23.6] ; [48.6 32.4],0
a1,1,0.403851,0.69683,[ 5 55] ; [ 4 78],[ 3.8028169 56.1971831] ; [ 5.1971831 76.8028169],0
r4,1,0.41253,0.671497,[42 18] ; [52 30],[39.71830986 20.28169014] ; [54.28169014 27.71830986],0
s8,1,0.416252,0.660872,[11 48] ; [11 70],[ 9.27142857 49.72857143] ; [12.72857143 68.27142857],0
b1,1,0.43182,0.617924,[34 26] ; [41 41],[31.69014085 28.30985915] ; [43.30985915 38.69014085],0
s2,1,0.475427,0.509335,[19 39] ; [22 59],[17.10791367 40.89208633] ; [23.89208633 57.10791367],0
n4,1,0.478797,0.501602,[35 25] ; [52 29],[37.0212766 22.9787234] ; [49.9787234 31.0212766],0
s4,1,0.47908,0.500957,[ 8 50] ; [15 67],[ 9.52857143 48.47142857] ; [13.47142857 68.52857143],0
s1,1,0.518059,0.417757,[ 4 55] ; [ 8 73],[ 5.05714286 53.94285714] ; [ 6.94285714 74.05714286],0
s7,1,0.527851,0.398527,[13 41] ; [15 62],[11.54198473 42.45801527] ; [16.45801527 60.54198473],0
v4,1,0.544793,0.366728,[47 12] ; [61 20],[45.51428571 13.48571429] ; [62.48571429 18.51428571],0
s3,1,0.546102,0.364346,[21 39] ; [32 48],[22.71428571 37.28571429] ; [30.28571429 49.71428571],0
p2,1,0.591933,0.287335,[32 28] ; [40 42],[30.42253521 29.57746479] ; [41.57746479 40.42253521],0
p3,1,0.603052,0.270418,[17 42] ; [27 55],[18.41134752 40.58865248] ; [25.58865248 56.41134752],0
v1,1,0.607451,0.263904,[23 37] ; [28 54],[21.54929577 38.45070423] ; [29.45070423 52.54929577],0
p8,1,0.626959,0.236208,[17 43] ; [20 61],[15.74468085 44.25531915] ; [21.25531915 59.74468085],0
b5,1,0.64191,0.216252,[36 24] ; [46 36],[34.64788732 25.35211268] ; [47.35211268 34.64788732],0
p11,1,0.712119,0.13617,[26 34] ; [33 49],[24.92957746 35.07042254] ; [34.07042254 47.92957746],0
b4,1,0.860889,0.03071,[36 24] ; [48 34],[35.49295775 24.50704225] ; [48.50704225 33.49295775],0
b2,1,0.866379,0.028311,[11 27] ; [15 34],[11.35632184 26.64367816] ; [14.64367816 34.35632184],0
b3,1,0.866379,0.028311,[11 27] ; [15 34],[11.35632184 26.64367816] ; [14.64367816 34.35632184],0
p5,1,0.906406,0.013824,[ 2 58] ; [ 3 78],[ 2.12765957 57.87234043] ; [ 2.87234043 78.12765957],0
s5,1,0.933454,0.006972,[ 9 49] ; [12 68],[ 8.82608696 49.17391304] ; [12.17391304 67.82608696],0
n5,1,0.982641,0.000473,[31 29] ; [42 39],[31.06382979 28.93617021] ; [41.93617021 39.06382979],0
